index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,10054819,54301,334666,863,6688511,3031642,18976,0,0,0,0,2020-10-18
1,Asia,12514589,90348,224017,1328,10890189,1400383,20783,0,0,0,0,2020-10-18
2,South America,8997915,32633,279591,639,7924437,793887,17523,0,0,0,0,2020-10-18
3,Europe,7003018,135058,239047,884,3204098,3559873,12898,0,0,0,0,2020-10-18
4,Africa,1655084,8221,39807,185,1361855,253422,1850,0,0,0,0,2020-10-18
5,Oceania,33718,11,952,0,30368,2398,11,0,0,0,0,2020-10-18
6,,721,0,15,0,659,47,4,0,0,0,0,2020-10-18
7,World,40259864,320572,1118095,3899,30100117,9041652,72045,5165,1434,0,0,2020-10-18
8,USA,8387046,44188,224728,446,5456148,2706170,15388,25294,678,125652001,378950,2020-10-18
9,India,7547762,55035,114629,565,6658937,774196,8944,5454,83,94224190,68080,2020-10-18
10,Brazil,5235344,10982,153905,215,4650030,431409,8318,24578,723,17900000,84035,2020-10-18
11,Russia,1399334,15099,24187,185,1070576,304571,2300,9588,166,53850509,368957,2020-10-18
12,Argentina,989680,10561,26267,160,803965,159448,4387,21838,580,2373496,52374,2020-10-18
13,Spain,982723,0,33775,0,0,0,1768,21016,722,14590713,312033,2020-10-18
14,Colombia,959572,7201,28970,167,858294,72308,2115,18799,568,4433518,86859,2020-10-18
15,France,897034,29837,33477,85,104696,758861,1800,13734,513,13550961,207466,2020-10-18
16,Peru,865549,0,33702,0,774356,57491,1133,26144,1018,4206371,127055,2020-10-18
17,Mexico,847108,5447,86059,355,615680,145369,2617,6550,665,2176522,16829,2020-10-18
18,UK,722409,16982,43646,67,0,0,592,10625,642,28986852,426327,2020-10-18
19,South Africa,703793,1662,18471,63,634543,50779,546,11823,310,4549478,76425,2020-10-18
20,Iran,530380,3890,30375,252,427400,72605,4744,6291,360,4511154,53507,2020-10-18
21,Chile,491760,1757,13635,47,463943,14182,776,25660,711,3894941,203235,2020-10-18
22,Iraq,426634,3110,10254,56,360477,55903,454,10538,253,2624351,64824,2020-10-18
23,Italy,414241,11705,36543,69,251461,126237,750,6854,605,13540582,224051,2020-10-18
24,Bangladesh,388569,1274,5660,14,303972,78937,0,2352,34,2163568,13099,2020-10-18
25,Germany,366981,5248,9866,13,291900,65215,769,4376,118,19276507,229855,2020-10-18
26,Indonesia,361867,4105,12511,80,285324,64032,0,1319,46,4056336,14784,2020-10-18
27,Philippines,356618,2379,6652,50,310158,39808,1562,3242,60,4364328,39672,2020-10-18
28,Turkey,347493,1815,9296,72,304003,34194,1427,4107,110,12408312,146659,2020-10-18
29,Saudi Arabia,342202,348,5185,20,328538,8479,825,9785,148,7354136,210283,2020-10-18
30,Pakistan,323019,567,6654,16,307069,9296,534,1454,30,4074024,18340,2020-10-18
31,Israel,303109,339,2209,19,268093,32807,669,32955,240,4193686,455955,2020-10-18
32,Ukraine,298872,5231,5607,90,125377,167888,177,6846,128,2765787,63356,2020-10-18
33,Netherlands,228234,8182,6751,14,0,0,383,13311,394,2872319,167519,2020-10-18
34,Belgium,213115,10964,10392,33,21074,181649,381,18365,896,4054650,349399,2020-10-18
35,Canada,198148,1827,9760,14,167112,21276,188,5236,258,8698704,229881,2020-10-18
36,Romania,180388,3920,5872,60,130894,43622,749,9396,306,2852186,148560,2020-10-18
