index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,3428078,55404,174451,987,1526332,1727295,19097,0,0,0,0,2020-07-04
1,South America,2472061,51330,92632,1767,1543796,835633,13474,0,0,0,0,2020-07-04
2,Europe,2466363,11917,193432,353,1424122,848809,5566,0,0,0,0,2020-07-04
3,Asia,2526923,53474,61061,1158,1700287,765575,19375,0,0,0,0,2020-07-04
4,Africa,466097,15439,11117,197,224780,230200,944,0,0,0,0,2020-07-04
5,Oceania,10004,107,126,0,8952,926,5,0,0,0,0,2020-07-04
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-04
7,World,11370247,187671,532834,4462,6428920,4408493,58465,1459,684,0,0,2020-07-04
8,USA,2935088,44500,132313,249,1256238,1546537,15959,8867,400,36899902,111474,2020-07-04
9,Brazil,1578376,35035,64365,1111,978615,535396,8318,7425,303,3330562,15668,2020-07-04
10,Russia,674515,6632,10027,168,446879,217609,2300,4622,69,20451110,140138,2020-07-04
11,India,673904,24015,19279,610,409062,245563,8944,488,14,9540132,6913,2020-07-04
12,Peru,299080,3481,10412,186,189621,99047,1210,9070,316,1761910,53434,2020-07-04
13,Spain,297625,0,28385,0,0,0,617,6366,607,5448984,116543,2020-07-04
14,Chile,291847,3758,6192,141,257445,28210,2077,15266,324,1163880,60881,2020-07-04
15,UK,284900,624,44198,67,0,0,231,4197,651,10340511,152315,2020-07-04
16,Mexico,245251,6740,29843,654,147205,68203,378,1902,231,624987,4847,2020-07-04
17,Italy,241419,235,34854,21,191944,14621,71,3993,576,5600826,92636,2020-07-04
18,Iran,237878,2449,11408,148,198949,27521,3136,2832,136,1744958,20774,2020-07-04
19,Pakistan,225283,3387,4619,68,125094,95570,2460,1020,21,1372825,6215,2020-07-04
20,Saudi Arabia,205929,4128,1858,56,143256,60815,2295,5915,53,1823763,52384,2020-07-04
21,Turkey,204610,1154,5206,20,179492,19912,1093,2426,62,3584066,42493,2020-07-04
22,Germany,197418,418,9081,8,181300,7037,318,2356,108,5873563,70102,2020-07-04
23,South Africa,187977,10853,3026,74,91227,93724,539,3169,51,1792078,30214,2020-07-04
24,France,166960,0,29893,0,77060,60007,560,2558,458,1384633,21212,2020-07-04
25,Bangladesh,159679,3288,1997,29,70721,86961,1,970,12,835074,5070,2020-07-04
26,Colombia,113389,3884,3942,165,46563,62884,841,2228,77,839731,16502,2020-07-04
27,Canada,105316,225,8674,11,68990,27652,2118,2790,230,2914954,77229,2020-07-04
28,Qatar,99183,530,123,2,90387,8673,176,35324,44,376881,134226,2020-07-04
29,Argentina,75376,2590,1481,44,25930,47965,620,1668,33,390382,8637,2020-07-04
30,Egypt,74035,1324,3280,79,20103,50652,41,723,32,135000,1319,2020-07-04
31,Sweden,71419,0,5420,0,0,0,124,7071,537,519113,51399,2020-07-04
32,Belarus,63270,273,418,6,50669,12183,89,6696,44,1059299,112104,2020-07-04
33,Indonesia,62142,1447,3089,53,28219,30834,0,227,11,894428,3270,2020-07-04
34,Belgium,61838,111,9771,6,17091,34976,32,5335,843,1284605,110837,2020-07-04
35,Ecuador,61535,878,4769,69,28507,28259,288,3488,270,162372,9203,2020-07-04
36,Iraq,58354,2334,2368,106,31077,24909,333,1451,59,589377,14653,2020-07-04
37,UAE,50857,716,321,3,39857,10679,1,5142,32,3500000,353858,2020-07-04
38,Netherlands,50335,0,6113,0,0,0,28,2938,357,616376,35971,2020-07-04
39,Kuwait,49303,631,365,5,39943,8995,158,11544,85,402941,94348,2020-07-04
40,Ukraine,47677,914,1227,15,21115,25335,102,1090,28,705836,16141,2020-07-04
41,Kazakhstan,45719,1644,188,0,26750,18781,121,2435,10,1590144,84682,2020-07-04
42,Oman,45106,1177,203,10,26968,17935,116,8833,40,202837,39723,2020-07-04
43,Singapore,44664,185,26,0,40117,4521,2,7634,4,757746,129515,2020-07-04
44,Portugal,43569,413,1605,7,28772,13192,73,4273,157,1205593,118238,2020-07-04
45,Philippines,41830,1494,1290,10,11453,29087,166,382,12,798476,7286,2020-07-04
46,Bolivia,36818,1290,1320,49,10766,24732,71,3154,113,81786,7006,2020-07-04
47,Dominican Republic,36184,1036,786,11,18602,16796,193,3335,72,163727,15092,2020-07-04
48,Panama,35995,0,698,0,16945,18352,146,8342,162,138081,32000,2020-07-04
49,Poland,35719,314,1512,5,23127,11080,74,944,40,1620160,42809,2020-07-04
50,Afghanistan,32672,348,826,7,19164,12682,29,839,21,75155,1931,2020-07-04
51,Switzerland,32198,97,1965,0,29200,1033,15,3720,227,624396,72142,2020-07-04
52,Israel,29170,1115,330,4,17816,11024,84,3171,36,1069963,116331,2020-07-04
53,Bahrain,28857,447,96,1,23959,4802,46,16963,56,592350,348207,2020-07-04
54,Romania,28582,416,1731,23,19854,6997,223,1486,90,759037,39459,2020-07-04
55,Nigeria,28167,603,634,6,11462,16071,7,137,3,148188,719,2020-07-04
56,Armenia,27900,580,477,8,15935,11488,10,9415,161,120245,40578,2020-07-04
57,Ireland,25509,11,1741,1,23364,404,12,5166,353,454216,91982,2020-07-04
58,Guatemala,22501,1208,920,40,3330,18251,5,1256,51,64590,3605,2020-07-04
59,Honduras,22116,996,605,14,2250,19261,58,2233,61,49308,4978,2020-07-04
60,Azerbaijan,19801,534,241,6,11291,8269,66,1953,24,509811,50278,2020-07-04
61,Ghana,19388,0,117,0,14330,4941,6,624,4,307133,9884,2020-07-04
62,Japan,19282,214,977,1,16959,1346,32,152,8,490287,3877,2020-07-04
63,Austria,18165,115,705,0,16607,853,8,2017,78,642679,71355,2020-07-04
64,Moldova,17672,227,580,8,10396,6696,438,4381,144,101180,25083,2020-07-04
65,Serbia,15829,325,306,8,13064,2459,86,1812,35,434415,49722,2020-07-04
66,Algeria,15500,430,946,9,11181,3373,56,353,22,0,0,2020-07-04
67,Nepal,15491,232,34,2,6415,9042,0,532,1,547876,18803,2020-07-04
68,Morocco,13822,534,232,2,9329,4261,19,374,6,748449,20276,2020-07-04
69,S. Korea,13030,63,283,1,11811,936,15,254,6,1319523,25737,2020-07-04
70,Denmark,12832,0,606,0,11817,409,6,2215,105,1106377,191005,2020-07-04
71,Cameroon,12592,0,313,0,10100,2179,52,474,12,0,0,2020-07-04
72,Czechia,12440,121,351,0,7852,4237,14,1162,33,570080,53233,2020-07-04
