index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,4558011,72660,196266,1067,2211977,2149768,20117,0,0,0,0,2020-07-19
1,South America,3265299,44847,117891,1316,2122864,1024544,13643,0,0,0,0,2020-07-19
2,Asia,3397328,66063,79895,1466,2411453,905980,19714,0,0,0,0,2020-07-19
3,Europe,2669381,11697,199087,198,1588788,881506,5303,0,0,0,0,2020-07-19
4,Africa,724702,18633,15210,214,383316,326176,1061,0,0,0,0,2020-07-19
5,Oceania,13481,364,144,4,9886,3451,29,0,0,0,0,2020-07-19
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-19
7,World,14628923,214264,608508,4265,8728935,5291480,59871,1877,781,0,0,2020-07-19
8,USA,3893964,60693,143263,386,1802123,1948578,16616,11761,433,48324182,145951,2020-07-19
9,Brazil,2099896,24650,79533,716,1371229,649134,8318,9876,374,4911063,23096,2020-07-19
10,India,1118107,40243,27503,675,700399,390205,8944,810,20,13791869,9989,2020-07-19
11,Russia,771546,6109,12342,95,550344,208860,2300,5287,85,24991740,171249,2020-07-19
12,South Africa,364328,13449,5033,85,191059,168236,539,6139,85,2471747,41652,2020-07-19
13,Peru,353590,4090,13187,189,241955,98448,1293,10717,400,2063240,62537,2020-07-19
14,Mexico,338913,7615,38888,578,213006,87019,378,2627,301,814653,6315,2020-07-19
15,Chile,330930,2084,8503,58,301794,20633,1764,17304,445,1404047,73418,2020-07-19
16,Spain,307335,0,28420,0,0,0,617,6573,608,6026446,128892,2020-07-19
17,UK,294792,726,45300,27,0,0,142,4341,667,13293523,195771,2020-07-19
18,Iran,273788,2182,14188,209,237788,21812,3556,3258,169,2148999,25571,2020-07-19
19,Pakistan,263496,1580,5568,46,204276,53652,1763,1192,25,1721660,7788,2020-07-19
20,Saudi Arabia,250920,2504,2486,39,197735,50699,2180,7203,71,2670926,76668,2020-07-19
21,Italy,244434,218,35045,3,196949,12440,49,4043,580,6238049,103181,2020-07-19
22,Turkey,219641,924,5491,16,202010,12140,1246,2603,65,4273377,50644,2020-07-19
23,Bangladesh,204525,2459,2618,37,111642,90265,1,1241,16,1028299,6241,2020-07-19
24,Germany,202845,273,9163,1,187800,5882,249,2421,109,6884614,82158,2020-07-19
25,Colombia,197278,6578,6736,220,91793,98749,1040,3875,132,1210063,23770,2020-07-19
26,France,174674,0,30152,0,79233,65289,477,2676,462,2618722,40115,2020-07-19
27,Argentina,126755,4231,2260,40,54105,70390,752,2803,50,541238,11970,2020-07-19
28,Canada,110338,339,8852,4,97026,4460,2177,2922,234,3520466,93238,2020-07-19
29,Qatar,106648,340,157,3,103377,3114,128,37983,56,441700,157311,2020-07-19
30,Iraq,92530,2310,3781,90,60528,28221,397,2298,94,793024,19698,2020-07-19
31,Egypt,87775,603,4302,51,28380,55093,41,857,42,135000,1318,2020-07-19
32,Indonesia,86521,1639,4143,127,45401,36977,0,316,15,1221518,4464,2020-07-19
33,Sweden,77281,0,5619,0,0,0,56,7650,556,681820,67491,2020-07-19
34,Ecuador,74013,631,5313,31,31901,36799,342,4192,301,204162,11564,2020-07-19
35,Kazakhstan,70339,1636,375,0,43029,26935,221,3744,20,1777280,94602,2020-07-19
36,Philippines,67456,2241,1831,58,22465,43160,351,615,17,1142165,10417,2020-07-19
37,Oman,66661,1157,318,10,44004,22339,165,13041,62,270788,52974,2020-07-19
38,Belarus,66095,142,499,4,58204,7392,89,6995,53,1193162,126272,2020-07-19
39,Belgium,63706,207,9800,0,17289,36617,28,5496,845,1444885,124644,2020-07-19
40,Kuwait,59204,300,408,1,49687,9109,132,13854,95,459349,107491,2020-07-19
41,Ukraine,58842,731,1485,8,30879,26478,93,1346,34,877262,20066,2020-07-19
42,Bolivia,58138,2036,2106,57,18200,37832,71,4977,180,126510,10831,2020-07-19
43,UAE,56922,211,339,1,49269,7314,1,5752,34,4508205,455564,2020-07-19
44,Dominican Republic,52855,1336,981,10,25094,26780,245,4870,90,213085,19634,2020-07-19
45,Panama,52261,0,1071,0,27494,23696,173,12104,248,183261,42444,2020-07-19
46,Netherlands,51725,144,6136,0,0,0,17,3018,358,764079,44587,2020-07-19
47,Israel,50289,924,409,8,21675,28205,252,5468,44,1457203,158433,2020-07-19
48,Portugal,48636,246,1689,5,33369,13578,61,4771,166,1413519,138646,2020-07-19
49,Singapore,47912,257,27,0,44086,3799,0,8187,5,1009532,172494,2020-07-19
50,Poland,40104,358,1624,6,30292,8188,67,1060,43,1936889,51180,2020-07-19
51,Guatemala,38667,625,1485,36,23365,13817,5,2157,83,64590,3602,2020-07-19
52,Romania,37458,767,2026,17,22617,12815,286,1948,105,958622,49849,2020-07-19
53,Nigeria,36663,556,789,11,15105,20769,7,178,4,212201,1028,2020-07-19
54,Bahrain,36422,418,126,2,32372,3924,46,21380,74,726140,426243,2020-07-19
55,Afghanistan,35475,174,1181,17,23634,10660,31,910,30,83771,2150,2020-07-19
56,Armenia,34877,415,641,10,23294,10942,10,11769,216,146717,49508,2020-07-19
57,Switzerland,33591,99,1969,0,30300,1322,22,3880,227,726806,83949,2020-07-19
58,Honduras,32793,1048,891,34,3661,28241,51,3309,90,78825,7953,2020-07-19
59,Ghana,27667,607,148,3,23249,4270,8,890,5,346990,11157,2020-07-19
60,Azerbaijan,27521,388,354,5,18967,8200,66,2713,35,627881,61900,2020-07-19
61,Kyrgyzstan,26532,1926,1003,103,12328,13201,24,4064,154,262894,40266,2020-07-19
62,Ireland,25760,10,1753,0,23364,643,8,5214,355,550728,111476,2020-07-19
63,Japan,24642,510,985,0,19576,4081,43,195,8,634997,5021,2020-07-19
64,Algeria,23084,535,1078,10,16051,5955,67,526,25,0,0,2020-07-19
65,Moldova,20980,186,684,4,14376,5920,362,5201,170,128076,31753,2020-07-19
66,Serbia,20894,396,472,11,14047,6375,187,2392,54,550091,62972,2020-07-19
67,Austria,19655,82,711,0,17599,1345,14,2182,79,748669,83103,2020-07-19
68,Nepal,17658,156,40,0,11695,5923,0,606,1,627972,21536,2020-07-19
69,Morocco,17236,221,273,4,14921,2042,31,467,7,1009326,27330,2020-07-19
70,Uzbekistan,16607,421,85,2,9178,7344,70,496,3,1377915,41143,2020-07-19
71,Cameroon,16157,0,373,0,13728,2056,52,608,14,135000,5081,2020-07-19
72,Ivory Coast,14119,207,92,1,8366,5661,0,535,3,83753,3172,2020-07-19
73,Czechia,13945,90,359,1,8761,4825,19,1302,34,624780,58336,2020-07-19
74,S. Korea,13745,34,295,1,12556,894,15,268,6,1465299,28579,2020-07-19
75,Kenya,13353,603,234,9,5122,7997,44,248,4,243887,4532,2020-07-19
76,Denmark,13173,0,611,0,12209,353,5,2274,105,1306743,225564,2020-07-19
77,Venezuela,11891,408,112,2,3972,7807,17,418,4,1426989,50190,2020-07-19
78,El Salvador,11846,338,335,11,6705,4806,414,1826,52,209446,32283,2020-07-19
79,Australia,11802,361,122,4,8273,3407,29,463,5,3473457,136142,2020-07-19
80,Costa Rica,11114,563,62,8,2966,8086,44,2181,12,65819,12915,2020-07-19
81,Sudan,10992,310,693,20,5707,4592,0,250,16,401,9,2020-07-19
82,Ethiopia,9503,356,167,4,2430,6906,35,83,1,250604,2178,2020-07-19
83,North Macedonia,9153,127,422,8,4810,3921,55,4393,203,85820,41193,2020-07-19
84,Norway,9028,0,255,0,8138,635,1,1665,47,397106,73223,2020-07-19
85,Senegal,8810,141,167,4,5948,2695,35,526,10,96654,5767,2020-07-19
86,Malaysia,8779,15,123,1,8553,103,2,271,4,889744,27474,2020-07-19
87,Bulgaria,8733,95,300,1,4106,4327,34,1257,43,206521,29734,2020-07-19
88,Palestine,8549,345,62,3,1921,6566,0,1674,12,155355,30425,2020-07-19
89,DRC,8403,79,194,1,4335,3874,0,94,2,0,0,2020-07-19
90,Bosnia and Herzegovina,8340,179,249,3,3669,4422,0,2543,76,120388,36707,2020-07-19
91,Finland,7335,17,328,0,6880,127,1,1324,59,306192,55258,2020-07-19
