index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2905364,42442,160450,0,1308317,1436597,18649,0,0,0,0,2020-06-25
1,South America,1984988,58211,77850,1825,1110852,796286,12724,0,0,0,0,2020-06-25
2,Europe,2372079,13833,189493,419,1313043,869543,6098,0,0,0,0,2020-06-25
3,Asia,2072538,46448,52019,1038,1340560,679959,19255,0,0,0,0,2020-06-25
4,Africa,350494,11728,9103,214,168750,172641,885,0,0,0,0,2020-06-25
5,Oceania,9186,40,126,1,8522,538,2,0,0,0,0,2020-06-25
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-25
7,World,9695370,172702,489056,3247,5250695,3955619,57617,1244,627,0,0,2020-06-25
8,USA,2499141,34737,124866,0,1048031,1326244,15734,7551,377,30660452,92638,2020-06-25
9,Brazil,1233147,40673,55054,1180,649908,528185,8318,5802,259,2751953,12948,2020-06-25
10,Russia,613994,7113,8605,92,375164,230225,2300,4207,59,18115830,124137,2020-06-25
11,India,491170,18185,15308,401,285671,190191,8944,356,11,7560782,5480,2020-06-25
12,UK,307980,1118,43230,149,0,0,311,4537,637,8710292,128319,2020-06-25
13,Spain,294566,400,28330,3,0,0,617,6300,606,5162909,110426,2020-06-25
14,Peru,268602,3913,8761,175,156074,103767,1144,8149,266,1583605,48043,2020-06-25
15,Chile,259064,4648,4903,172,219327,34834,2078,13554,257,1025081,53632,2020-06-25
16,Italy,239706,296,34678,34,186725,18303,103,3965,574,5163154,85394,2020-06-25
17,Iran,215096,2595,10130,134,175103,29863,2899,2562,121,1530437,18226,2020-06-25
18,Mexico,196847,5437,24324,947,149318,23205,378,1527,189,515658,4000,2020-06-25
19,Germany,193785,531,9012,9,176800,7973,360,2313,108,5412655,64606,2020-06-25
20,Turkey,193115,1458,5046,21,165706,22363,941,2290,60,3135424,37184,2020-06-25
21,Pakistan,192970,4044,3903,148,81307,107760,3003,874,18,1171976,5308,2020-06-25
22,Saudi Arabia,170639,3372,1428,41,117882,51329,2206,4903,41,1479759,42519,2020-06-25
23,France,161348,0,29752,21,75351,56245,651,2472,456,1384633,21213,2020-06-25
24,Bangladesh,126606,3946,1621,39,51495,73490,1,769,10,681443,4139,2020-06-25
25,South Africa,118375,6579,2292,87,59974,56109,539,1996,39,1460012,24623,2020-06-25
26,Canada,102622,380,8504,20,65425,28693,2058,2719,225,2558287,67794,2020-06-25
27,Qatar,91838,1060,106,2,74544,17188,212,32708,38,337496,120199,2020-06-25
28,Colombia,80599,3486,2654,163,33349,44596,335,1584,52,670093,13172,2020-06-25
29,Sweden,63890,230,5230,21,0,0,193,6327,518,444607,44028,2020-06-25
30,Egypt,61130,1569,2533,83,16338,42259,41,598,25,135000,1320,2020-06-25
31,Belgium,61007,109,9726,4,16890,34391,40,5264,839,1161971,100266,2020-06-25
32,Belarus,60382,437,367,5,41448,18567,89,6390,39,919139,97270,2020-06-25
33,Ecuador,53156,1513,4343,69,26097,22716,288,3014,246,142715,8092,2020-06-25
34,Argentina,52457,2606,1150,34,14788,36519,457,1161,25,309601,6851,2020-06-25
35,Indonesia,50187,1178,2620,47,20449,27118,0,184,10,708962,2592,2020-06-25
36,Netherlands,49914,110,6100,3,0,0,48,2913,356,570699,33307,2020-06-25
37,UAE,46563,430,308,1,35165,11090,1,4709,31,3087000,312195,2020-06-25
38,Kuwait,42788,909,339,2,33367,9082,152,10022,79,368510,86318,2020-06-25
39,Singapore,42736,113,26,0,36604,6106,1,7306,4,684359,116994,2020-06-25
40,Portugal,40415,311,1549,6,26382,12484,67,3963,152,1102066,108077,2020-06-25
41,Ukraine,40008,994,1067,16,17758,21183,372,915,24,606766,13873,2020-06-25
42,Iraq,39139,2437,1437,107,18051,19651,234,974,36,488803,12159,2020-06-25
43,Oman,34902,1366,144,2,18520,16238,107,6839,28,172940,33889,2020-06-25
44,Poland,33119,298,1412,16,18654,13053,74,875,37,1424843,37647,2020-06-25
45,Philippines,33069,774,1212,8,8910,22947,82,302,11,645107,5889,2020-06-25
46,Switzerland,31428,52,1958,0,29000,470,12,3632,226,534490,61766,2020-06-25
47,Afghanistan,30175,535,675,36,10174,19326,19,776,17,68626,1764,2020-06-25
48,Dominican Republic,29141,510,698,7,16223,12220,181,2687,64,135969,12536,2020-06-25
49,Panama,28030,0,547,0,14794,12689,130,6499,127,111735,25905,2020-06-25
50,Bolivia,27487,1098,876,30,6795,19816,71,2355,75,64946,5565,2020-06-25
51,Ireland,25405,9,1727,1,23364,314,9,5146,350,411335,83321,2020-06-25
52,Romania,25286,460,1565,10,17906,5815,199,1314,81,663558,34490,2020-06-25
53,Bahrain,24081,511,71,2,18501,5509,38,14168,42,511458,300914,2020-06-25
54,Nigeria,22614,594,549,7,7822,14243,7,110,3,122155,593,2020-06-25
55,Armenia,22488,771,397,11,11335,10756,10,7589,134,102736,34671,2020-06-25
56,Israel,22400,356,309,1,16007,6084,47,2435,34,886058,96336,2020-06-25
57,Kazakhstan,19285,520,140,4,12220,6925,121,1027,7,1424647,75891,2020-06-25
58,Japan,18110,86,968,5,16320,822,58,143,8,435495,3443,2020-06-25
59,Austria,17477,28,698,5,16320,459,11,1941,78,584243,64876,2020-06-25
60,Ghana,15473,460,95,0,11431,3947,6,498,3,283124,9116,2020-06-25
61,Moldova,15453,375,502,7,8599,6352,455,3831,124,63328,15698,2020-06-25
62,Azerbaijan,14852,547,180,6,8059,6613,66,1465,18,449235,44314,2020-06-25
63,Guatemala,14819,279,601,19,2930,11288,5,828,34,31427,1755,2020-06-25
64,Honduras,14571,628,417,12,1546,12608,13,1472,42,21540,2175,2020-06-25
65,Serbia,13372,137,264,1,12154,954,24,1530,30,366380,41931,2020-06-25
66,Denmark,12636,21,603,0,11460,573,9,2182,104,981082,169389,2020-06-25
67,Cameroon,12592,0,313,0,10100,2179,52,475,12,0,0,2020-06-25
68,S. Korea,12563,28,282,1,10974,1307,15,245,6,1220478,23806,2020-06-25
69,Algeria,12445,197,878,9,8920,2647,45,284,20,0,0,2020-06-25
70,Morocco,11338,431,217,1,8500,2621,7,307,6,600383,16270,2020-06-25
71,Nepal,11162,434,26,2,2650,8486,0,383,9,487600,16742,2020-06-25
72,Czechia,10870,93,345,2,7649,2876,13,1015,32,532987,49771,2020-06-25
73,Sudan,8984,95,556,8,3806,4622,0,205,13,401,9,2020-06-25
74,Norway,8788,0,249,0,8138,401,6,1621,46,313162,57774,2020-06-25
75,Malaysia,8600,4,121,0,8271,208,2,266,4,716178,22133,2020-06-25
76,Ivory Coast,8334,170,60,2,3487,4787,0,316,2,49352,1872,2020-06-25
77,Australia,7558,37,104,1,6931,523,2,296,4,2227559,87375,2020-06-25
78,Uzbekistan,7177,276,20,1,4877,2280,19,215,6,1038575,31040,2020-06-25
79,Finland,7172,5,327,0,6600,245,2,1294,59,235500,42504,2020-06-25
80,DRC,6411,198,142,0,885,5384,0,72,2,0,0,2020-06-25
81,Senegal,6233,104,94,1,4162,1977,24,373,6,73097,4369,2020-06-25
82,Tajikistan,5691,61,52,0,4267,1372,0,597,5,0,0,2020-06-25
83,North Macedonia,5595,150,265,6,2166,3164,55,2686,127,55735,26752,2020-06-25
84,Haiti,5429,105,92,3,512,4825,0,476,8,10825,950,2020-06-25
85,Kenya,5384,178,132,2,1857,3395,7,100,2,155314,2890,2020-06-25
86,El Salvador,5336,186,126,7,3116,2094,138,823,19,150252,23167,2020-06-25
87,Ethiopia,5175,141,81,3,1544,3550,30,45,7,232050,2020,2020-06-25
88,Guinea,5174,0,29,0,3861,1284,24,394,2,14407,1098,2020-06-25
89,Gabon,5087,131,40,1,2270,2777,10,2287,18,33655,15130,2020-06-25
90,Djibouti,4635,5,52,0,4269,314,0,4693,53,45810,46381,2020-06-25
91,Bulgaria,4408,166,211,2,2370,1827,16,634,30,128293,18462,2020-06-25
92,Venezuela,4366,0,38,0,1327,3001,6,154,1,1164315,40944,2020-06-25
