index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,10205076,69257,336424,1076,6792414,3076238,19018,0,0,0,0,2020-10-20
1,Asia,12688517,91177,226998,1509,11088967,1372552,20937,0,0,0,0,2020-10-20
2,South America,9096117,54644,282065,1361,8059660,754392,17460,0,0,0,0,2020-10-20
3,Europe,7319169,154647,242056,1799,3266032,3811081,17449,0,0,0,0,2020-10-20
4,Africa,1674644,9584,40285,294,1376301,258058,1933,0,0,0,0,2020-10-20
5,Oceania,34508,31,955,0,30755,2798,21,0,0,0,0,2020-10-20
6,,721,0,15,0,659,47,4,0,0,0,0,2020-10-20
7,World,41018752,379340,1128798,6039,30614788,9275166,76822,5262,1448,0,0,2020-10-20
8,USA,8516741,59884,226053,831,5541772,2748916,15537,25685,682,127877809,385651,2020-10-20
9,India,7649158,54422,115950,714,6792550,740658,8944,5527,84,96116771,69444,2020-10-20
10,Brazil,5274817,23690,154888,662,4721593,398336,8318,24763,727,17900000,84031,2020-10-20
11,Russia,1431635,16319,24635,269,1085608,321392,2300,9809,169,54675096,374606,2020-10-20
12,Spain,1029668,13873,34210,218,0,0,1911,22020,732,15503165,331545,2020-10-20
13,Argentina,1018999,16337,27100,384,829647,162252,4451,22484,598,2663880,58778,2020-10-20
14,Colombia,974139,8256,29272,170,876731,68136,2115,19084,573,4516832,88486,2020-10-20
15,France,930745,20468,33885,262,106839,790021,2177,14250,519,13894126,212717,2020-10-20
16,Peru,874118,3242,33875,55,788494,51749,1090,26401,1023,4270800,128991,2020-10-20
17,Mexico,854926,3699,86338,171,623494,145094,2617,6610,668,2187985,16917,2020-10-20
18,UK,762542,21331,43967,241,0,0,629,11215,647,30187915,443979,2020-10-20
19,South Africa,706304,1050,18656,164,639568,48080,546,11864,313,4581346,76955,2020-10-20
20,Iran,539670,5039,31034,322,434676,73960,4810,6401,368,4570243,54204,2020-10-20
21,Chile,494478,1099,13702,26,466643,14133,770,25800,715,3955343,206377,2020-10-20
22,Iraq,434598,3920,10366,49,366134,58098,466,10734,256,2665530,65834,2020-10-20
23,Italy,434449,10874,36705,89,255005,142739,870,7189,607,13784181,228084,2020-10-20
24,Bangladesh,391586,1380,5699,18,307141,78746,0,2371,35,2192325,13272,2020-10-20
25,Germany,380898,7167,9955,56,298300,72643,851,4542,119,19276507,229851,2020-10-20
26,Indonesia,368842,3602,12734,117,293653,62455,0,1344,46,4123624,15028,2020-10-20
27,Philippines,360775,1640,6690,17,310642,43443,1562,3279,61,4422906,40202,2020-10-20
28,Turkey,351413,1894,9445,74,306939,35029,1545,4153,112,12641126,149402,2020-10-20
29,Saudi Arabia,342968,385,5217,16,329270,8481,840,9806,149,7457497,213220,2020-10-20
30,Pakistan,324077,618,6673,14,308020,9384,544,1459,30,4122069,18554,2020-10-20
31,Ukraine,309107,5469,5786,113,129533,173788,177,7081,133,2815833,64505,2020-10-20
32,Israel,306162,1286,2278,15,282505,21379,614,33287,248,4263393,463534,2020-10-20
33,Netherlands,244391,8165,6814,46,0,0,445,14253,397,2872319,167517,2020-10-20
34,Belgium,230480,8227,10443,30,21214,198823,446,19861,900,4157817,358281,2020-10-20
35,Canada,203688,2251,9794,16,171743,22151,188,5383,259,8748075,231175,2020-10-20
36,Czechia,193946,11984,1619,106,79108,113219,4064,18100,151,1844788,172168,2020-10-20
37,Poland,192539,9291,3721,107,95956,92862,725,5089,98,4050049,107048,2020-10-20
38,Romania,186254,3400,5996,65,134395,45863,768,9702,312,2890071,150539,2020-10-20
39,Morocco,179003,3254,3027,51,148838,27138,592,4832,82,3084528,83272,2020-10-20
40,Ecuador,154115,692,12404,9,134187,7524,365,8696,700,499671,28193,2020-10-20
41,Bolivia,139890,119,8502,21,104957,26431,71,11935,725,322128,27484,2020-10-20
42,Nepal,139129,3093,765,8,96609,41755,0,4750,26,1314779,44884,2020-10-20
43,Qatar,129944,273,224,0,126866,2854,44,46280,80,892934,318019,2020-10-20
44,Panama,125181,0,2574,0,101545,21062,115,28877,594,585821,135137,2020-10-20
45,Dominican Republic,121973,306,2204,1,99271,20498,154,11210,203,547737,50341,2020-10-20
46,Kuwait,117718,886,714,4,109198,7806,133,27444,166,842102,196320,2020-10-20
47,UAE,117594,1077,470,4,110313,6811,0,11847,47,11882651,1197096,2020-10-20
48,Oman,111033,439,1122,8,96949,12962,207,21582,218,376700,73220,2020-10-20
49,Kazakhstan,109623,115,1768,0,105145,2710,221,5817,94,3175675,168524,2020-10-20
50,Sweden,106380,0,5922,6,0,0,30,10514,585,1925218,190271,2020-10-20
51,Egypt,105705,158,6142,12,98413,1150,41,1027,60,135000,1312,2020-10-20
52,Portugal,103736,1876,2213,15,61898,39625,176,10183,217,3035073,297918,2020-10-20
53,Guatemala,102219,620,3546,5,91604,7069,5,5674,197,394295,21888,2020-10-20
54,Costa Rica,97922,847,1222,18,60109,36591,215,19170,239,271394,53130,2020-10-20
55,Japan,93480,353,1676,2,86513,5291,143,740,13,2465513,19512,2020-10-20
56,Ethiopia,90490,630,1371,6,43638,45481,301,781,12,1410496,12180,2020-10-20
57,Honduras,89381,956,2576,8,35398,51407,22,8982,259,211236,21226,2020-10-20
58,Belarus,88909,619,937,4,80503,7469,0,9410,99,2244310,237534,2020-10-20
59,Venezuela,87644,483,747,6,80316,6581,117,3085,26,2022949,71202,2020-10-20
60,Switzerland,86167,3008,2145,7,54600,29422,79,9934,247,1646512,189827,2020-10-20
61,Bahrain,78533,309,305,3,75089,3139,31,45693,177,1638436,953302,2020-10-20
62,Moldova,67958,656,1617,17,49083,17258,876,16858,401,331184,82157,2020-10-20
63,Austria,67451,1524,914,10,51407,15130,145,7476,101,1938028,214813,2020-10-20
64,Armenia,66694,1234,1101,10,48734,16859,0,22494,371,352764,118979,2020-10-20
65,Lebanon,64336,1392,531,5,29498,34307,211,9439,78,1084657,159132,2020-10-20
66,Uzbekistan,63831,308,534,3,60910,2387,252,1899,16,1377915,40992,2020-10-20
67,Nigeria,61558,0,1125,0,56697,3736,7,296,5,590635,2844,2020-10-20
68,Singapore,57921,6,28,0,57819,74,0,9877,5,3486260,594497,2020-10-20
69,Paraguay,56073,621,1231,24,37167,17675,135,7833,172,333885,46640,2020-10-20
70,Algeria,54829,213,1873,8,38346,14610,33,1244,42,0,0,2020-10-20
71,Kyrgyzstan,52910,384,1113,2,46139,5658,24,8070,170,276522,42177,2020-10-20
72,Ireland,52256,1263,1865,13,23364,27027,34,10548,376,1453608,293401,2020-10-20
73,Libya,50906,957,746,14,27832,22328,0,7378,108,277535,40227,2020-10-20
74,Hungary,48757,989,1211,38,14637,32909,197,5051,125,910368,94311,2020-10-20
