index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1926448,24230,116136,1110,593825,1216487,18294,0,0,0,0,2020-05-26
1,South America,682604,26389,33893,1255,272294,376417,10975,0,0,0,0,2020-05-26
2,Europe,1934081,18124,169601,1086,912558,851922,9711,0,0,0,0,2020-05-26
3,Asia,1002918,20509,28220,419,589039,385659,13771,0,0,0,0,2020-05-26
4,Africa,121547,3746,3613,118,49902,68032,334,0,0,0,0,2020-05-26
5,Oceania,8741,15,123,0,8115,503,6,0,0,0,0,2020-05-26
6,,721,0,15,0,651,55,4,0,0,0,0,2020-05-26
7,World,5677060,93013,351601,3988,2426384,2899075,53095,728,451,0,0,2020-05-26
8,USA,1725330,19104,100545,740,478225,1146560,17152,5215,304,15513687,46896,2020-05-26
9,Brazil,391222,14553,24512,990,158593,208117,8318,1842,115,871839,4105,2020-05-26
10,Russia,362342,8915,3807,174,131129,227406,2300,2483,26,9160590,62775,2020-05-26
11,Spain,283339,859,27117,280,196958,59264,854,6060,580,3556567,76071,2020-05-26
12,UK,265227,4043,37048,134,0,0,1559,3909,546,3681295,54256,2020-05-26
13,Italy,230555,397,32955,78,144658,52942,521,3813,545,3539927,58540,2020-05-26
14,France,182722,0,28530,98,65879,88313,1555,2800,437,1384633,21217,2020-05-26
15,Germany,181288,499,8498,70,162000,10790,821,2164,101,3595059,42922,2020-05-26
16,Turkey,158762,948,4397,28,121507,32858,739,1884,52,1873607,22239,2020-05-26
17,India,150793,5843,4349,177,64277,82167,8944,109,3,3126119,2268,2020-05-26
18,Iran,139511,1787,7508,57,109437,22566,2567,1663,90,837090,9979,2020-05-26
19,Peru,129751,5772,3788,159,52906,73057,923,3941,115,875721,26598,2020-05-26
20,Canada,86647,936,6639,94,45339,34669,502,2298,176,1500557,39793,2020-05-26
21,Chile,77961,3964,806,45,30915,46240,1202,4082,42,501125,26237,2020-05-26
22,Saudi Arabia,76726,1931,411,12,48450,27865,384,2207,12,738743,21254,2020-05-26
23,Mexico,71105,2485,7633,239,49890,13582,378,552,59,225650,1752,2020-05-26
24,Pakistan,57705,1356,1197,30,18314,38194,111,262,5,490908,2227,2020-05-26
25,Belgium,57455,113,9334,22,15320,32801,249,4960,806,795447,68664,2020-05-26
26,Qatar,47207,1742,28,2,11844,35335,205,16414,10,196411,68294,2020-05-26
27,Netherlands,45578,133,5856,26,0,0,188,2661,342,324918,18966,2020-05-26
28,Belarus,38059,915,208,4,15086,22765,92,4028,22,472906,50045,2020-05-26
29,Ecuador,37355,0,3203,0,18003,16149,211,2121,182,106554,6049,2020-05-26
30,Bangladesh,36751,1166,522,21,7579,28650,1,223,3,258550,1571,2020-05-26
31,Sweden,34440,597,4125,96,4971,25344,304,3412,409,238800,23660,2020-05-26
32,Singapore,32343,383,23,0,16444,15876,8,5533,4,294414,50364,2020-05-26
33,UAE,31086,779,253,5,15982,14851,1,3147,26,2072493,209804,2020-05-26
34,Portugal,31007,219,1342,12,18096,11569,71,3040,132,689705,67621,2020-05-26
35,Switzerland,30761,15,1915,2,28200,646,41,3557,221,375115,43374,2020-05-26
36,Ireland,24735,37,1615,9,21060,2060,54,5015,327,325795,66055,2020-05-26
37,South Africa,24264,649,524,43,12741,10999,128,410,9,605991,10231,2020-05-26
38,Indonesia,23165,415,1418,27,5877,15870,0,85,5,264098,967,2020-05-26
39,Colombia,23003,1022,776,26,5511,16716,136,453,15,260812,5131,2020-05-26
40,Kuwait,22575,608,172,7,7306,15097,196,5294,40,276207,64776,2020-05-26
41,Poland,22074,443,1024,17,10020,11030,160,583,27,801753,21182,2020-05-26
42,Ukraine,21584,339,644,21,7575,13365,259,493,15,301736,6896,2020-05-26
43,Egypt,18756,789,797,14,5027,12932,41,184,8,135000,1322,2020-05-26
44,Romania,18429,146,1216,11,11874,5339,181,957,63,385728,20038,2020-05-26
45,Israel,16757,23,281,0,14457,2019,43,1822,31,545761,59337,2020-05-26
46,Japan,16623,42,846,16,13810,1967,155,131,7,276170,2183,2020-05-26
47,Austria,16557,18,643,2,15182,732,32,1839,71,411185,45680,2020-05-26
48,Dominican Republic,15264,191,468,8,8534,6262,123,1409,43,69608,6423,2020-05-26
49,Philippines,14669,350,886,13,3412,10371,81,134,8,307434,2809,2020-05-26
50,Argentina,13228,600,490,23,4167,8571,171,293,11,136662,3027,2020-05-26
51,Afghanistan,11831,658,220,1,1128,10483,19,305,6,32870,846,2020-05-26
52,Panama,11447,264,313,3,6379,4755,72,2657,73,60598,14067,2020-05-26
53,Denmark,11428,41,563,0,10044,821,23,1974,97,559454,96620,2020-05-26
54,Serbia,11227,34,239,0,6067,4921,11,1284,27,223771,25601,2020-05-26
