index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,3554686,58643,176106,715,1592625,1785955,19184,0,0,0,0,2020-07-06
1,South America,2549265,35131,94922,1237,1566615,887728,13561,0,0,0,0,2020-07-06
2,Asia,2630117,50665,63217,1054,1778315,788585,19505,0,0,0,0,2020-07-06
3,Europe,2492800,11601,193989,278,1437425,861386,5555,0,0,0,0,2020-07-06
4,Africa,493621,13776,11646,246,238389,243586,956,0,0,0,0,2020-07-06
5,Oceania,10233,139,128,2,9017,1088,7,0,0,0,0,2020-07-06
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-06
7,World,11731443,169955,540023,3532,6623037,4568383,58772,1505,693,0,0,2020-07-06
8,USA,3039626,49379,132947,346,1310593,1596086,16000,9182,402,38114943,115141,2020-07-06
9,Brazil,1626071,21486,65556,656,978615,581900,8318,7649,308,3330562,15667,2020-07-06
10,India,720346,22510,20174,474,440150,260022,8944,522,15,9969662,7224,2020-07-06
11,Russia,687862,6611,10296,135,454329,223237,2300,4713,71,21335394,146197,2020-07-06
12,Peru,305703,2985,10772,183,197619,97312,1236,9270,327,1800690,54606,2020-07-06
13,Spain,298869,414,28388,3,0,0,617,6392,607,5448984,116543,2020-07-06
14,Chile,298557,3025,6384,76,264371,27802,2069,15616,334,1198261,62677,2020-07-06
15,UK,285768,352,44236,16,0,0,231,4209,652,10651308,156889,2020-07-06
16,Mexico,256848,4683,30639,273,155604,70605,378,1992,238,641142,4972,2020-07-06
17,Iran,243051,2613,11731,160,204083,27237,3201,2893,140,1820000,21666,2020-07-06
18,Italy,241819,208,34869,8,192241,14709,72,4000,577,5660454,93623,2020-07-06
19,Pakistan,231818,3344,4762,50,131649,95407,2406,1049,22,1420623,6430,2020-07-06
20,Saudi Arabia,213716,4207,1968,52,149634,62114,2254,6138,57,1934391,55556,2020-07-06
21,Turkey,206844,1086,5241,16,182995,18608,1130,2452,62,3682673,43660,2020-07-06
