index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,4478669,72470,195144,1616,2158805,2124720,20177,0,0,0,0,2020-07-18
1,South America,3220031,47747,116490,1473,2103859,999682,13694,0,0,0,0,2020-07-18
2,Asia,3331353,65030,78429,1228,2359714,893210,19644,0,0,0,0,2020-07-18
3,Europe,2657683,12695,198889,273,1582445,876349,5302,0,0,0,0,2020-07-18
4,Africa,706069,19108,14996,279,370715,320358,1066,0,0,0,0,2020-07-18
5,Oceania,13117,207,140,2,9774,3203,26,0,0,0,0,2020-07-18
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-18
7,World,14407643,217257,604103,4871,8585963,5217577,59913,1848,775,0,0,2020-07-18
8,USA,3831680,61668,142861,797,1773931,1914888,16683,11573,431,47570045,143676,2020-07-18
9,Brazil,2075124,26427,78735,803,1366775,629614,8318,9759,370,4911063,23097,2020-07-18
10,India,1077864,37407,26828,543,677630,373406,8944,781,19,13433742,9730,2020-07-18
11,Russia,765437,6234,12247,124,546863,206327,2300,5245,84,24676930,169092,2020-07-18
12,South Africa,350879,13285,4948,144,182230,163701,539,5913,83,2422741,40828,2020-07-18
13,Peru,349500,3963,12998,199,238086,98416,1311,10594,394,2042218,61902,2020-07-18
14,Mexico,331298,7257,38310,736,208436,84552,378,2568,297,799178,6196,2020-07-18
15,Chile,328846,2307,8445,98,299449,20952,1792,17196,442,1388319,72597,2020-07-18
16,Spain,307335,0,28420,0,0,0,617,6573,608,6026446,128892,2020-07-18
17,UK,294066,827,45273,40,0,0,142,4331,667,13112764,193111,2020-07-18
18,Iran,271606,2166,13979,188,235300,22327,3529,3232,166,2123518,25268,2020-07-18
19,Pakistan,261916,1917,5522,47,198509,57885,1604,1185,25,1699101,7686,2020-07-18
20,Saudi Arabia,248416,2565,2447,40,194218,51751,2182,7131,70,2622786,75289,2020-07-18
21,Italy,244216,249,35042,14,196806,12368,50,4039,580,6202524,102593,2020-07-18
22,Turkey,218717,918,5475,17,201013,12229,1231,2592,65,4232067,50156,2020-07-18
23,Germany,202572,227,9162,2,187500,5910,249,2417,109,6884614,82159,2020-07-18
24,Bangladesh,202066,2709,2581,34,110098,89387,1,1226,16,1017674,6177,2020-07-18
25,Colombia,190700,8560,6516,228,85836,98348,1040,3746,128,1185984,23297,2020-07-18
26,France,174674,0,30152,0,79233,65289,477,2676,462,2618722,40115,2020-07-18
27,Argentina,122524,3223,2220,42,52607,67697,752,2710,49,531753,11761,2020-07-18
28,Canada,109999,330,8848,9,96912,4239,2177,2913,234,3481728,92214,2020-07-18
29,Qatar,106308,410,154,1,103023,3131,132,37862,55,438990,156346,2020-07-18
30,Iraq,90220,2049,3691,75,58492,28037,397,2241,92,777287,19308,2020-07-18
31,Egypt,87172,698,4251,63,27868,55053,41,851,42,135000,1318,2020-07-18
32,Indonesia,84882,1752,4016,59,43268,37598,0,310,15,1201014,4389,2020-07-18
33,Sweden,77281,0,5619,0,0,0,62,7650,556,681820,67492,2020-07-18
34,Ecuador,73382,938,5282,32,31757,36343,342,4157,299,202649,11479,2020-07-18
35,Kazakhstan,68703,1808,375,0,40256,28072,221,3657,20,1737546,92490,2020-07-18
36,Belarus,65953,171,495,4,57856,7602,89,6980,52,1183007,125197,2020-07-18
37,Oman,65504,1311,308,10,42772,22424,164,12815,60,266845,52207,2020-07-18
38,Philippines,65304,2357,1773,113,22067,41464,522,596,16,1117568,10193,2020-07-18
39,Belgium,63499,261,9800,5,17289,36410,28,5478,845,1444885,124645,2020-07-18
40,Kuwait,58904,683,407,3,49020,9477,137,13784,95,457340,107025,2020-07-18
41,Ukraine,58111,847,1477,21,30525,26109,96,1329,34,864596,19776,2020-07-18
42,UAE,56711,289,338,1,48917,7456,1,5731,34,4461205,450829,2020-07-18
43,Bolivia,56102,1946,2049,65,17882,36171,71,4803,175,120004,10275,2020-07-18
44,Netherlands,51581,127,6136,0,0,0,15,3010,358,764079,44587,2020-07-18
45,Dominican Republic,51519,1406,971,29,24607,25941,245,4747,89,209252,19281,2020-07-18
46,Panama,51408,0,1038,0,26520,23850,166,11907,240,180814,41879,2020-07-18
47,Israel,49365,1906,401,9,21348,27616,217,5367,44,1411893,153507,2020-07-18
48,Portugal,48390,313,1684,2,33153,13553,65,4746,165,1413519,138645,2020-07-18
49,Singapore,47655,202,27,0,43833,3795,0,8143,5,1009532,172498,2020-07-18
50,Poland,39746,339,1618,6,29924,8204,66,1050,43,1936889,51180,2020-07-18
51,Romania,36691,889,2009,21,22488,12194,280,1908,104,943733,49074,2020-07-18
52,Nigeria,36107,653,778,6,14938,20391,7,175,4,209446,1015,2020-07-18
53,Bahrain,36004,531,124,0,31765,4115,51,21136,73,717723,421343,2020-07-18
54,Afghanistan,35301,72,1164,17,23273,10864,31,906,30,83138,2134,2020-07-18
55,Armenia,34462,461,631,11,23123,10708,10,11629,213,145083,48956,2020-07-18
56,Guatemala,33809,0,1443,0,4989,27377,5,1886,80,64590,3603,2020-07-18
57,Switzerland,33492,110,1969,0,29900,1623,22,3869,227,722116,83409,2020-07-18
58,Honduras,31745,878,857,22,3565,27323,58,3203,86,49308,4975,2020-07-18
59,Azerbaijan,27133,497,349,8,18450,8334,66,2675,34,619786,61103,2020-07-18
60,Ghana,27060,488,145,1,23044,3871,8,870,5,344137,11066,2020-07-18
61,Ireland,25750,20,1753,1,23364,633,8,5212,355,550728,111479,2020-07-18
62,Kyrgyzstan,24606,949,900,35,10704,13002,24,3769,138,262894,40268,2020-07-18
63,Japan,24132,659,985,0,19366,3781,41,191,8,626149,4951,2020-07-18
64,Algeria,22549,601,1068,11,15744,5737,67,514,24,0,0,2020-07-18
65,Moldova,20794,300,680,5,14183,5931,362,5155,169,128076,31753,2020-07-18
66,Serbia,20498,389,461,9,14047,5990,187,2346,53,542136,62061,2020-07-18
67,Austria,19573,134,711,0,17501,1361,11,2173,79,743090,82485,2020-07-18
68,Nepal,17502,57,40,0,11637,5825,0,600,1,624231,21409,2020-07-18
69,Morocco,17015,289,269,5,14620,2126,31,461,7,990514,26822,2020-07-18
70,Uzbekistan,16186,579,83,4,9127,6976,70,483,2,1377915,41145,2020-07-18
71,Cameroon,16157,0,373,0,13728,2056,52,608,14,135000,5081,2020-07-18
72,Ivory Coast,13912,216,91,4,8000,5821,0,527,3,82616,3129,2020-07-18
73,Czechia,13855,113,358,0,8733,4764,21,1294,33,618243,57726,2020-07-18
74,S. Korea,13711,39,294,1,12519,898,15,267,6,1460204,28480,2020-07-18
75,Denmark,13173,0,611,0,12209,353,5,2274,105,1306743,225566,2020-07-18
76,Kenya,12750,688,225,3,4440,8085,44,237,4,238163,4425,2020-07-18
77,El Salvador,11508,301,324,15,6560,4624,410,1774,50,207024,31910,2020-07-18
78,Australia,11441,206,118,2,8161,3162,26,448,5,3413831,133809,2020-07-18
79,Venezuela,11191,0,107,0,3852,7232,20,394,4,1420066,49946,2020-07-18
80,Sudan,10682,83,673,2,5637,4372,0,243,15,401,9,2020-07-18
81,Costa Rica,10551,582,54,7,2902,7595,41,2070,11,65819,12915,2020-07-18
