index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,6612789,47227,248145,839,3636351,2728293,21818,0,0,0,0,2020-08-17
1,South America,5321988,38998,177358,1293,3887656,1256974,14847,0,0,0,0,2020-08-17
2,Asia,5737954,78275,121523,1377,4466670,1149761,18866,0,0,0,0,2020-08-17
3,Europe,3203509,16029,203376,229,1917058,1083075,5235,0,0,0,0,2020-08-17
4,Africa,1131694,8552,25938,260,849687,256069,1210,0,0,0,0,2020-08-17
5,Oceania,25785,335,447,25,16290,9048,57,0,0,0,0,2020-08-17
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-17
7,World,22034440,189416,776802,4023,14774363,6483275,62037,2827,997,0,0,2020-08-17
8,USA,5610361,38946,173662,535,2969600,2467099,17202,16937,524,71547540,215992,2020-08-17
9,Brazil,3363235,23038,108654,775,2478494,776087,8318,15808,511,13464336,63287,2020-08-17
10,India,2701604,54288,51925,880,1976248,673431,8944,1955,38,30041400,21742,2020-08-17
11,Russia,927745,4892,15740,55,736101,175904,2300,6357,108,32700000,224061,2020-08-17
12,South Africa,589886,2541,11982,143,477671,100233,539,9930,202,3415670,57501,2020-08-17
13,Peru,535946,0,26281,0,365367,144298,1533,16227,796,2773412,83969,2020-08-17
14,Mexico,522162,4448,56757,214,355101,110304,3489,4045,440,1176931,9116,2020-08-17
15,Colombia,476660,8328,15372,275,301525,159763,1493,9355,302,2259743,44351,2020-08-17
16,Chile,387502,1556,10513,61,360385,16604,1177,20249,549,2044880,106855,2020-08-17
17,Spain,382142,1833,28646,2,0,0,617,8173,613,7955615,170148,2020-08-17
18,Iran,345450,2247,19804,165,299157,26489,3773,4106,235,2887938,34328,2020-08-17
19,UK,319197,713,41369,3,0,0,73,4699,609,14674841,216023,2020-08-17
20,Saudi Arabia,299914,1372,3436,28,268385,28093,1758,8598,99,4317705,123785,2020-08-17
21,Argentina,299126,4557,5814,111,217850,75462,1749,6611,128,966926,21369,2020-08-17
22,Pakistan,289215,498,6175,7,269087,13953,771,1306,28,2299601,10386,2020-08-17
23,Bangladesh,279144,2595,3694,37,160591,114859,0,1693,22,1364189,8273,2020-08-17
24,Italy,254235,320,35400,4,203968,14867,58,4206,586,7588083,125526,2020-08-17
25,Turkey,250542,1233,5996,22,231971,12575,686,2967,71,5800088,68678,2020-08-17
26,Germany,226686,1689,9296,6,202900,14490,224,2704,111,9265361,110541,2020-08-17
27,France,219029,493,30429,19,84065,104535,384,3355,466,6000000,91895,2020-08-17
28,Iraq,180133,3202,5954,94,128945,45234,605,4466,148,1304331,32341,2020-08-17
29,Philippines,164474,3314,2681,18,112759,49034,461,1498,24,2071375,18871,2020-08-17
30,Indonesia,141370,1821,6207,57,94458,40705,0,516,23,1900668,6940,2020-08-17
31,Canada,122872,785,9032,6,109059,4781,67,3252,239,4840043,128098,2020-08-17
32,Qatar,115368,288,193,0,112088,3087,69,41088,69,555970,198009,2020-08-17
33,Kazakhstan,103033,337,1269,0,82777,18987,221,5479,67,2291327,121848,2020-08-17
34,Ecuador,101751,209,6083,13,87120,8548,339,5756,344,286499,16208,2020-08-17
35,Bolivia,100344,1198,4058,55,36491,59795,71,8582,347,214385,18335,2020-08-17
36,Egypt,96590,115,5173,13,60651,30766,41,942,50,135000,1316,2020-08-17
37,Israel,94751,2071,692,7,70291,23768,399,10302,75,2079941,226140,2020-08-17
38,Ukraine,92820,1464,2089,19,48164,42567,138,2124,48,1300289,29756,2020-08-17
39,Dominican Republic,86737,428,1481,28,54108,31148,295,7986,136,324463,29872,2020-08-17
40,Sweden,85045,0,5787,8,0,0,30,8414,573,917036,90730,2020-08-17
41,Oman,83226,140,588,16,77812,4826,150,16249,115,309212,60369,2020-08-17
42,Panama,82543,603,1788,21,55845,24910,159,19093,414,273685,63307,2020-08-17
43,Belgium,78323,454,9939,4,17994,50390,86,6754,857,1999543,172432,2020-08-17
44,Kuwait,76827,622,502,1,68633,7692,109,17957,117,563134,131623,2020-08-17
45,Romania,71194,733,3029,38,32759,35406,497,3704,158,1520750,79121,2020-08-17
46,Belarus,69589,73,613,3,67149,1827,0,7365,65,1422158,150510,2020-08-17
47,UAE,64541,229,364,0,57794,6383,0,6516,37,6061850,611978,2020-08-17
48,Netherlands,63484,482,6172,0,0,0,54,3704,360,1195475,69749,2020-08-17
49,Guatemala,62944,382,2389,10,51530,9025,5,3505,133,200984,11193,2020-08-17
50,Poland,57279,595,1885,8,39359,16035,83,1514,50,2388864,63129,2020-08-17
51,Singapore,55838,91,27,0,52350,3461,0,9535,5,1610906,275078,2020-08-17
52,Japan,55667,953,1099,11,41196,13372,243,440,9,1186468,9385,2020-08-17
53,Portugal,54234,132,1779,1,39800,12655,39,5321,175,1799226,176520,2020-08-17
54,Honduras,50502,523,1575,8,7339,41588,37,5089,159,123539,12448,2020-08-17
55,Nigeria,49485,417,977,2,36834,11674,7,239,5,352625,1706,2020-08-17
56,Bahrain,47185,350,173,3,43529,3483,42,27621,101,981208,574379,2020-08-17
57,Morocco,43558,1069,681,23,29941,12936,31,1178,18,1626810,44009,2020-08-17
58,Ghana,42653,121,239,8,40567,1847,6,1369,8,427121,13711,2020-08-17
59,Kyrgyzstan,41991,135,1496,1,34537,5958,24,6423,229,267718,40952,2020-08-17
60,Armenia,41701,38,824,6,34655,6222,0,14069,278,185594,62617,2020-08-17
61,Algeria,39025,442,1379,9,27347,10299,40,888,31,0,0,2020-08-17
62,Switzerland,38252,128,1991,0,33300,2961,21,4416,230,884472,102101,2020-08-17
63,Afghanistan,37599,3,1375,0,27166,9058,31,963,35,98772,2530,2020-08-17
64,Uzbekistan,35702,373,236,4,30973,4493,410,1065,7,1377915,41096,2020-08-17
65,Azerbaijan,34343,124,508,2,32042,1793,0,3383,50,836908,82448,2020-08-17
66,Venezuela,33755,0,281,0,22700,10774,85,1187,10,1640528,57714,2020-08-17
67,Ethiopia,31336,1460,544,16,12524,18268,213,272,5,629210,5457,2020-08-17
68,Moldova,30377,194,908,12,21220,8249,362,7533,225,128076,31759,2020-08-17
69,Kenya,30365,245,482,8,17160,12723,44,563,9,394566,7318,2020-08-17
70,Serbia,29782,100,677,3,27208,1897,68,3410,78,811920,92975,2020-08-17
71,Costa Rica,29084,619,304,10,9233,19547,106,5703,60,120435,23615,2020-08-17
72,Ireland,27313,56,1774,0,23364,2175,8,5524,359,725574,146738,2020-08-17
73,Nepal,27241,581,107,3,17495,9639,0,933,4,841829,28829,2020-08-17
74,Australia,23559,271,421,25,14539,8599,51,923,16,5335526,208934,2020-08-17
75,Austria,23534,164,729,1,20765,2040,23,2611,81,1024067,113621,2020-08-17
76,El Salvador,23193,281,618,6,10977,11598,435,3573,95,278445,42901,2020-08-17
77,Czechia,20202,190,399,2,14622,5181,26,1886,37,798770,74571,2020-08-17
78,Cameroon,18582,113,403,2,16540,1639,30,698,15,149000,5596,2020-08-17
79,Ivory Coast,17107,81,110,0,13990,3007,0,647,4,114420,4325,2020-08-17
80,Palestine,16844,310,113,3,9906,6825,0,3293,22,214862,42001,2020-08-17
81,Bosnia and Herzegovina,16111,310,486,15,9856,5769,0,4915,148,163147,49769,2020-08-17
82,Denmark,15740,123,621,0,13417,1702,1,2716,107,1966834,339412,2020-08-17
83,S. Korea,15515,197,305,0,13917,1293,13,303,6,1688470,32930,2020-08-17
84,Bulgaria,14500,135,512,14,9442,4546,56,2089,74,339563,48918,2020-08-17
85,Madagascar,13886,59,171,1,12603,1112,90,500,6,52657,1896,2020-08-17
86,North Macedonia,12840,101,547,3,9174,3119,4,6163,263,126284,60615,2020-08-17
87,Sudan,12410,96,803,5,6385,5222,0,282,18,401,9,2020-08-17
88,Senegal,12237,75,256,3,7728,4253,55,729,15,130441,7766,2020-08-17
89,Norway,10060,55,261,0,8857,942,1,1854,48,556653,102578,2020-08-17
90,Zambia,9839,496,264,4,8575,1000,0,533,14,99835,5413,2020-08-17
91,Paraguay,9791,0,138,0,6034,3619,46,1371,19,154392,21613,2020-08-17
92,DRC,9706,30,243,3,8705,758,0,108,3,0,0,2020-08-17
93,Lebanon,9337,456,105,2,2809,6423,66,1369,15,420919,61706,2020-08-17
94,Malaysia,9212,12,125,0,8876,211,8,284,4,1114246,34372,2020-08-17
95,French Guiana,8622,34,53,0,7985,584,17,28779,177,46563,155419,2020-08-17
96,Guinea,8620,138,51,0,7472,1097,24,654,4,14407,1094,2020-08-17
97,Gabon,8270,45,53,2,6404,1813,1,3705,24,102175,45777,2020-08-17
98,Libya,8172,0,153,0,933,7086,0,1187,22,79057,11486,2020-08-17
99,Tajikistan,8099,34,64,0,6897,1138,0,847,7,0,0,2020-08-17
100,Haiti,7897,18,196,0,5235,2466,0,692,17,20999,1839,2020-08-17
101,Finland,7752,21,334,1,7050,368,0,1399,60,470300,84864,2020-08-17
102,Albania,7499,119,230,2,3816,3453,15,2606,80,46529,16171,2020-08-17
103,Luxembourg,7469,11,124,1,6739,606,3,11908,198,685935,1093592,2020-08-17
104,Greece,7222,147,230,2,3804,3188,23,693,22,726961,69791,2020-08-17
105,Mauritania,6762,61,157,0,6018,587,3,1450,34,58147,12467,2020-08-17
106,Croatia,6656,85,166,0,5254,1236,11,1623,40,138647,33801,2020-08-17
107,Maldives,5909,124,23,1,3488,2398,12,10908,42,97211,179452,2020-08-17
108,Djibouti,5372,3,59,0,5211,102,0,5427,60,63299,63953,2020-08-17
