index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,World,1199064,82402,64650,5476,246166,888248,42324,154,83,0,0,2020-04-04
1,USA,309728,32567,8441,1037,14741,286546,8206,936,26,1626287,4913,2020-04-04
2,Spain,126168,6969,11947,749,34219,80002,6532,2699,256,355000,7593,2020-04-04
3,Italy,124632,4805,15362,681,20996,88274,3994,2061,254,657224,10870,2020-04-04
4,Germany,96092,4933,1444,169,26400,68248,3936,1147,17,918460,10962,2020-04-04
5,France,89953,7788,7560,1053,15438,66955,6838,1378,116,224254,3436,2020-04-04
6,Iran,55743,2560,3452,158,19736,32555,4103,664,41,186000,2214,2020-04-04
7,UK,41903,3735,4313,708,135,37455,163,617,64,183190,2698,2020-04-04
8,Turkey,23934,3013,501,76,786,22647,1311,284,6,161380,1913,2020-04-04
9,Switzerland,20505,899,666,75,6415,13424,391,2369,77,153440,17729,2020-04-04
10,Belgium,18431,1661,1283,140,3247,13901,1245,1590,111,70000,6040,2020-04-04
11,Netherlands,16627,904,1651,164,250,14726,1360,970,96,75415,4401,2020-04-04
12,Canada,13912,1537,231,23,2595,11086,120,369,6,317972,8425,2020-04-04
13,Austria,11781,257,186,18,2507,9088,245,1308,21,104134,11562,2020-04-04
14,Portugal,10524,638,266,20,75,10183,251,1032,26,81087,7952,2020-04-04
15,Brazil,10360,1166,445,82,127,9788,296,49,2,54824,258,2020-04-04
16,S. Korea,10156,94,177,3,6325,3654,55,198,3,455032,8875,2020-04-04
17,Israel,7851,423,44,4,427,7380,115,907,5,90394,10443,2020-04-04
18,Sweden,6443,312,373,15,205,5865,379,638,37,36900,3654,2020-04-04
19,Norway,5550,180,62,3,32,5456,98,1024,11,105865,19528,2020-04-04
20,Australia,5550,96,30,2,585,4935,85,218,1,286786,11247,2020-04-04
21,Russia,4731,582,43,9,333,4355,8,32,3,639606,4383,2020-04-04
22,Ireland,4604,331,137,17,25,4442,148,932,28,30213,6119,2020-04-04
23,Czechia,4472,282,59,6,78,4335,87,418,6,74170,6926,2020-04-04
24,Chile,4161,424,27,5,528,3606,38,218,1,48613,2543,2020-04-04
25,Denmark,4077,320,161,22,1283,2633,142,704,28,45270,7816,2020-04-04
26,Poland,3627,244,79,8,116,3432,50,96,2,72901,1926,2020-04-04
27,Romania,3613,430,146,13,329,3138,119,188,8,36092,1876,2020-04-04
28,Malaysia,3483,150,57,4,915,2511,99,108,2,49570,1532,2020-04-04
29,Ecuador,3465,97,172,27,100,3193,100,196,10,10317,585,2020-04-04
30,Japan,3139,204,77,8,514,2548,64,25,6,42882,339,2020-04-04
31,Philippines,3094,76,144,8,57,2893,1,28,1,5530,50,2020-04-04
32,India,3082,23,86,0,229,2767,0,2,6,116608,84,2020-04-04
33,Pakistan,2818,132,41,1,131,2646,13,13,2,30308,137,2020-04-04
34,Luxembourg,2729,117,31,0,500,2198,35,4360,50,22793,36412,2020-04-04
35,Saudi Arabia,2179,140,29,4,420,1730,41,63,8,0,0,2020-04-04
36,Indonesia,2092,106,191,10,150,1751,0,8,7,7896,29,2020-04-04
37,Thailand,2067,89,20,1,674,1373,23,30,3,23669,339,2020-04-04
38,Finland,1882,267,25,5,300,1557,72,340,5,29000,5234,2020-04-04
39,Peru,1746,151,73,12,914,759,88,53,2,17841,541,2020-04-04
40,Mexico,1688,178,60,10,633,995,1,13,5,15668,122,2020-04-04
41,Greece,1673,60,68,5,78,1527,92,161,7,22437,2153,2020-04-04
42,Panama,1673,0,41,0,13,1619,50,388,10,7333,1700,2020-04-04
43,Serbia,1624,148,44,5,54,1526,89,186,5,6401,733,2020-04-04
44,South Africa,1585,80,9,0,95,1481,7,27,2,53937,909,2020-04-04
45,UAE,1505,241,10,1,125,1370,2,152,1,220000,22244,2020-04-04
46,Dominican Republic,1488,0,68,0,16,1404,147,137,6,4200,387,2020-04-04
47,Argentina,1451,98,43,1,279,1129,0,32,10,8488,188,2020-04-04
48,Iceland,1417,53,4,0,396,1017,12,4152,12,23640,69276,2020-04-04
49,Colombia,1406,139,32,7,85,1289,50,28,6,23706,466,2020-04-04
50,Qatar,1325,250,3,0,109,1213,37,460,1,31951,11090,2020-04-04
51,Algeria,1251,80,130,25,90,1031,0,29,3,3359,77,2020-04-04
52,Ukraine,1225,153,32,5,25,1168,16,28,7,5040,115,2020-04-04
53,Singapore,1189,75,6,1,297,886,24,203,1,39000,6666,2020-04-04
54,Croatia,1126,47,12,4,119,995,39,274,3,9833,2395,2020-04-04
55,Egypt,1070,85,71,5,241,758,0,10,7,25000,244,2020-04-04
56,Estonia,1039,78,13,1,59,967,20,783,10,19091,14392,2020-04-04
57,Slovenia,977,43,22,2,79,876,31,470,11,27109,13040,2020-04-04
58,New Zealand,950,82,1,0,127,822,1,197,2,33116,6867,2020-04-04
59,Morocco,919,128,59,11,66,794,1,25,2,4321,117,2020-04-04
60,Iraq,878,58,56,2,259,563,0,22,1,0,0,2020-04-04
61,Hong Kong,862,17,4,0,173,685,8,115,5,90000,12005,2020-04-04
62,Lithuania,771,75,11,2,7,753,11,283,4,21376,7852,2020-04-04
63,Armenia,770,34,7,0,43,720,30,260,2,3994,1348,2020-04-04
64,Moldova,752,161,12,4,29,711,65,186,3,681,169,2020-04-04
65,Diamond Princess,712,0,11,0,619,82,10,0,0,0,0,2020-04-04
66,Bahrain,688,16,4,0,423,261,3,404,2,39379,23143,2020-04-04
67,Hungary,678,55,32,6,58,588,17,70,3,19424,2011,2020-04-04
68,Bosnia and Herzegovina,624,45,21,4,30,573,4,190,6,5349,1630,2020-04-04
69,Cameroon,555,46,9,1,17,529,0,21,3,0,0,2020-04-04
