index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,4796794,82244,201013,2217,2375562,2220219,23855,0,0,0,0,2020-07-22
1,South America,3461067,87380,123112,1752,2324684,1013271,14148,0,0,0,0,2020-07-22
2,Asia,3598608,72660,84468,1822,2568280,945860,19488,0,0,0,0,2020-07-22
3,Europe,2717490,15351,200147,387,1622886,894457,5297,0,0,0,0,2020-07-22
4,Africa,773418,19366,16479,687,438288,318651,1044,0,0,0,0,2020-07-22
5,Oceania,14590,469,150,2,10158,4282,42,0,0,0,0,2020-07-22
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-22
7,World,15362688,277470,625384,6867,9340509,5396795,63878,1971,802,0,0,2020-07-22
8,USA,4098774,70205,146108,1155,1939321,2013345,16881,12379,441,50723237,153190,2020-07-22
9,Brazil,2231871,65339,82890,1293,1532138,616843,8318,10496,390,4911063,23095,2020-07-22
10,India,1239684,45599,29890,1120,784266,425528,8944,898,22,14724546,10664,2020-07-22
11,Russia,789190,5862,12745,165,572053,204392,2300,5408,87,25704372,176132,2020-07-22
12,South Africa,394948,13150,5940,572,229175,159833,539,6655,100,2585474,43564,2020-07-22
13,Peru,366550,4463,13579,0,252246,100725,1351,11109,412,2133775,64667,2020-07-22
14,Mexico,356255,6859,40400,915,227165,88690,3812,2762,313,845272,6552,2020-07-22
15,Chile,336402,1719,8722,45,309241,18439,1688,17589,456,1445773,75595,2020-07-22
16,Spain,314631,1357,28426,2,0,0,617,6729,608,6320836,135188,2020-07-22
17,UK,296377,560,45501,79,0,0,142,4364,670,13763289,202680,2020-07-22
18,Iran,281413,2586,14853,219,244840,21720,3609,3348,177,2228277,26511,2020-07-22
19,Pakistan,267428,1332,5677,38,210468,51283,1436,1209,26,1776882,8036,2020-07-22
20,Saudi Arabia,258156,2331,2601,44,210398,45157,2143,7409,75,2837054,81426,2020-07-22
21,Italy,245032,280,35082,9,197628,12322,48,4053,580,6354730,105113,2020-07-22
22,Turkey,222402,902,5545,19,205214,11643,1244,2635,66,4403031,52176,2020-07-22
23,Colombia,218428,7390,7373,207,101613,109442,1456,4290,145,1292501,25387,2020-07-22
24,Bangladesh,213254,2744,2751,42,117202,93301,1,1294,17,1066609,6473,2020-07-22
25,Germany,204470,580,9182,2,188600,6688,250,2440,110,7418812,88530,2020-07-22
26,France,178336,998,30172,7,79957,68207,445,2732,462,2900040,44423,2020-07-22
27,Argentina,141900,5782,2588,98,60531,78781,890,3138,57,578202,12787,2020-07-22
28,Canada,112206,509,8870,8,98127,5209,2193,2972,235,3616728,95781,2020-07-22
29,Qatar,107871,441,163,3,104641,3067,113,38418,58,455798,162332,2020-07-22
30,Iraq,99865,2706,4042,92,67147,28676,441,2480,100,844218,20966,2020-07-22
31,Indonesia,91751,1882,4459,139,50255,37037,0,335,16,1283109,4688,2020-07-22
32,Egypt,89745,667,4440,41,30075,55230,41,876,43,135000,1318,2020-07-22
33,Sweden,78504,132,5667,10,0,0,58,7770,561,751213,74357,2020-07-22
34,Ecuador,77257,1040,5418,52,33125,38714,313,4375,307,213002,12063,2020-07-22
35,Kazakhstan,75153,1685,585,0,46790,27778,221,4000,31,1823332,97043,2020-07-22
36,Philippines,72269,1594,1843,6,23623,46803,351,659,17,1216733,11096,2020-07-22
37,Oman,71547,1660,349,12,47922,23276,165,13994,68,284244,55595,2020-07-22
38,Belarus,66521,173,513,6,59061,6947,89,7040,54,1209400,127991,2020-07-22
39,Belgium,64258,164,9805,0,17330,37123,35,5543,846,1484430,128050,2020-07-22
40,Bolivia,62357,1366,2273,55,19290,40794,71,5338,195,135760,11622,2020-07-22
41,Kuwait,61185,751,417,5,51520,9248,127,14316,98,471000,110204,2020-07-22
42,Ukraine,60995,829,1534,16,33172,26289,84,1395,35,907360,20755,2020-07-22
43,UAE,57734,236,342,1,50354,7038,1,5834,35,4576202,462389,2020-07-22
44,Israel,56085,2043,430,5,23310,32345,273,6098,47,1503999,163521,2020-07-22
45,Dominican Republic,56043,1246,1005,6,26466,28572,246,5163,93,222586,20507,2020-07-22
46,Panama,55906,753,1180,21,31122,23604,164,12946,273,194599,45064,2020-07-22
47,Netherlands,52242,169,6139,3,0,0,16,3048,358,851885,49710,2020-07-22
48,Portugal,49150,252,1702,5,33999,13449,59,4821,167,1496925,146831,2020-07-22
49,Singapore,48744,310,27,0,44795,3922,0,8328,5,1170049,199908,2020-07-22
50,Poland,41162,380,1642,6,31139,8381,73,1088,43,2017513,53311,2020-07-22
51,Guatemala,41135,906,1573,42,27756,11806,5,2294,88,125082,6975,2020-07-22
52,Romania,40163,1030,2101,27,24663,13399,293,2089,109,1009273,52485,2020-07-22
53,Nigeria,38344,543,813,8,15815,21716,7,186,4,247825,1201,2020-07-22
54,Bahrain,37637,321,130,1,33894,3613,47,22087,76,752485,441582,2020-07-22
55,Afghanistan,35727,112,1190,4,23924,10613,31,917,31,84579,2170,2020-07-22
56,Armenia,35693,439,678,16,24766,10249,10,12044,229,149898,50580,2020-07-22
57,Honduras,35345,734,988,53,4144,30213,51,3566,100,78825,7952,2020-07-22
58,Switzerland,33883,141,1972,0,30500,1411,25,3913,228,739616,85424,2020-07-22
59,Ghana,29672,683,153,0,26090,3429,8,954,5,357220,11484,2020-07-22
60,Kyrgyzstan,28980,729,1111,32,15536,12333,24,4438,170,262894,40261,2020-07-22
61,Azerbaijan,28633,391,385,9,20443,7805,66,2823,38,649953,64071,2020-07-22
62,Japan,26303,567,989,1,20651,4663,55,208,8,670619,5303,2020-07-22
63,Ireland,25819,17,1754,1,23364,701,6,5226,355,579088,117206,2020-07-22
64,Algeria,24872,594,1111,11,16983,6778,51,567,25,0,0,2020-07-22
65,Serbia,22031,426,499,8,14047,7485,205,2522,57,580271,66429,2020-07-22
66,Moldova,21798,356,712,5,14856,6230,362,5404,177,128076,31754,2020-07-22
67,Austria,19929,102,711,1,17849,1369,18,2212,79,814681,90426,2020-07-22
68,Uzbekistan,18379,498,98,3,9872,8409,70,549,3,1377915,41138,2020-07-22
69,Nepal,18094,100,42,2,12684,5368,0,620,1,640016,21946,2020-07-22
70,Morocco,17962,220,285,5,15636,2041,31,486,8,1065833,28858,2020-07-22
71,Cameroon,16522,0,382,0,13728,2412,52,622,14,135000,5080,2020-07-22
72,Kenya,14805,637,260,10,6757,7788,44,275,5,254273,4724,2020-07-22
73,Ivory Coast,14733,202,93,0,8995,5645,0,558,4,87683,3320,2020-07-22
74,Czechia,14570,246,364,4,9144,5062,22,1360,34,638484,59615,2020-07-22
75,S. Korea,13879,63,297,1,12698,884,21,271,6,1492071,29101,2020-07-22
76,Denmark,13350,48,611,0,12274,465,4,2304,105,1372419,236894,2020-07-22
77,El Salvador,12975,393,363,11,7119,5493,438,2000,56,216916,33433,2020-07-22
78,Australia,12894,466,128,2,8545,4221,42,505,5,3641780,142726,2020-07-22
79,Venezuela,12774,0,120,0,6983,5671,19,449,4,1435142,50478,2020-07-22
80,Costa Rica,12361,550,71,3,3322,8968,50,2425,14,71150,13960,2020-07-22
81,Ethiopia,11524,452,188,8,5506,5830,35,100,2,350160,3042,2020-07-22
82,Sudan,11237,110,708,2,5835,4694,0,256,16,401,9,2020-07-22
83,Bulgaria,9584,330,321,8,4643,4620,24,1380,46,221755,31930,2020-07-22
84,North Macedonia,9547,135,442,10,5071,4034,55,4582,212,89703,43057,2020-07-22
85,Palestine,9398,170,66,2,1950,7382,0,1840,13,155355,30419,2020-07-22
