index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,6938480,42860,259189,1123,3879459,2799832,21320,0,0,0,0,2020-08-23
1,South America,5764708,49881,189047,1366,4294244,1281417,14905,0,0,0,0,2020-08-23
2,Asia,6298298,83451,130242,1334,4980308,1187748,19004,0,0,0,0,2020-08-23
3,Europe,3354741,19961,205304,189,1985678,1163759,5193,0,0,0,0,2020-08-23
4,Africa,1192414,9052,27831,182,909723,254860,1218,0,0,0,0,2020-08-23
5,Oceania,27236,253,529,17,21196,5511,50,0,0,0,0,2020-08-23
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-23
7,World,23576598,205458,812157,4211,16071259,6693182,61694,3025,1042,0,0,2020-08-23
8,USA,5873254,31826,180580,406,3163004,2529670,16717,17729,545,76135646,229821,2020-08-23
9,Brazil,3605783,23085,114772,495,2709638,781373,8318,16946,539,14144344,66475,2020-08-23
10,India,3105185,61749,57692,846,2336796,710697,8944,2247,42,35292220,25538,2020-08-23
11,Russia,956749,4852,16383,73,770639,169727,2300,6556,112,34447560,236033,2020-08-23
12,South Africa,609773,2728,13059,72,506470,90244,539,10263,220,3553425,59808,2020-08-23
13,Peru,594326,9090,27663,210,399357,167306,1515,17990,837,2985782,90379,2020-08-23
14,Mexico,556216,6482,60254,644,380492,115470,3450,4308,467,1253432,9707,2020-08-23
15,Colombia,541147,8044,17316,348,374030,149801,1493,10619,340,2474417,48556,2020-08-23
16,Spain,407879,0,28838,0,0,0,541,8723,617,7955615,170147,2020-08-23
17,Chile,397665,1957,10852,60,371179,15634,1027,20777,567,2204009,115154,2020-08-23
18,Iran,358905,2113,20643,141,309464,28798,3841,4265,245,3036711,36089,2020-08-23
19,Argentina,342154,5352,6985,137,251400,83769,1922,7561,154,1092556,24142,2020-08-23
20,UK,325642,1041,41429,6,0,0,72,4793,610,15177265,223400,2020-08-23
21,Saudi Arabia,307479,1109,3649,30,280143,23687,1644,8813,105,4501104,129010,2020-08-23
22,Bangladesh,294598,1973,3941,34,179091,111566,0,1786,24,1442656,8747,2020-08-23
23,Pakistan,292765,591,6235,4,275836,10694,696,1322,28,2439858,11016,2020-08-23
24,Italy,259345,1209,35437,7,205470,18438,69,4290,586,8007637,132470,2020-08-23
