index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1033506,37169,58571,2376,142312,832623,16361,0,0,0,0,2020-04-25
1,Europe,1252402,27088,120114,2790,407049,725239,25893,0,0,0,0,2020-04-25
2,Asia,460415,12199,16938,335,220515,222962,6029,0,0,0,0,2020-04-25
3,South America,130950,10784,5996,458,47916,77038,9690,0,0,0,0,2020-04-25
4,Oceania,8257,25,98,2,6558,1601,46,0,0,0,0,2020-04-25
5,Africa,31102,1262,1379,51,9530,20193,155,0,0,0,0,2020-04-25
6,,721,0,15,0,645,61,4,0,0,0,0,2020-04-25
7,World,2917353,88527,203111,6012,834525,1879717,58178,374,261,0,0,2020-04-25
8,USA,959143,33911,54228,2035,116201,788714,15110,2898,164,5279237,15949,2020-04-25
9,Spain,223759,3995,22902,378,95708,105149,7705,4786,490,930230,19896,2020-04-25
10,Italy,195351,2357,26384,415,63120,105847,2102,3231,436,1707743,28245,2020-04-25
11,France,161488,1660,22614,369,44594,94280,4725,2474,346,463662,7103,2020-04-25
12,Germany,156418,1419,5873,113,109800,40745,2908,1867,70,2072669,24738,2020-04-25
13,UK,148377,4913,20319,813,0,127714,1559,2186,299,640792,9439,2020-04-25
14,Turkey,107773,2861,2706,106,25582,79485,1782,1278,32,868565,10298,2020-04-25
15,Iran,89328,1134,5650,76,68193,15485,3096,1064,67,410075,4882,2020-04-25
16,Russia,74588,5966,681,66,6250,67657,2300,511,5,2721500,18649,2020-04-25
17,Brazil,58997,6002,4037,367,29160,25800,8318,278,19,291922,1373,2020-04-25
18,Canada,45354,1466,2465,163,16425,26464,557,1202,65,684271,18130,2020-04-25
19,Belgium,45325,1032,6917,238,10417,27991,934,3911,597,189067,16313,2020-04-25
20,Netherlands,37190,655,4409,120,0,32531,959,2170,257,193950,11319,2020-04-25
21,Switzerland,28894,217,1599,10,21300,5995,204,3339,185,245300,28343,2020-04-25
22,India,26283,1836,825,45,5939,19519,0,19,6,579957,420,2020-04-25
23,Peru,25331,3683,700,66,7797,16834,545,768,21,218195,6618,2020-04-25
24,Portugal,23392,595,880,26,1277,21235,186,2294,86,330512,32414,2020-04-25
25,Ecuador,22719,0,576,0,1366,20777,127,1288,33,56513,3203,2020-04-25
26,Ireland,18561,377,1063,49,9233,8265,142,3759,215,127319,25785,2020-04-25
27,Sweden,18177,610,2192,40,1005,14980,547,1800,217,94500,9357,2020-04-25
28,Saudi Arabia,16299,1197,136,9,2215,13948,115,468,4,200000,5745,2020-04-25
29,Israel,15298,240,199,5,6435,8664,127,1767,23,302691,34971,2020-04-25
30,Austria,15148,77,536,6,12103,2509,148,1682,60,221098,24549,2020-04-25
31,Mexico,12872,1239,1221,152,7149,4502,378,100,9,51297,398,2020-04-25
32,Chile,12858,552,181,7,6746,5931,418,673,9,149212,7806,2020-04-25
33,Japan,12829,117,345,0,1530,10954,263,101,3,141600,1120,2020-04-25
34,Pakistan,12723,783,269,16,2866,9588,111,58,1,144365,654,2020-04-25
35,Singapore,12693,618,12,0,1002,11679,24,2170,2,121774,20815,2020-04-25
36,Poland,11273,381,524,30,2126,8623,160,298,14,278994,7372,2020-04-25
37,S. Korea,10718,10,240,0,8635,1843,55,209,5,595161,11609,2020-04-25
38,Romania,10635,218,601,34,2890,7144,235,553,31,126645,6583,2020-04-25
39,UAE,9813,532,71,7,1887,7855,1,992,7,1022326,103365,2020-04-25
40,Belarus,9590,817,67,4,1573,7950,92,1015,7,139295,14741,2020-04-25
41,Qatar,9358,833,10,0,929,8419,72,3248,3,79705,27665,2020-04-25
42,Indonesia,8607,396,720,31,1042,6845,0,31,3,67828,248,2020-04-25
43,Denmark,8445,235,418,15,5669,2358,70,1458,72,136738,23607,2020-04-25
44,Ukraine,8125,478,201,8,782,7142,104,186,5,83577,1911,2020-04-25
45,Serbia,7779,296,151,7,1152,6476,91,890,17,59938,6860,2020-04-25
46,Norway,7493,30,201,2,32,7260,50,1382,37,155125,28614,2020-04-25
47,Czechia,7352,79,218,4,2453,4681,71,687,20,210705,19676,2020-04-25
48,Philippines,7294,102,494,17,792,6008,1,67,5,81292,742,2020-04-25
49,Australia,6695,20,80,1,5372,1243,43,263,3,494257,19383,2020-04-25
