index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1064472,29458,59953,1354,146042,858477,16402,0,0,0,0,2020-04-26
1,Europe,1276808,24311,121885,1767,436194,718729,25260,0,0,0,0,2020-04-26
2,Asia,472057,11393,17232,281,227930,226895,6041,0,0,0,0,2020-04-26
3,South America,137848,6699,6286,282,49653,81909,9699,0,0,0,0,2020-04-26
4,Oceania,8287,30,101,3,6772,1414,45,0,0,0,0,2020-04-26
5,Africa,32657,1555,1426,47,10018,21213,140,0,0,0,0,2020-04-26
6,,721,0,15,0,645,61,4,0,0,0,0,2020-04-26
7,World,2992850,73446,206898,3734,877254,1908698,57591,384,265,0,0,2020-04-26
8,USA,987029,26378,55411,1155,118777,812841,15143,2982,167,5470382,16527,2020-04-26
9,Spain,226629,2870,23190,288,117727,85712,7764,4847,496,1199548,25656,2020-04-26
10,Italy,197675,2324,26644,260,64928,106103,2009,3269,441,1757659,29071,2020-04-26
11,France,162100,612,22856,242,44903,94341,4682,2483,350,463662,7103,2020-04-26
12,Germany,157770,1257,5976,99,112000,39794,2570,1883,71,2072669,24738,2020-04-26
13,UK,152840,4463,20732,413,0,131764,1559,2251,305,669850,9867,2020-04-26
14,Turkey,110130,2357,2805,99,29140,78185,1776,1306,33,898742,10656,2020-04-26
15,Iran,90481,1153,5710,60,69657,15114,3079,1077,68,421313,5016,2020-04-26
16,Russia,80949,6361,747,66,6767,73435,2300,555,5,2877699,19719,2020-04-26
17,Brazil,62787,3591,4268,223,30152,28367,8318,295,20,291922,1373,2020-04-26
18,Canada,46895,1541,2560,95,17321,27014,557,1243,68,684271,18130,2020-04-26
19,Belgium,46134,809,7094,177,10785,28255,891,3981,612,189067,16313,2020-04-26
20,Netherlands,37845,655,4475,66,0,33120,934,2209,261,193950,11319,2020-04-26
21,Switzerland,29061,167,1610,11,21800,5651,204,3358,186,245300,28343,2020-04-26
22,India,27890,1607,882,57,6523,20485,0,20,6,625309,453,2020-04-26
23,Peru,27517,2186,728,28,8088,18701,554,835,22,232747,7059,2020-04-26
24,Portugal,23864,472,903,23,1329,21632,182,2340,89,330512,32414,2020-04-26
25,Ecuador,22719,0,576,0,1366,20777,127,1288,33,56513,3203,2020-04-26
26,Ireland,19262,701,1087,24,9233,8942,142,3901,220,127319,25785,2020-04-26
27,Sweden,18640,463,2194,2,1005,15441,399,1846,217,94500,9357,2020-04-26
28,Saudi Arabia,17522,1223,139,3,2357,15026,115,503,4,200000,5745,2020-04-26
29,Israel,15443,145,201,2,6731,8511,133,1784,23,302691,34971,2020-04-26
30,Austria,15225,77,542,6,12282,2401,145,1690,60,227631,25274,2020-04-26
31,Mexico,13842,970,1305,84,7149,5388,378,107,10,65500,508,2020-04-26
32,Singapore,13624,931,12,0,1060,12552,22,2329,2,121774,20815,2020-04-26
33,Chile,13331,473,189,8,7024,6118,418,697,10,155975,8159,2020-04-26
34,Pakistan,13328,605,281,12,2936,10111,111,60,1,144365,654,2020-04-26
35,Japan,13231,0,360,0,1656,11215,287,105,3,147454,1166,2020-04-26
36,Poland,11617,344,535,11,2265,8817,160,307,14,290633,7679,2020-04-26
37,Romania,11036,401,619,18,3054,7363,236,574,32,136518,7096,2020-04-26
38,S. Korea,10728,10,242,2,8717,1769,55,209,5,598285,11669,2020-04-26
39,Belarus,10463,873,72,5,1695,8696,92,1107,8,147525,15612,2020-04-26
40,UAE,10349,536,76,5,1978,8295,1,1046,8,1057326,106904,2020-04-26
41,Qatar,10287,929,10,0,1012,9265,72,3571,3,82289,28562,2020-04-26
42,Indonesia,8882,275,743,23,1107,7032,0,32,3,72099,264,2020-04-26
43,Ukraine,8617,492,209,8,840,7568,107,197,5,89373,2044,2020-04-26
44,Denmark,8575,130,422,4,5805,2348,70,1480,73,146915,25364,2020-04-26
45,Serbia,8042,263,156,5,1182,6704,85,920,18,64303,7360,2020-04-26
46,Philippines,7579,285,501,7,862,6216,1,69,5,84789,774,2020-04-26
47,Norway,7527,34,201,0,32,7294,49,1388,37,155125,28614,2020-04-26
48,Czechia,7404,52,220,2,2545,4639,79,691,21,215116,20087,2020-04-26
49,Australia,6716,21,83,3,5560,1073,42,263,3,510974,20038,2020-04-26
50,Dominican Republic,6135,209,278,5,910,4947,144,566,26,22498,2074,2020-04-26
51,Malaysia,5780,38,98,0,3862,1820,36,179,3,131491,4063,2020-04-26
52,Panama,5538,200,159,5,338,5041,85,1283,37,25400,5887,2020-04-26
53,Bangladesh,5416,418,145,5,122,5149,1,33,9,46589,283,2020-04-26
54,Colombia,5379,237,244,11,1133,4002,117,106,5,87199,1714,2020-04-26
55,Finland,4576,101,190,4,2500,1886,62,826,34,80300,14493,2020-04-26
56,South Africa,4546,185,87,1,1473,2986,36,77,1,168643,2843,2020-04-26
57,Egypt,4534,215,317,10,1176,3041,0,44,3,90000,879,2020-04-26
58,Morocco,4065,168,161,2,593,3311,1,110,4,27399,742,2020-04-26
59,Argentina,3892,112,192,7,1107,2593,144,86,4,49905,1104,2020-04-26
60,Luxembourg,3723,12,88,3,3104,531,22,5947,141,39003,62307,2020-04-26
61,Moldova,3408,104,96,2,895,2417,212,845,24,11763,2916,2020-04-26
62,Algeria,3382,126,425,6,1508,1449,40,77,10,6500,148,2020-04-26
63,Kuwait,3075,183,20,1,806,2249,61,720,5,0,0,2020-04-26
64,Thailand,2922,15,51,0,2594,277,61,42,7,142589,2043,2020-04-26
65,Kazakhstan,2717,116,25,0,682,2010,31,145,1,196298,10454,2020-04-26
66,Bahrain,2647,59,8,0,1189,1450,2,1556,5,114110,67061,2020-04-26
67,Greece,2517,11,134,4,577,1806,46,241,13,64608,6199,2020-04-26
68,Hungary,2500,57,272,10,485,1743,61,259,28,63505,6574,2020-04-26
69,Croatia,2030,14,55,1,1103,872,23,494,13,31622,7703,2020-04-26
70,Oman,1998,93,10,0,333,1655,3,391,2,0,0,2020-04-26
71,Uzbekistan,1869,7,8,0,789,1072,8,56,2,242536,7247,2020-04-26
72,Iraq,1820,57,87,1,1263,470,0,45,2,71471,1777,2020-04-26
73,Iceland,1792,2,10,0,1608,174,3,5251,29,46352,135833,2020-04-26
74,Armenia,1746,69,28,0,833,885,10,589,9,17931,6051,2020-04-26
75,Azerbaijan,1645,28,21,0,1139,485,15,162,2,120479,11883,2020-04-26
76,Estonia,1643,8,49,3,233,1361,6,1239,37,47933,36134,2020-04-26
77,Cameroon,1621,103,56,3,786,779,12,61,2,0,0,2020-04-26
78,Ghana,1550,271,11,1,155,1384,4,50,4,100622,3238,2020-04-26
79,Afghanistan,1531,68,50,3,207,1274,7,39,1,8090,208,2020-04-26
80,Bosnia and Herzegovina,1516,30,59,2,624,833,4,462,18,25830,7873,2020-04-26
81,New Zealand,1470,9,18,0,1142,310,1,305,4,120981,25088,2020-04-26
82,Lithuania,1438,12,41,0,467,930,17,528,15,104488,38382,2020-04-26
83,Slovenia,1396,8,82,1,221,1093,23,671,39,48973,23557,2020-04-26
84,North Macedonia,1386,19,61,2,500,825,13,665,29,15120,7257,2020-04-26
85,Slovakia,1379,6,18,1,394,967,5,253,3,70928,12991,2020-04-26
86,Cuba,1369,32,54,3,501,814,11,121,5,39828,3516,2020-04-26
87,Bulgaria,1300,53,56,1,205,1039,41,187,8,27000,3886,2020-04-26
88,Nigeria,1273,91,40,5,239,994,2,6,2,10918,53,2020-04-26
89,Ivory Coast,1150,73,14,0,468,668,0,44,5,0,0,2020-04-26
90,Hong Kong,1038,0,4,0,772,262,4,138,5,145640,19426,2020-04-26
91,Djibouti,1023,15,2,0,411,610,0,1035,2,11741,11884,2020-04-26
92,Guinea,996,0,7,0,208,781,0,76,5,0,0,2020-04-26
93,Tunisia,949,10,38,0,216,695,20,80,3,20818,1761,2020-04-26
94,Bolivia,866,59,46,2,74,746,3,74,4,4995,428,2020-04-26
