index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,7665173,38881,280406,931,4554141,2830626,18726,0,0,0,0,2020-09-06
1,Asia,7757326,116469,152119,1612,6252365,1352842,19082,0,0,0,0,2020-09-06
2,South America,6719405,33563,212436,945,5324885,1182084,14811,0,0,0,0,2020-09-06
3,Europe,3798386,26503,209977,199,2160062,1428347,5933,0,0,0,0,2020-09-06
4,Africa,1304985,7623,31357,226,1040403,233225,1419,0,0,0,0,2020-09-06
5,Oceania,29290,77,784,5,24738,3768,35,0,0,0,0,2020-09-06
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-06
7,World,27275286,223116,887094,3918,19357245,7030947,60010,3499,1138,0,0,2020-09-06
8,USA,6458987,29847,193214,396,3725041,2540732,14681,19493,583,87462343,263952,2020-09-06
9,India,4202562,91723,71687,1008,3247297,883578,8944,3040,52,48831145,35322,2020-09-06
10,Brazil,4137606,14606,126686,456,3317227,693693,8318,19440,595,14408116,67696,2020-09-06
11,Russia,1025505,5195,17820,61,840949,166736,2300,7027,122,38400000,263111,2020-09-06
12,Peru,683702,0,29687,0,506422,147593,1492,20684,898,3353435,101453,2020-09-06
13,Colombia,666521,8065,21412,256,518229,126880,863,13074,420,2936517,57601,2020-09-06
14,South Africa,638517,1633,14889,110,563891,59737,539,10742,250,3800190,63930,2020-09-06
15,Mexico,629409,6319,67326,475,438754,123329,2999,4872,521,1425207,11033,2020-09-06
16,Spain,517133,0,29418,0,0,0,976,11060,629,9210337,196978,2020-09-06
17,Argentina,478792,6986,9859,120,349132,119801,2512,10576,218,1396887,30856,2020-09-06
18,Chile,422510,2076,11592,41,394399,16519,909,22068,605,2610602,136353,2020-09-06
19,Iran,386658,1992,22293,139,333900,30465,3722,4593,265,3380264,40152,2020-09-06
20,UK,347152,2988,41551,2,0,0,69,5109,611,17619897,259302,2020-09-06
21,Bangladesh,325157,1592,4479,32,221275,99403,0,1971,27,1629312,9875,2020-09-06
22,France,324777,7071,30724,0,87447,206606,473,4974,471,8500000,130168,2020-09-06
23,Saudi Arabia,320688,756,4081,32,296737,19870,1457,9186,117,5406136,154858,2020-09-06
24,Pakistan,298509,484,6342,2,285898,6269,532,1347,29,2757709,12442,2020-09-06
25,Turkey,279806,1578,6673,53,251105,22028,1102,3311,79,7779539,92063,2020-09-06
26,Italy,277634,1297,35541,7,210015,32078,133,4593,588,9219257,152522,2020-09-06
27,Iraq,260370,3651,7512,90,198560,54298,507,6448,186,1718157,42550,2020-09-06
28,Germany,251724,668,9401,0,226208,16115,223,3003,112,12383035,147710,2020-09-06
29,Philippines,237365,2839,3875,85,184687,48803,982,2161,35,2801945,25509,2020-09-06
30,Indonesia,194109,3444,8025,85,138575,47509,0,708,29,2433752,8881,2020-09-06
31,Ukraine,135894,2107,2846,35,62227,70821,177,3111,65,1693793,38773,2020-09-06
32,Canada,131895,400,9145,2,116357,6393,54,3489,242,5781027,152929,2020-09-06
33,Israel,130644,1708,1019,12,102477,27148,453,14204,111,2465841,268096,2020-09-06
34,Bolivia,120241,661,5398,55,69566,45277,71,10276,461,253647,21676,2020-09-06
35,Qatar,120095,231,203,1,116998,2894,49,42772,72,660008,235062,2020-09-06
36,Ecuador,118045,0,6724,0,102304,9017,415,6673,380,349060,19731,2020-09-06
37,Kazakhstan,106301,76,1588,0,99523,5190,221,5649,84,2434444,129374,2020-09-06
38,Egypt,99863,151,5530,19,78108,16225,41,973,54,135000,1315,2020-09-06
39,Dominican Republic,99333,557,1845,5,72567,24921,210,9140,170,394791,36327,2020-09-06
40,Panama,97043,738,2086,11,69661,25296,149,22428,482,366130,84618,2020-09-06
41,Romania,95014,1150,3893,43,40307,50814,474,4945,203,1938491,100892,2020-09-06
42,Kuwait,89582,619,544,4,80521,8517,94,20921,127,643727,150339,2020-09-06
43,Belgium,87825,651,9906,5,18555,59364,53,7572,854,2415673,208268,2020-09-06
44,Oman,87072,692,728,23,82406,3938,155,16976,142,309212,60286,2020-09-06
45,Sweden,84985,0,5835,0,0,0,16,8405,577,1124269,111195,2020-09-06
46,Guatemala,77683,202,2852,7,66131,8700,5,4322,159,259283,14425,2020-09-06
47,Netherlands,74787,925,6243,2,0,0,43,4363,364,1648103,96145,2020-09-06
48,UAE,73984,513,388,0,66095,7501,0,7464,39,7575478,764283,2020-09-06
49,Belarus,72859,196,711,6,71864,284,0,7711,75,1585776,167829,2020-09-06
50,Morocco,72394,2234,1361,32,55274,15759,201,1957,37,2070053,55964,2020-09-06
51,Japan,71419,543,1357,8,62076,7986,211,565,11,1590895,12586,2020-09-06
52,Poland,70824,437,2120,7,54256,14448,79,1872,56,2841344,75091,2020-09-06
53,Honduras,64352,554,2006,22,13115,49231,32,6479,202,153065,15410,2020-09-06
54,Portugal,60258,315,1840,2,42953,15465,43,5913,181,2092057,205281,2020-09-06
55,Ethiopia,58672,1206,918,21,21307,36447,308,508,8,1044005,9042,2020-09-06
56,Singapore,57022,40,27,0,56333,662,0,9733,5,2068284,353028,2020-09-06
57,Bahrain,55415,644,199,3,50946,4270,32,32377,116,1172808,685234,2020-09-06
58,Nigeria,55005,100,1057,3,43013,10935,7,266,5,420543,2031,2020-09-06
59,Venezuela,53289,1124,428,8,42006,10855,105,1875,15,1805766,63536,2020-09-06
60,Costa Rica,46920,0,478,0,18211,28231,200,9195,94,162780,31902,2020-09-06
61,Algeria,46364,293,1556,7,32745,12063,44,1054,35,0,0,2020-09-06
62,Nepal,46257,980,289,9,28941,17027,0,1583,10,768345,26287,2020-09-06
63,Armenia,44783,134,897,2,40089,3797,0,15108,303,218139,73590,2020-09-06
64,Ghana,44777,0,283,0,43693,801,5,1436,9,446867,14329,2020-09-06
65,Kyrgyzstan,44403,87,1060,0,39826,3517,24,6786,162,267718,40915,2020-09-06
66,Switzerland,44401,444,2013,0,37100,5288,25,5124,232,1098540,126762,2020-09-06
67,Uzbekistan,43587,294,347,4,41225,2015,181,1299,10,1377915,41063,2020-09-06
68,Moldova,39797,324,1063,0,27799,10935,549,9870,264,210553,52218,2020-09-06
69,Afghanistan,38398,74,1412,3,30537,6449,93,983,36,104575,2676,2020-09-06
70,Azerbaijan,37329,137,548,3,34705,2076,0,3676,54,963104,94834,2020-09-06
71,Kenya,35103,83,597,3,21230,13276,44,650,11,474477,8790,2020-09-06
72,Serbia,31905,56,724,1,30637,544,35,3654,83,978600,112086,2020-09-06
73,Ireland,29672,138,1777,0,23364,4531,7,5997,359,889757,179832,2020-09-06
74,Austria,29271,184,736,1,25043,3492,28,3247,82,1255825,139292,2020-09-06
75,Czechia,28156,404,436,5,19053,8667,52,2628,41,966174,90190,2020-09-06
76,El Salvador,26308,102,759,7,15815,9734,241,4052,117,330210,50863,2020-09-06
77,Australia,26279,72,753,5,22467,3059,26,1028,29,6657348,260530,2020-09-06
78,Palestine,26127,552,181,4,16843,9103,0,5101,35,306621,59863,2020-09-06
79,Paraguay,21871,0,412,0,10810,10649,88,3060,58,206483,28886,2020-09-06
80,Bosnia and Herzegovina,21560,121,655,4,14709,6196,0,6579,200,197370,60229,2020-09-06
81,S. Korea,21177,167,334,1,16146,4697,163,413,7,2045935,39899,2020-09-06
82,Lebanon,20426,415,191,4,6139,14096,106,2995,28,581244,85230,2020-09-06
83,Cameroon,19604,0,415,0,18448,741,30,735,16,149000,5589,2020-09-06
84,Ivory Coast,18588,116,119,0,17472,997,0,702,4,134026,5059,2020-09-06
85,Denmark,17883,147,627,0,15760,1496,4,3085,108,2679679,462337,2020-09-06
86,Libya,17749,655,285,13,2081,15383,0,2577,41,133989,19452,2020-09-06
87,Bulgaria,17089,39,676,5,12157,4256,54,2463,97,441160,63581,2020-09-06
88,Madagascar,15319,50,200,1,14139,980,43,551,7,60895,2189,2020-09-06
89,North Macedonia,15090,92,617,3,12235,2238,2,7243,296,157519,75608,2020-09-06
90,Senegal,13987,39,290,0,9922,3775,33,832,17,153206,9108,2020-09-06
91,Sudan,13437,30,833,1,6730,5874,0,305,19,0,0,2020-09-06
92,Zambia,12776,67,295,3,11674,807,0,692,16,123346,6677,2020-09-06
93,Croatia,11964,225,198,1,9008,2758,21,2918,48,191360,46667,2020-09-06
94,Greece,11524,138,284,4,3804,7436,41,1107,27,1027618,98681,2020-09-06
95,Norway,11388,92,264,0,9348,1776,1,2098,49,777459,143206,2020-09-06
96,Albania,10255,153,316,4,6106,3833,12,3564,110,63505,22072,2020-09-06
97,DRC,10210,32,260,1,9439,511,0,113,3,0,0,2020-09-06
98,Guinea,9798,149,61,0,8928,809,24,743,5,25469,1930,2020-09-06
99,Malaysia,9397,6,128,0,9115,154,6,290,4,1307454,40303,2020-09-06
100,French Guiana,9322,0,62,0,8870,390,7,31071,207,56109,187017,2020-09-06
