index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2650277,39987,151840,1465,1182116,1316321,19342,0,0,0,0,2020-06-19
1,South America,1698032,69779,68785,1861,915077,714170,12378,0,0,0,0,2020-06-19
2,Europe,2283096,15359,186934,523,1235008,861154,6370,0,0,0,0,2020-06-19
3,Asia,1816317,41015,46363,908,1143152,626802,16196,0,0,0,0,2020-06-19
4,Africa,288802,10125,7713,263,135174,145915,499,0,0,0,0,2020-06-19
5,Oceania,9023,18,124,0,8467,432,2,0,0,0,0,2020-06-19
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-19
7,World,8746268,176283,461774,5020,4619645,3664849,54791,1122,592,0,0,2020-06-19
8,USA,2295633,31982,121398,710,955950,1218285,16533,6937,367,27272849,82411,2020-06-19
9,Brazil,1038568,55209,49090,1221,520360,469118,8318,4887,231,2344437,11032,2020-06-19
10,Russia,569063,7972,7841,181,324406,236816,2300,3899,54,16321964,111846,2020-06-19
11,India,395812,14721,12970,366,214206,168636,8944,287,9,6426627,4659,2020-06-19
12,UK,301815,1346,42461,173,0,0,379,4447,626,7433114,109513,2020-06-19
13,Spain,292655,307,28315,0,0,0,617,6259,606,4826516,103232,2020-06-19
14,Peru,247925,3537,7660,199,135520,104745,1130,7523,232,1461266,44342,2020-06-19
15,Italy,238011,251,34561,47,181907,21543,161,3936,572,4889103,80859,2020-06-19
16,Chile,231393,6290,4093,252,191491,35809,1911,12108,214,923513,48325,2020-06-19
17,Iran,200262,2615,9392,120,159192,31678,2833,2385,112,1370718,16327,2020-06-19
18,Germany,190660,534,8960,14,174400,7300,376,2276,107,5029696,60038,2020-06-19
19,Turkey,185245,1214,4905,23,157516,22824,769,2197,58,2863632,33967,2020-06-19
20,Mexico,165455,5662,19747,667,123095,22613,378,1284,153,453481,3518,2020-06-19
21,Pakistan,165062,4944,3229,136,61383,100450,111,748,15,1011106,4581,2020-06-19
22,France,159452,811,29617,14,74117,55718,727,2443,454,1384633,21214,2020-06-19
23,Saudi Arabia,150292,4301,1184,45,95764,53344,1941,4320,34,1224289,35188,2020-06-19
24,Bangladesh,105535,3243,1388,45,42945,61202,1,641,8,585548,3557,2020-06-19
25,Canada,100565,345,8346,46,62961,29258,1990,2665,221,2339487,62005,2020-06-19
26,South Africa,87715,3825,1831,94,47825,38059,208,1480,31,1260434,21262,2020-06-19
27,Qatar,85462,1021,93,7,65409,19960,221,30437,33,313501,111653,2020-06-19
28,Colombia,63276,3059,2045,95,23988,37243,335,1244,40,568324,11173,2020-06-19
29,Belgium,60476,128,9695,12,16751,34030,55,5219,837,1087369,93836,2020-06-19
30,Belarus,57333,676,337,6,35275,21721,92,6067,36,821887,86978,2020-06-19
31,Sweden,56043,0,5053,0,0,0,272,5550,500,385659,38195,2020-06-19
32,Egypt,52211,1774,2017,79,13928,36266,41,511,20,135000,1320,2020-06-19
33,Ecuador,49731,634,4156,69,24446,21129,234,2820,236,137930,7822,2020-06-19
34,Netherlands,49426,107,6081,3,0,0,57,2885,355,517317,30193,2020-06-19
35,UAE,44145,393,300,2,30996,12849,1,4465,30,3038000,307301,2020-06-19
36,Indonesia,43803,1041,2373,34,17349,24081,0,160,9,601239,2199,2020-06-19
37,Singapore,41615,142,26,0,33459,8130,2,7115,4,576189,98514,2020-06-19
38,Kuwait,38678,604,313,5,30190,8175,193,9062,73,349412,81864,2020-06-19
39,Portugal,38464,375,1527,3,24477,12460,67,3772,150,1047109,102682,2020-06-19
40,Argentina,37510,0,954,6,11851,24705,353,830,21,264604,5856,2020-06-19
41,Ukraine,34984,921,985,19,16033,17966,343,800,23,542247,12397,2020-06-19
42,Poland,31316,301,1334,18,15698,14284,87,827,35,1297676,34287,2020-06-19
43,Switzerland,31235,35,1956,0,28900,379,17,3610,226,493843,57075,2020-06-19
44,Philippines,28459,660,1130,14,7378,19951,417,260,10,553197,5051,2020-06-19
45,Afghanistan,27878,346,548,2,7962,19368,19,717,14,62492,1607,2020-06-19
46,Oman,27670,852,125,6,13974,13571,102,5424,25,151784,29756,2020-06-19
47,Iraq,27352,1635,925,69,12205,14222,212,681,23,425192,10581,2020-06-19
48,Ireland,25368,13,1714,0,22698,956,16,5140,347,396584,80348,2020-06-19
49,Dominican Republic,25068,423,647,12,14605,9816,167,2312,60,119319,11003,2020-06-19
50,Romania,23400,320,1484,11,16555,5361,184,1216,77,608771,31639,2020-06-19
51,Panama,23351,0,475,0,13782,9094,107,5415,110,99870,23160,2020-06-19
52,Bolivia,21499,814,697,18,4002,16800,71,1843,60,52756,4522,2020-06-19
53,Bahrain,20916,486,57,2,15287,5572,36,12313,34,462627,272341,2020-06-19
54,Israel,20339,303,304,1,15586,4449,39,2211,33,804743,87495,2020-06-19
55,Armenia,19157,459,319,10,8266,10572,10,6465,108,91943,31030,2020-06-19
56,Nigeria,19147,667,487,12,6581,12079,7,93,2,108548,527,2020-06-19
57,Japan,17740,72,935,0,16008,797,62,140,7,403380,3189,2020-06-19
58,Austria,17271,48,688,0,16141,442,7,1918,76,552130,61316,2020-06-19
59,Kazakhstan,16351,474,113,13,10195,6043,121,871,6,1239138,66022,2020-06-19
60,Moldova,13556,450,450,6,7525,5581,455,3360,112,63328,15698,2020-06-19
61,Ghana,13203,274,70,4,4548,8585,6,425,2,261319,8417,2020-06-19
62,Serbia,12709,93,259,1,11511,939,18,1454,30,332342,38033,2020-06-19
63,Denmark,12391,47,600,0,11282,509,6,2139,104,876344,151314,2020-06-19
