index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5050001,77033,206880,1714,2516293,2326828,26164,0,0,0,0,2020-07-25
1,South America,3694374,68973,132980,1891,2458190,1103204,14224,0,0,0,0,2020-07-25
2,Asia,3826640,76106,88647,1293,2765222,972771,19510,0,0,0,0,2020-07-25
3,Europe,2765540,13178,201263,309,1662307,901970,5172,0,0,0,0,2020-07-25
4,Africa,832369,18204,17563,417,487267,327539,1086,0,0,0,0,2020-07-25
5,Oceania,15654,360,167,6,10641,4846,46,0,0,0,0,2020-07-25
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-25
7,World,16185299,253854,647515,5630,9900571,5637213,66206,2076,831,0,0,2020-07-25
8,USA,4312288,63961,149340,850,2055731,2107217,19023,13023,451,53246101,160802,2020-07-25
9,Brazil,2396434,48234,86496,1111,1617480,692458,8318,11269,407,4911063,23094,2020-07-25
10,India,1385494,48472,32096,690,886235,467163,8944,1003,23,15849068,11478,2020-07-25
11,Russia,806720,5871,13192,146,597140,196388,2300,5528,90,26610623,182341,2020-07-25
12,South Africa,434200,12204,6655,312,263054,164491,539,7315,112,2730812,46008,2020-07-25
13,Peru,379884,3923,18030,187,263130,98724,1402,11512,546,2206105,66852,2020-07-25
14,Mexico,378285,7573,42645,737,242692,92948,3889,2932,331,896124,6946,2020-07-25
15,Chile,343592,2288,9020,106,316169,18403,1636,17964,472,1504844,78678,2020-07-25
16,Spain,319501,0,28432,0,0,0,617,6833,608,6320836,135188,2020-07-25
17,UK,298681,767,45738,61,0,0,104,4398,674,14568733,214532,2020-07-25
18,Iran,288839,2316,15484,195,251319,22036,3670,3436,184,2302634,27393,2020-07-25
19,Pakistan,273112,2712,5822,59,237434,29856,1294,1235,26,1844926,8343,2020-07-25
20,Saudi Arabia,264973,2201,2703,31,217782,44488,2120,7604,78,2946928,84568,2020-07-25
21,Italy,245864,274,35102,5,198320,12442,41,4067,581,6520046,107848,2020-07-25
22,Colombia,240795,7254,8269,294,119667,112859,1493,4729,162,1379043,27084,2020-07-25
23,Turkey,225173,921,5596,16,208477,11100,1252,2668,66,4532672,53707,2020-07-25
24,Bangladesh,221178,2520,2874,38,122090,96214,1,1342,17,1101480,6684,2020-07-25
25,Germany,206332,372,9202,1,190400,6730,237,2462,110,7418812,88528,2020-07-25
26,France,180528,0,30192,0,80815,69521,410,2765,462,2982302,45683,2020-07-25
27,Argentina,158334,4814,2893,86,68022,87419,955,3501,64,623893,13796,2020-07-25
28,Canada,113556,350,8885,4,99125,5546,2221,3007,235,3717483,98442,2020-07-25
29,Qatar,109036,398,164,0,105750,3122,98,38833,58,469000,167034,2020-07-25
30,Iraq,107573,2862,4284,72,73317,29972,449,2671,106,895187,22227,2020-07-25
31,Indonesia,97286,1868,4714,49,55354,37218,0,355,17,1361207,4973,2020-07-25
32,Egypt,91583,511,4558,40,32903,54122,41,894,44,135000,1318,2020-07-25
33,Kazakhstan,80226,1740,585,0,51260,28381,221,4269,31,1894815,100838,2020-07-25
34,Ecuador,80036,987,5507,39,34544,39985,278,4532,312,224197,12696,2020-07-25
35,Sweden,78997,0,5697,0,0,0,50,7819,564,751213,74353,2020-07-25
36,Philippines,78412,1968,1897,18,25752,50763,351,715,17,1299445,11849,2020-07-25
37,Oman,74858,1067,371,12,54061,20426,167,14638,73,290726,56851,2020-07-25
38,Belarus,67002,156,530,6,60092,6380,89,7091,56,1241624,131401,2020-07-25
39,Bolivia,66456,1204,2473,66,20614,43369,71,5688,212,144045,12330,2020-07-25
40,Belgium,65199,352,9817,5,17394,37988,41,5624,847,1514046,130601,2020-07-25
41,Ukraine,63929,1106,1590,19,35497,26842,91,1462,36,937006,21434,2020-07-25
42,Kuwait,63309,684,429,4,53607,9273,123,14811,100,479411,112158,2020-07-25
43,Dominican Republic,60896,1819,1055,19,27980,31861,267,5610,97,235289,21676,2020-07-25
44,Israel,60678,1203,457,9,26917,33304,310,6597,50,1597269,173662,2020-07-25
45,UAE,58562,313,343,0,51628,6591,0,5917,35,4776904,482621,2020-07-25
46,Panama,57993,0,1250,0,32704,24039,158,13428,289,200986,46537,2020-07-25
47,Netherlands,52732,137,6139,0,0,0,16,3077,358,851885,49709,2020-07-25
48,Portugal,49955,263,1716,4,35010,13229,50,4900,168,1528600,149941,2020-07-25
49,Singapore,49888,513,27,0,45352,4509,0,8523,5,1170049,199896,2020-07-25
50,Guatemala,44492,1209,1699,30,31045,11748,5,2481,95,138850,7742,2020-07-25
51,Romania,43678,1284,2165,15,25373,16140,315,2272,113,1087783,56571,2020-07-25
52,Poland,42622,584,1664,9,32419,8539,61,1126,44,2068983,54672,2020-07-25
53,Nigeria,39977,438,856,11,16948,22173,7,194,4,259516,1257,2020-07-25
54,Bahrain,38747,289,137,1,35205,3405,51,22731,80,780081,457645,2020-07-25
55,Honduras,37559,657,1061,50,4607,31891,51,3788,107,93526,9434,2020-07-25
56,Armenia,36996,383,700,8,26243,10053,10,12483,236,155664,52525,2020-07-25
57,Afghanistan,36036,55,1248,23,24793,9995,31,925,32,86166,2211,2020-07-25
58,Switzerland,34302,148,1977,0,30500,1825,20,3962,228,758836,87638,2020-07-25
59,Kyrgyzstan,32124,877,1249,38,19203,11672,24,4919,191,267718,40994,2020-07-25
60,Ghana,31851,794,161,0,28438,3252,8,1024,5,369180,11867,2020-07-25
61,Azerbaijan,29633,321,408,8,22082,7143,66,2921,40,667819,65827,2020-07-25
62,Japan,28786,830,993,1,21567,6226,64,228,8,704400,5571,2020-07-25
63,Algeria,26764,605,1146,10,18076,7542,66,610,26,0,0,2020-07-25
64,Ireland,25869,24,1764,1,23364,741,5,5235,357,600342,121496,2020-07-25
65,Serbia,23263,411,526,8,14047,8690,170,2663,60,611333,69987,2020-07-25
66,Moldova,22828,345,732,6,15608,6488,362,5660,181,128076,31755,2020-07-25
67,Austria,20338,124,712,1,18124,1502,16,2257,79,840890,93331,2020-07-25
68,Uzbekistan,19952,592,111,5,10831,9010,138,596,3,1377915,41133,2020-07-25
69,Morocco,19645,811,305,6,16282,3058,31,532,8,1126213,30489,2020-07-25
70,Nepal,18483,109,45,1,13053,5385,0,634,2,647484,22199,2020-07-25
71,Cameroon,16708,0,385,0,14539,1784,30,629,14,145000,5455,2020-07-25
72,Kenya,16643,375,278,4,7574,8791,44,309,5,261027,4848,2020-07-25
73,Ivory Coast,15494,241,94,0,9880,5520,0,587,4,93659,3546,2020-07-25
74,Czechia,15212,131,369,0,9590,5253,22,1420,34,656888,61332,2020-07-25
75,Costa Rica,14600,931,98,11,3640,10862,51,2864,19,74375,14592,2020-07-25
76,Venezuela,14263,0,134,0,8127,6002,20,502,5,1481427,52107,2020-07-25
77,El Salvador,14221,429,390,11,7549,6282,486,2192,60,221820,34187,2020-07-25
78,S. Korea,14092,113,298,0,12866,928,15,275,6,1518634,29619,2020-07-25
79,Australia,13948,353,145,6,9017,4786,46,547,6,3854223,151037,2020-07-25
80,Denmark,13438,0,613,0,12340,485,3,2319,106,1411757,243677,2020-07-25
81,Ethiopia,13248,555,209,9,5966,7073,66,115,2,372812,3238,2020-07-25
82,Sudan,11385,83,717,2,5890,4778,0,259,16,401,9,2020-07-25
83,Bulgaria,10312,189,338,1,5306,4668,33,1485,49,235792,33953,2020-07-25
84,Palestine,10306,213,75,5,3282,6949,0,2018,15,155355,30413,2020-07-25
85,North Macedonia,9934,137,460,9,5357,4117,55,4768,221,94092,45163,2020-07-25
86,Bosnia and Herzegovina,9767,0,280,0,4555,4932,0,2978,85,128933,39316,2020-07-25
87,Senegal,9552,130,187,5,6364,3001,49,570,11,101678,6064,2020-07-25
88,Norway,9111,19,255,0,8674,182,1,1680,47,420528,77531,2020-07-25
89,Malaysia,8884,23,123,0,8594,167,5,274,4,925188,28563,2020-07-25
90,Madagascar,8866,125,78,2,5579,3209,82,320,3,37145,1340,2020-07-25
91,DRC,8801,34,204,3,5305,3292,0,98,2,0,0,2020-07-25
92,Finland,7388,8,329,0,6920,139,0,1333,59,330561,59654,2020-07-25
93,French Guiana,7332,81,41,0,5767,1524,25,24513,137,36205,121043,2020-07-25
94,Haiti,7260,63,156,2,4236,2868,0,636,14,16649,1459,2020-07-25
95,Tajikistan,7150,46,59,1,5906,1185,0,749,6,0,0,2020-07-25
96,Gabon,6984,0,49,0,4463,2472,11,3134,22,67767,30407,2020-07-25
97,Guinea,6927,60,42,0,6098,787,24,527,3,14407,1095,2020-07-25
98,Luxembourg,6189,133,112,0,4647,1430,3,9877,179,394582,629729,2020-07-25
99,Mauritania,6151,35,156,0,4299,1696,3,1321,34,57253,12296,2020-07-25
100,Djibouti,5039,0,58,0,4949,32,0,5096,59,55726,56353,2020-07-25
101,Croatia,4792,77,133,5,3778,881,9,1168,32,110514,26932,2020-07-25
102,Albania,4637,67,134,6,2637,1866,17,1611,47,33669,11700,2020-07-25
103,CAR,4598,5,59,0,1506,3033,2,951,12,29202,6040,2020-07-25
104,Hungary,4424,26,596,0,3324,504,4,458,62,319854,33116,2020-07-25
105,Zambia,4328,472,139,3,1953,2236,18,235,8,76072,4132,2020-07-25
106,Paraguay,4328,104,40,2,2679,1609,12,606,6,115906,16238,2020-07-25
107,Greece,4166,31,201,0,1374,2591,10,400,19,440156,42244,2020-07-25
108,Lebanon,3582,175,47,1,1671,1864,31,525,7,254024,37229,2020-07-25
109,Malawi,3453,0,87,0,1373,1993,4,180,5,25756,1344,2020-07-25
110,Nicaragua,3439,0,108,0,2492,839,0,519,16,0,0,2020-07-25
111,Thailand,3282,3,58,0,3109,115,1,47,8,685316,9817,2020-07-25
112,Maldives,3252,77,15,0,2498,739,12,6010,28,70845,130925,2020-07-25
113,Somalia,3178,7,93,0,1521,1564,2,200,6,0,0,2020-07-25
114,Equatorial Guinea,3071,0,51,0,842,2178,0,2185,36,16000,11385,2020-07-25
115,Congo,3038,0,51,0,756,2231,0,550,9,0,0,2020-07-25
116,Mayotte,2862,0,38,0,2650,174,3,10476,139,13000,47587,2020-07-25
117,Sri Lanka,2770,6,11,0,2103,656,1,129,5,143673,6708,2020-07-25
118,Montenegro,2747,82,43,0,664,2040,7,4374,68,32527,51789,2020-07-25
119,Libya,2547,123,58,1,510,1979,0,370,8,47038,6840,2020-07-25
120,Hong Kong,2506,133,18,2,1455,1033,37,334,2,524969,69988,2020-07-25
121,Mali,2503,0,123,0,1907,473,0,123,6,21143,1042,2020-07-25
122,Cuba,2478,9,87,0,2345,46,1,219,8,244020,21545,2020-07-25
123,Zimbabwe,2434,138,34,2,518,1882,0,164,2,118276,7951,2020-07-25
124,South Sudan,2258,0,45,0,1175,1038,0,202,4,12044,1075,2020-07-25
125,Cabo Verde,2258,38,22,0,1363,873,0,4058,40,41634,74832,2020-07-25
126,Eswatini,2142,69,28,0,940,1174,5,1845,24,20784,17903,2020-07-25
127,Slovakia,2141,23,28,0,1577,536,2,392,5,252708,46285,2020-07-25
128,Slovenia,2066,14,116,1,1678,272,2,994,56,127040,61108,2020-07-25
129,Estonia,2033,5,69,0,1915,49,1,1532,52,116332,87692,2020-07-25
130,Lithuania,2001,15,80,0,1616,305,6,736,29,497245,182847,2020-07-25
131,Guinea-Bissau,1954,0,26,0,803,1125,5,992,13,1500,761,2020-07-25
132,Iceland,1843,0,10,0,1823,10,0,5399,29,120734,353657,2020-07-25
133,Sierra Leone,1768,3,66,0,1297,405,0,221,8,0,0,2020-07-25
134,Rwanda,1752,23,5,0,907,840,0,135,4,238007,18350,2020-07-25
135,Benin,1694,0,34,0,918,742,1,140,3,80527,6633,2020-07-25
136,Namibia,1687,69,7,0,72,1608,13,663,3,20887,8211,2020-07-25
137,Yemen,1674,0,474,5,780,420,0,56,16,120,4,2020-07-25
138,Mozambique,1616,26,11,0,543,1062,0,52,4,51444,1643,2020-07-25
139,New Zealand,1556,0,22,0,1513,21,0,311,4,453923,90746,2020-07-25
140,Tunisia,1443,18,50,0,1133,260,3,122,4,89318,7552,2020-07-25
141,Suriname,1381,76,23,0,853,505,7,2353,39,1244,2119,2020-07-25
142,Latvia,1206,1,31,0,1045,130,2,640,16,188485,100009,2020-07-25
143,Uruguay,1174,8,34,0,947,193,3,338,10,101060,29086,2020-07-25
144,Liberia,1155,20,71,0,631,453,0,228,14,0,0,2020-07-25
145,Jordan,1154,8,11,0,1036,107,3,113,1,558451,54699,2020-07-25
146,Niger,1124,0,69,0,1025,30,0,46,3,9052,373,2020-07-25
147,Georgia,1117,13,16,0,917,184,5,280,4,187139,46918,2020-07-25
148,Uganda,1103,14,1,0,982,120,0,24,2,256040,5588,2020-07-25
149,Burkina Faso,1075,0,53,0,920,102,0,51,3,0,0,2020-07-25
150,Cyprus,1047,0,19,0,847,181,0,867,16,190921,158057,2020-07-25
151,Angola,916,36,39,4,242,635,15,28,1,10000,304,2020-07-25
152,Chad,915,0,75,0,810,30,0,56,5,0,0,2020-07-25
153,Andorra,897,0,52,0,803,42,0,11608,673,3750,48529,2020-07-25
154,Sao Tome and Principe,862,2,14,0,662,186,0,3929,64,2756,12562,2020-07-25
155,Togo,853,14,17,0,587,249,2,103,2,40389,4872,2020-07-25
156,Jamaica,831,10,10,0,711,110,0,281,3,34660,11701,2020-07-25
157,Diamond Princess,712,0,13,0,651,48,4,0,0,0,0,2020-07-25
158,San Marino,699,0,42,0,657,0,0,20598,1238,5729,168818,2020-07-25
159,Malta,686,0,9,0,665,12,0,1553,20,117840,266835,2020-07-25
160,Botswana,686,0,1,0,52,633,1,291,4,62296,26460,2020-07-25
