index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1876280,24439,114155,885,559874,1202251,18270,0,0,0,0,2020-05-24
1,South America,631068,26102,31468,878,242185,357415,10855,0,0,0,0,2020-05-24
2,Europe,1901749,15849,169844,569,882607,849298,9977,0,0,0,0,2020-05-24
3,Asia,960418,24085,27455,387,559585,373378,13789,0,0,0,0,2020-05-24
4,Africa,113653,4183,3356,89,46269,64028,323,0,0,0,0,2020-05-24
5,Oceania,8722,3,123,0,8065,534,6,0,0,0,0,2020-05-24
6,,721,0,15,0,651,55,4,0,0,0,0,2020-05-24
7,World,5492611,94661,346416,2808,2299236,2846959,53224,705,444,0,0,2020-05-24
8,USA,1685367,18539,99286,603,451595,1134486,17135,5095,300,14728098,44523,2020-05-24
9,Brazil,363618,16220,22716,703,149911,190991,8318,1712,107,735224,3461,2020-05-24
10,Russia,344481,8599,3541,153,113299,227641,2300,2361,24,8685305,59518,2020-05-24
11,Spain,282852,482,28752,74,196958,57142,854,6050,615,3556567,76071,2020-05-24
12,UK,259559,2405,36793,118,0,0,1559,3826,542,3458905,50979,2020-05-24
13,Italy,229858,531,32785,50,140479,56594,553,3801,542,3447012,57003,2020-05-24
14,France,182584,115,28367,35,64617,89600,1655,2798,435,1384633,21218,2020-05-24
15,Germany,180328,342,8371,5,160300,11657,889,2153,100,3595059,42923,2020-05-24
16,Turkey,156827,1141,4340,32,118694,33793,769,1862,52,1832262,21750,2020-05-24
17,India,138536,7113,4024,156,57692,76820,8944,100,3,2943421,2135,2020-05-24
18,Iran,135701,2180,7417,58,105801,22483,2615,1618,88,800519,9544,2020-05-24
19,Peru,119959,4205,3456,83,49795,66708,920,3644,105,820967,24937,2020-05-24
20,Canada,84699,1078,6424,69,43985,34290,502,2246,170,1459212,38698,2020-05-24
21,Saudi Arabia,72560,2399,390,11,43520,28650,372,2088,11,703534,20243,2020-05-24
22,Chile,69102,3709,718,45,28148,40236,1090,3618,38,471758,24701,2020-05-24
23,Mexico,65856,3329,7179,190,44919,13758,378,511,56,215656,1674,2020-05-24
24,Belgium,57092,282,9280,43,15272,32540,256,4928,801,781284,67443,2020-05-24
25,Pakistan,54601,2164,1133,32,17198,36270,111,248,5,473607,2149,2020-05-24
26,Netherlands,45236,172,5822,11,0,0,223,2641,340,313755,18315,2020-05-24
27,Qatar,43714,1501,23,2,9170,34521,188,15201,8,188143,65425,2020-05-24
28,Ecuador,36756,498,3108,12,3560,30088,208,2087,176,106079,6022,2020-05-24
29,Belarus,36198,954,199,5,14155,21844,92,3831,21,450627,47687,2020-05-24
30,Bangladesh,33610,1532,480,28,6901,26229,1,204,3,243583,1481,2020-05-24
31,Sweden,33459,271,3998,6,4971,24490,249,3315,396,209900,20797,2020-05-24
32,Singapore,31616,548,23,0,14876,16717,8,5409,4,294414,50366,2020-05-24
33,Switzerland,30736,11,1906,1,28100,730,50,3554,220,370464,42838,2020-05-24
34,Portugal,30623,152,1316,14,17549,11758,78,3002,129,689705,67620,2020-05-24
35,UAE,29485,781,245,1,15056,14184,1,2985,25,1600923,162076,2020-05-24
36,Ireland,24639,57,1608,4,21060,1971,54,4996,326,295626,59942,2020-05-24
37,South Africa,22583,1240,429,22,11100,11054,128,381,7,583855,9858,2020-05-24
38,Indonesia,22271,526,1372,21,5402,15497,0,82,5,248555,910,2020-05-24
39,Poland,21326,395,996,3,9194,11136,160,563,26,767441,20275,2020-05-24
40,Kuwait,21302,838,156,8,6117,15029,177,4996,37,271089,63581,2020-05-24
41,Colombia,21175,998,727,22,5016,15432,136,417,14,243119,4783,2020-05-24
