index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2454129,33031,144133,1311,1047303,1262693,261171,0,0,0,0,2020-06-13
1,South America,1387767,32323,59115,1271,728399,600253,11977,0,0,0,0,2020-06-13
2,Europe,2190122,15477,182580,513,1158327,849215,6708,0,0,0,0,2020-06-13
3,Asia,1577672,38987,39476,739,966021,572175,15426,0,0,0,0,2020-06-13
4,Africa,235704,8105,6283,203,108835,120586,524,0,0,0,0,2020-06-13
5,Oceania,8913,12,124,0,8400,389,2,0,0,0,0,2020-06-13
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-13
7,World,7855028,127935,431726,4037,4017936,3405366,295812,1008,554,0,0,2020-06-13
8,USA,2141787,24865,117524,699,849839,1174424,258496,6472,355,24274209,73357,2020-06-13
9,Brazil,850796,20894,42791,890,427610,380395,8318,4004,201,1476057,6947,2020-06-13
10,Russia,520129,8706,6829,114,274641,238659,2300,3564,47,14574117,99870,2020-06-13
11,India,321626,12023,9199,309,162326,150101,8944,233,7,5507182,3993,2020-06-13
12,UK,294375,1425,41662,181,0,0,492,4337,614,6624676,97610,2020-06-13
13,Spain,290685,396,27136,0,0,0,617,6217,580,4465338,95507,2020-06-13
14,Italy,236651,346,34301,78,174865,27485,220,3914,567,4564191,75484,2020-06-13
15,Peru,220749,0,6308,0,107133,107308,1089,6700,191,1315417,39925,2020-06-13
16,Germany,187423,172,8867,4,171900,6656,447,2237,106,4694147,56035,2020-06-13
17,Iran,184955,2410,8730,71,146748,29477,2755,2204,104,1219400,14528,2020-06-13
18,Turkey,176677,1459,4792,14,150087,21798,684,2096,57,2586995,30691,2020-06-13
19,Chile,167355,6509,3101,231,137296,26958,1656,8758,162,819999,42914,2020-06-13
20,France,156813,526,29398,24,72808,54607,871,2403,450,1384633,21215,2020-06-13
21,Mexico,139196,5222,16448,504,101767,20981,378,1080,128,393714,3055,2020-06-13
22,Pakistan,132405,6472,2551,88,50056,79798,111,600,12,839019,3802,2020-06-13
23,Saudi Arabia,123308,3366,932,39,82548,39828,1843,3545,27,1087021,31250,2020-06-13
24,Canada,98410,467,8107,58,59353,30950,1929,2609,215,2113848,56033,2020-06-13
25,Bangladesh,84379,2856,1139,44,17828,65412,1,513,7,489960,2977,2020-06-13
26,Qatar,78416,1828,70,0,55252,23094,232,27928,25,286830,102155,2020-06-13
27,South Africa,65736,3809,1423,69,36850,27463,208,1109,24,1087887,18355,2020-06-13
28,Belgium,59918,99,9650,4,16547,33721,88,5171,833,1010059,87170,2020-06-13
29,Belarus,53241,721,303,5,29111,23827,92,5634,32,714324,75594,2020-06-13
30,Sweden,50931,180,4874,20,0,0,272,5045,483,325000,32190,2020-06-13
31,Colombia,48746,1888,1592,47,19426,27728,335,959,31,482832,9494,2020-06-13
32,Netherlands,48640,179,6057,4,0,0,77,2839,354,455067,26561,2020-06-13
33,Ecuador,46356,578,3874,46,22865,19617,219,2630,220,134141,7609,2020-06-13
