index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,3993446,67190,185788,1026,1835784,1971874,19166,0,0,0,0,2020-07-12
1,South America,2893337,42163,105152,1238,1873771,914414,13691,0,0,0,0,2020-07-12
2,Asia,2957468,54682,70124,1187,2044336,843008,19731,0,0,0,0,2020-07-12
3,Europe,2570985,11273,196566,228,1511540,862879,5345,0,0,0,0,2020-07-12
4,Africa,598236,16596,13285,256,298194,286757,969,0,0,0,0,2020-07-12
5,Oceania,11460,244,130,1,9331,1999,17,0,0,0,0,2020-07-12
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-12
7,World,13025653,192148,571060,3936,7573607,4880986,58923,1671,733,0,0,2020-07-12
8,USA,3413060,57414,137782,380,1516042,1759236,15822,10309,416,42469585,128283,2020-07-12
9,Brazil,1866176,25364,72151,659,1213512,580513,8318,8778,339,4572796,21509,2020-07-12
10,India,879466,29108,23187,500,554429,301850,8944,637,17,11587153,8394,2020-07-12
11,Russia,727162,6615,11335,130,501061,214766,2300,4983,78,23031056,157816,2020-07-12
12,Peru,326326,3616,11870,188,217111,97345,1315,9894,360,1925231,58369,2020-07-12
13,Chile,315041,3012,6979,98,283902,24160,1995,16476,365,1292798,67612,2020-07-12
14,Spain,300988,0,28403,0,0,0,617,6438,607,5734599,122651,2020-07-12
15,Mexico,295268,6094,34730,539,180852,79686,378,2289,269,723668,5611,2020-07-12
16,UK,289603,650,44819,21,0,0,185,4265,660,11990257,176595,2020-07-12
17,South Africa,276242,12058,4079,108,134874,137289,539,4656,69,2154391,36313,2020-07-12
18,Iran,257303,2186,12829,194,219993,24481,3359,3062,153,1972207,23473,2020-07-12
19,Pakistan,248872,2521,5197,74,156700,86975,2118,1126,24,1562638,7071,2020-07-12
20,Italy,243061,234,34954,9,194928,13179,68,4020,578,5938811,98229,2020-07-12
21,Saudi Arabia,232259,2779,2223,42,167138,62898,2245,6669,64,2270719,65199,2020-07-12
22,Turkey,212993,1012,5363,19,194515,13115,1209,2525,64,3975455,47123,2020-07-12
23,Germany,199950,138,9134,0,184600,6216,278,2386,109,6376054,76094,2020-07-12
24,Bangladesh,183795,2666,2352,47,93614,87829,1,1116,14,943524,5728,2020-07-12
25,France,170752,0,30004,0,78388,62360,496,2616,460,1384633,21211,2020-07-12
26,Colombia,150445,5083,5307,188,63451,81687,875,2956,104,1031230,20261,2020-07-12
27,Canada,107590,243,8783,10,71467,27340,2156,2850,233,3212803,85104,2020-07-12
28,Qatar,103598,470,147,1,99743,3708,140,36896,52,412682,146977,2020-07-12
29,Argentina,100166,2657,1845,35,42694,55627,735,2216,41,466308,10315,2020-07-12
30,Egypt,82070,912,3858,89,24419,53793,41,802,38,135000,1319,2020-07-12
31,Iraq,77506,2312,3150,95,44724,29632,400,1926,78,671478,16686,2020-07-12
32,Indonesia,75699,1681,3606,71,35638,36455,0,277,13,1061367,3879,2020-07-12
33,Sweden,74898,0,5526,0,0,0,85,7415,547,600019,59401,2020-07-12
34,Ecuador,67870,661,5047,16,30283,32540,308,3845,286,182523,10341,2020-07-12
35,Belarus,64932,165,464,5,55380,9088,89,6872,49,1134653,120079,2020-07-12
36,Belgium,62606,137,9782,0,17196,35628,32,5401,844,1361830,117489,2020-07-12
37,Kazakhstan,58253,1798,375,21,33814,24064,221,3101,20,1694586,90220,2020-07-12
38,Oman,56015,1318,257,9,36098,19660,143,10964,50,238614,46703,2020-07-12
39,Kuwait,54894,836,390,4,44610,9894,151,12849,91,433336,101432,2020-07-12
40,UAE,54854,401,333,2,45140,9381,1,5544,34,3816000,385704,2020-07-12
41,Philippines,54222,0,1372,0,14037,38813,333,495,13,959684,8755,2020-07-12
42,Ukraine,53521,678,1383,11,26118,26020,89,1224,32,796680,18220,2020-07-12
43,Netherlands,51022,101,6137,0,0,0,20,2977,358,681931,39795,2020-07-12
44,Bolivia,47200,1635,1754,52,14333,31113,71,4042,150,105257,9014,2020-07-12
45,Portugal,46512,291,1660,6,30907,13945,64,4562,163,1316425,129116,2020-07-12
46,Singapore,45961,178,26,0,42285,3650,1,7854,4,866414,148063,2020-07-12
47,Dominican Republic,44532,1418,897,17,21459,22176,226,4104,83,189391,17454,2020-07-12
48,Panama,44332,0,893,0,22170,21269,160,10270,207,161466,37407,2020-07-12
49,Israel,38670,1206,362,8,19008,19300,151,4204,39,1221430,132799,2020-07-12
50,Poland,37891,370,1571,3,27148,9172,65,1001,42,1779643,47024,2020-07-12
51,Afghanistan,34451,85,1010,16,21216,12225,31,885,26,79732,2047,2020-07-12
52,Bahrain,32941,471,108,4,28425,4408,47,19349,63,666248,391348,2020-07-12
53,Switzerland,32883,66,1968,0,29600,1315,17,3799,227,683873,79001,2020-07-12
54,Nigeria,32558,571,740,16,13447,18371,7,158,4,181248,879,2020-07-12
55,Romania,32535,456,1884,13,21545,9106,243,1692,98,847586,44069,2020-07-12
56,Armenia,31969,577,565,6,19633,11771,10,10788,191,134989,45552,2020-07-12
57,Guatemala,29355,757,1219,47,4214,23922,5,1638,68,64590,3604,2020-07-12
58,Honduras,27583,530,771,21,2901,23911,58,2784,78,49308,4976,2020-07-12
59,Ireland,25628,17,1746,0,23364,518,9,5189,353,500578,101346,2020-07-12
60,Ghana,24518,270,139,4,20187,4192,8,789,4,328383,10563,2020-07-12
61,Azerbaijan,24041,520,306,8,15093,8642,66,2370,30,568234,56029,2020-07-12
62,Japan,21502,373,982,0,18003,2517,32,170,8,558622,4417,2020-07-12
63,Moldova,19382,174,642,2,12667,6073,373,4805,159,101180,25084,2020-07-12
64,Algeria,19195,483,1011,7,13743,4441,50,438,23,0,0,2020-07-12
65,Austria,18897,114,708,2,16952,1237,10,2098,79,696740,77347,2020-07-12
66,Serbia,18360,287,393,11,13876,4091,144,2102,45,491428,56252,2020-07-12
67,Nepal,16801,82,38,0,8589,8174,0,576,1,595917,20444,2020-07-12
68,Morocco,15745,203,250,5,12283,3212,19,426,7,878626,23797,2020-07-12
69,Cameroon,15173,0,359,0,11928,2886,52,571,14,120837,4550,2020-07-12
70,S. Korea,13417,44,289,1,12178,950,15,262,6,1402144,27348,2020-07-12
71,Czechia,13174,59,352,0,8247,4575,12,1230,33,597096,55753,2020-07-12
72,Uzbekistan,12997,484,60,3,7852,5085,43,388,2,1377915,41154,2020-07-12
73,Denmark,12946,0,609,0,12077,260,4,2235,105,1206863,208337,2020-07-12
74,Ivory Coast,12766,323,84,2,6654,6028,0,484,3,76250,2889,2020-07-12
75,Kyrgyzstan,10629,719,132,7,3387,7110,24,1629,20,249996,38303,2020-07-12
76,Sudan,10250,0,650,0,5341,4259,0,234,15,401,9,2020-07-12
77,Kenya,10105,379,185,1,2881,7039,44,188,3,215037,3997,2020-07-12
78,Australia,9796,243,108,1,7727,1961,17,384,4,3053860,119722,2020-07-12
79,El Salvador,9674,283,260,6,5634,3780,319,1491,40,192206,29629,2020-07-12
80,Venezuela,9178,0,85,0,2671,6422,23,323,3,1367504,48095,2020-07-12
81,Norway,8981,4,252,0,8138,591,2,1656,46,372389,68675,2020-07-12
82,Malaysia,8718,14,122,0,8519,77,3,269,4,847510,26176,2020-07-12
83,Senegal,8135,121,148,3,5446,2541,32,486,9,90627,5410,2020-07-12
