index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5586261,70232,220458,1860,2880699,2485104,25976,0,0,0,0,2020-08-01
1,South America,4176969,57819,145304,1481,2831512,1200153,14294,0,0,0,0,2020-08-01
2,Asia,4374097,79476,98077,1360,3237620,1038400,19003,0,0,0,0,2020-08-01
3,Europe,2885567,13805,203598,278,1741948,940021,5123,0,0,0,0,2020-08-01
4,Africa,947104,15327,20012,286,605050,322042,1151,0,0,0,0,2020-08-01
5,Oceania,19046,398,226,4,11856,6964,50,0,0,0,0,2020-08-01
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-01
7,World,17989765,237057,687690,5269,11309336,5992739,65601,2308,882,0,0,2020-08-01
8,USA,4762985,57096,157856,1081,2355848,2249281,18656,14382,477,59197170,178754,2020-08-01
9,Brazil,2708876,42578,93616,1048,1884051,731209,8318,12737,440,13096132,61575,2020-08-01
10,India,1751919,54865,37403,852,1146879,567637,8944,1268,27,19358659,14017,2020-08-01
11,Russia,845443,5462,14058,95,646524,184861,2300,5793,96,28478012,195135,2020-08-01
12,South Africa,503290,10107,8153,148,342461,152676,539,8477,137,3001985,50565,2020-08-01
13,Mexico,424637,8458,46688,688,278618,99331,3985,3291,362,984288,7628,2020-08-01
14,Peru,414735,0,19217,0,287127,108391,1414,12564,582,2348396,71145,2020-08-01
15,Chile,357658,1991,9533,76,330507,17618,1445,18696,498,1623992,84893,2020-08-01
16,Spain,335602,0,28445,0,0,0,617,7178,608,6678414,142834,2020-08-01
17,Iran,306752,2548,16982,216,265830,23940,4011,3648,202,2482553,29526,2020-08-01
18,Colombia,306181,10673,10330,225,160708,135143,1493,6012,203,1609729,31608,2020-08-01
19,UK,303952,771,46193,74,0,0,86,4475,680,16280223,239710,2020-08-01
20,Pakistan,278305,0,5951,0,247177,25177,1146,1258,27,1973237,8920,2020-08-01
21,Saudi Arabia,277478,1573,2887,21,237548,37043,2016,7960,83,3395688,97418,2020-08-01
22,Italy,247832,295,35146,5,200229,12457,43,4100,581,6873496,113698,2020-08-01
23,Bangladesh,239860,2199,3132,21,136253,100475,1,1455,19,1185611,7193,2020-08-01
24,Turkey,231869,996,5710,19,215516,10643,586,2747,68,4845669,57404,2020-08-01
25,Germany,211077,412,9226,2,193600,8251,261,2519,110,8006135,95531,2020-08-01
26,Argentina,191302,0,3558,15,86499,101245,1104,4230,79,722950,15984,2020-08-01
27,France,187919,0,30265,0,81500,76154,371,2878,464,2982302,45681,2020-08-01
28,Iraq,126704,2095,4805,64,89275,32624,463,3145,119,1014760,25186,2020-08-01
29,Canada,116599,287,8941,6,101436,6222,2249,3087,237,4050358,107239,2020-08-01
30,Qatar,110911,216,174,0,107578,3159,75,39501,62,498666,177600,2020-08-01
31,Indonesia,109936,1560,5193,62,67919,36824,0,402,19,1517381,5543,2020-08-01
32,Philippines,98232,4963,2039,17,65265,30928,351,895,19,1534319,13987,2020-08-01
33,Egypt,94316,238,4834,29,41137,48345,41,920,47,135000,1317,2020-08-01
34,Kazakhstan,90367,1289,793,0,60825,28749,221,4808,42,2079540,110643,2020-08-01
35,Ecuador,86232,877,5736,34,36213,44283,369,4882,325,246028,13928,2020-08-01
36,Sweden,80422,0,5743,0,0,0,40,7959,568,810356,80197,2020-08-01
37,Oman,79159,0,421,0,61421,17317,187,15472,82,305651,59741,2020-08-01
38,Bolivia,76789,1555,2977,83,23582,50230,71,6571,255,165429,14156,2020-08-01
39,Israel,72218,1248,526,14,45102,26590,328,7852,57,1651766,179587,2020-08-01
40,Dominican Republic,71415,1766,1170,10,37509,32736,284,6578,108,260171,23964,2020-08-01
41,Ukraine,71056,1172,1709,16,39308,30039,124,1626,39,1046080,23932,2020-08-01
42,Belgium,68751,745,9841,1,17546,41364,48,5930,849,1670785,144109,2020-08-01
43,Belarus,67946,138,563,4,62686,4697,0,7191,60,1309823,138620,2020-08-01
44,Kuwait,67448,491,453,6,58525,8470,134,15775,106,507520,118701,2020-08-01
45,Panama,65256,0,1421,0,39166,24669,161,15105,329,222990,51616,2020-08-01
46,UAE,60760,254,351,0,54255,6154,0,6137,35,5119652,517130,2020-08-01
47,Netherlands,54732,431,6148,1,0,0,22,3194,359,962965,56188,2020-08-01
48,Singapore,52512,307,27,0,46740,5745,0,8970,5,1321094,225667,2020-08-01
49,Romania,52111,1225,2379,36,27346,22386,401,2710,124,1226058,63770,2020-08-01
50,Portugal,51310,238,1737,2,36783,12790,40,5033,170,1622951,159205,2020-08-01
51,Guatemala,50979,1190,1959,35,37873,11147,5,2841,109,160626,8953,2020-08-01
52,Poland,46346,658,1721,5,34374,10251,74,1225,45,2273553,60079,2020-08-01
53,Nigeria,43537,386,883,4,20087,22567,7,211,4,283916,1375,2020-08-01
54,Honduras,42014,588,1337,25,5554,35123,46,4237,135,104206,10508,2020-08-01
55,Bahrain,41190,208,147,0,38211,2832,43,24149,86,835211,489661,2020-08-01
56,Armenia,38841,291,749,11,29557,8535,10,13105,253,165656,55895,2020-08-01
57,Afghanistan,36710,35,1283,11,25509,9918,31,941,33,89255,2289,2020-08-01
58,Kyrgyzstan,36299,494,1397,19,26419,8483,24,5556,214,267718,40981,2020-08-01
59,Japan,35836,1464,1011,5,25506,9319,80,283,8,824748,6523,2020-08-01
60,Ghana,35501,0,182,0,32096,3223,8,1141,6,391378,12575,2020-08-01
61,Switzerland,35412,180,1981,0,31300,2131,25,4089,229,797933,92141,2020-08-01
62,Azerbaijan,32157,279,454,6,26474,5229,66,3169,45,732236,72165,2020-08-01
63,Algeria,30950,556,1223,13,20988,8739,64,705,28,0,0,2020-08-01
64,Ireland,26109,44,1763,0,23364,982,4,5283,357,636085,128702,2020-08-01
65,Serbia,25882,330,582,9,14047,11253,159,2963,67,678093,77636,2020-08-01
66,Moldova,25113,380,788,10,17571,6754,362,6227,195,128076,31756,2020-08-01
67,Morocco,25015,693,367,14,17960,6688,31,677,10,1273939,34481,2020-08-01
68,Uzbekistan,24783,774,147,6,15299,9337,138,740,4,1377915,41122,2020-08-01
69,Kenya,21363,727,364,23,8419,12580,44,397,7,310330,5762,2020-08-01
70,Austria,21212,82,718,0,18911,1583,19,2354,80,897819,99639,2020-08-01
71,Nepal,20086,315,56,0,14492,5538,0,688,2,694892,23816,2020-08-01
72,Venezuela,18574,0,164,0,10421,7989,25,653,6,1521688,53526,2020-08-01
73,Costa Rica,18187,367,154,4,4531,13502,94,3567,30,88861,17431,2020-08-01
74,Ethiopia,17999,469,284,10,7195,10520,138,156,2,429712,3731,2020-08-01
75,Australia,17282,377,201,4,10202,6879,50,677,8,4306200,168712,2020-08-01
76,Cameroon,17255,0,391,0,15320,1544,30,649,15,149000,5602,2020-08-01
77,El Salvador,17050,418,459,11,8495,8096,485,2628,71,241359,37195,2020-08-01
78,Czechia,16699,291,383,1,11587,4729,19,1559,36,698635,65228,2020-08-01
79,Ivory Coast,16109,62,102,0,11750,4257,0,610,4,101583,3844,2020-08-01
80,S. Korea,14336,31,301,0,13233,802,13,280,6,1571830,30656,2020-08-01
81,Denmark,13789,0,615,0,12578,596,3,2380,106,1532427,264488,2020-08-01
82,Palestine,12160,323,83,1,5324,6753,0,2379,16,155355,30400,2020-08-01
83,Bosnia and Herzegovina,11876,0,339,0,5959,5578,0,3622,103,139343,42496,2020-08-01
84,Bulgaria,11836,146,385,2,6396,5055,43,1705,55,271000,39028,2020-08-01
85,Sudan,11738,94,752,6,6137,4849,0,267,17,401,9,2020-08-01
86,Madagascar,11273,405,107,1,8109,3057,103,406,4,40769,1469,2020-08-01
87,North Macedonia,10891,137,493,7,6698,3700,3,5228,237,103938,49889,2020-08-01
88,Senegal,10284,52,209,4,6822,3253,42,613,12,108664,6477,2020-08-01
89,Norway,9253,13,255,0,8752,246,1,1706,47,445946,82205,2020-08-01
90,DRC,9084,14,215,0,7030,1839,0,101,2,0,0,2020-08-01
91,Malaysia,8985,9,125,0,8647,213,2,277,4,970644,29959,2020-08-01
92,French Guiana,7857,58,43,0,6531,1283,25,26255,144,39369,131556,2020-08-01
93,Gabon,7531,179,50,1,5223,2258,11,3378,22,79255,35545,2020-08-01
94,Tajikistan,7451,42,60,0,6233,1158,0,780,6,0,0,2020-08-01
95,Finland,7443,11,329,0,6950,164,0,1343,59,365981,66044,2020-08-01
96,Haiti,7424,12,161,0,4606,2657,0,650,14,17839,1563,2020-08-01
97,Guinea,7308,0,46,0,6458,804,24,555,3,14407,1095,2020-08-01
98,Luxembourg,6793,98,116,2,5192,1485,7,10838,185,588965,939660,2020-08-01
99,Mauritania,6319,9,157,0,5043,1119,3,1356,34,57253,12289,2020-08-01
100,Zambia,6228,265,165,14,4130,1933,0,338,9,83093,4511,2020-08-01
101,Albania,5396,120,161,4,2961,2274,16,1875,56,37503,13033,2020-08-01
102,Paraguay,5338,0,49,0,3548,1741,11,748,7,127610,17873,2020-08-01
103,Croatia,5224,86,145,0,4341,738,9,1273,35,120336,29329,2020-08-01
104,Djibouti,5084,0,58,0,4999,27,0,5140,59,56721,57343,2020-08-01
105,Equatorial Guinea,4821,0,83,0,2182,2556,0,3428,59,44356,31542,2020-08-01
106,Lebanon,4730,175,61,0,1761,2908,34,693,9,310851,45561,2020-08-01
107,CAR,4614,6,59,0,1635,2920,2,954,12,29533,6106,2020-08-01
108,Greece,4587,110,206,0,1374,3007,9,440,20,539493,51782,2020-08-01
109,Hungary,4526,21,597,1,3364,565,6,469,62,342887,35502,2020-08-01
110,Malawi,4186,108,120,6,1914,2152,4,218,6,29599,1544,2020-08-01
111,Maldives,3949,156,17,1,2613,1319,12,7296,31,79817,147456,2020-08-01
112,Nicaragua,3672,0,116,0,2492,1064,0,554,17,0,0,2020-08-01
113,Zimbabwe,3659,490,69,2,1011,2579,0,246,5,132593,8911,2020-08-01
114,Libya,3621,0,74,0,618,2929,0,526,11,50036,7274,2020-08-01
115,Hong Kong,3398,125,33,6,1858,1507,34,453,4,593962,79173,2020-08-01
116,Thailand,3312,2,58,0,3135,119,1,47,8,717814,10282,2020-08-01
117,Somalia,3212,0,93,0,1562,1557,2,202,6,0,0,2020-08-01
118,Congo,3200,0,54,0,829,2317,0,579,10,0,0,2020-08-01
119,Montenegro,3198,86,50,1,1293,1855,0,5092,80,36321,57829,2020-08-01
120,Mayotte,2962,0,39,0,2721,202,1,10838,143,13000,47565,2020-08-01
121,Sri Lanka,2815,0,11,0,2439,365,1,131,5,160226,7480,2020-08-01
122,Eswatini,2706,58,43,2,1214,1449,5,2330,37,20784,17899,2020-08-01
123,Cuba,2633,25,87,0,2367,179,1,232,8,267649,23631,2020-08-01
124,Mali,2535,0,124,0,1937,474,0,125,6,22693,1118,2020-08-01
125,Cabo Verde,2480,29,24,1,1837,619,0,4457,43,41634,74816,2020-08-01
126,South Sudan,2352,30,46,0,1175,1131,0,210,4,12044,1075,2020-08-01
127,Slovakia,2337,45,29,0,1742,566,1,428,5,264446,48434,2020-08-01
128,Namibia,2224,95,11,1,171,2042,24,874,4,26344,10353,2020-08-01
129,Slovenia,2171,15,119,0,1821,231,3,1044,57,132421,63696,2020-08-01
130,Lithuania,2093,18,80,0,1644,369,6,770,29,524483,192914,2020-08-01
131,Estonia,2072,8,69,0,1934,69,0,1562,52,119742,90262,2020-08-01
132,Rwanda,2042,20,5,0,1119,918,0,157,4,269261,20750,2020-08-01
133,Guinea-Bissau,1981,0,27,1,803,1151,5,1005,14,1500,761,2020-08-01
134,Iceland,1893,8,10,0,1825,58,0,5544,29,135796,397728,2020-08-01
135,Mozambique,1864,0,12,1,645,1207,0,60,4,58991,1884,2020-08-01
136,Sierra Leone,1823,0,67,0,1362,394,0,228,8,0,0,2020-08-01
137,Benin,1805,0,36,0,1036,733,1,149,3,85863,7069,2020-08-01
138,Yemen,1730,2,494,1,862,374,0,58,17,120,4,2020-08-01
139,Suriname,1706,56,26,0,1123,557,11,2906,44,1619,2758,2020-08-01
140,New Zealand,1562,2,22,0,1518,22,0,312,4,468068,93574,2020-08-01
141,Tunisia,1552,17,51,1,1217,284,3,131,4,95858,8104,2020-08-01
142,Uruguay,1278,14,35,0,1004,239,5,368,10,115200,33153,2020-08-01
143,Latvia,1238,7,32,0,1052,154,0,657,17,199956,106118,2020-08-01
144,Jordan,1208,15,11,0,1094,103,3,118,1,603237,59074,2020-08-01
145,Liberia,1189,3,75,0,673,441,0,235,15,0,0,2020-08-01
146,Uganda,1176,22,4,1,1045,127,0,26,9,275355,6006,2020-08-01
147,Georgia,1171,3,17,0,947,207,5,294,4,225145,56449,2020-08-01
148,Angola,1164,16,54,2,460,650,5,35,2,64109,1946,2020-08-01
149,Burkina Faso,1143,37,53,0,935,155,0,55,3,0,0,2020-08-01
150,Niger,1136,2,69,0,1028,39,0,47,3,9052,373,2020-08-01
151,Cyprus,1124,5,19,0,852,253,0,930,16,196479,162636,2020-08-01
152,Togo,958,17,19,0,647,292,2,116,2,42926,5176,2020-08-01
153,Chad,936,0,75,0,813,48,0,57,5,0,0,2020-08-01
154,Andorra,925,0,52,0,807,66,0,11970,673,3750,48527,2020-08-01
155,Jamaica,878,14,10,0,726,142,0,296,3,38733,13075,2020-08-01
156,Sao Tome and Principe,874,3,15,0,782,77,0,3982,68,2940,13395,2020-08-01
157,Malta,845,21,9,0,665,171,0,1913,20,128747,291518,2020-08-01
158,Botswana,804,0,2,0,63,739,1,341,8,68423,29051,2020-08-01
159,Syria,780,23,43,0,237,500,0,44,2,0,0,2020-08-01
160,Diamond Princess,712,0,13,0,651,48,4,0,0,0,0,2020-08-01
161,Lesotho,702,98,14,1,171,517,0,327,7,8606,4015,2020-08-01
162,San Marino,699,0,42,0,657,0,0,20597,1238,6068,178802,2020-08-01
