index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5907992,65494,228938,2076,3145813,2533241,25673,0,0,0,0,2020-08-06
1,South America,4533891,79851,154604,1880,3111172,1268115,14283,0,0,0,0,2020-08-06
2,Asia,4774302,88531,105260,1407,3587185,1081857,18783,0,0,0,0,2020-08-06
3,Europe,2982576,18725,205232,354,1793151,984193,5200,0,0,0,0,2020-08-06
4,Africa,1011463,13861,22106,423,693608,295749,1187,0,0,0,0,2020-08-06
5,Oceania,21735,456,281,9,12620,8834,52,0,0,0,0,2020-08-06
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-06
7,World,19232680,266918,716436,6149,12344200,6172044,65182,2467,919,0,0,2020-08-06
8,USA,5028791,55223,162726,1125,2575821,2290244,18296,15184,491,63131190,190618,2020-08-06
9,Brazil,2917562,54801,98644,1226,2047660,771258,8318,13716,464,13329028,62664,2020-08-06
10,India,2025409,62170,41638,899,1377384,606387,8944,1466,30,22149351,16035,2020-08-06
11,Russia,871894,5267,14606,116,676357,180931,2300,5974,100,29716907,203623,2020-08-06
12,South Africa,538184,8307,9604,306,387316,141264,539,9063,162,3149807,53045,2020-08-06
13,Mexico,456100,6139,49698,829,304708,101694,3951,3534,385,1041860,8073,2020-08-06
14,Peru,447624,0,20228,0,306430,120966,1419,13558,613,2466745,74716,2020-08-06
15,Chile,366671,1948,9889,97,340168,16614,1358,19165,517,1760615,92024,2020-08-06
16,Colombia,357710,11996,11939,315,192355,153416,1493,7023,234,1801835,35375,2020-08-06
17,Spain,354530,1683,28500,1,0,0,617,7582,610,7064329,151087,2020-08-06
18,Iran,320117,2634,17976,174,277463,24678,4156,3807,214,2612763,31069,2020-08-06
19,UK,308134,950,46413,49,0,0,73,4537,683,17515234,257876,2020-08-06
20,Saudi Arabia,284226,1402,3055,35,247089,34082,1915,8152,88,3635705,104281,2020-08-06
21,Pakistan,281863,727,6035,21,256058,19770,809,1274,27,2058872,9304,2020-08-06
22,Bangladesh,249651,2977,3306,39,143824,102521,0,1514,20,1225124,7432,2020-08-06
23,Italy,249204,401,35187,6,201323,12694,42,4122,582,7099713,117442,2020-08-06
24,Turkey,237265,1153,5798,14,220546,10921,580,2810,69,5081802,60192,2020-08-06
25,Argentina,228195,7513,4251,145,99852,124092,1150,5045,94,794544,17565,2020-08-06
26,Germany,215210,1106,9252,7,196200,9758,236,2568,110,8586648,102453,2020-08-06
27,France,195633,1604,30312,7,82460,82861,384,2996,464,3992206,61148,2020-08-06
28,Iraq,140603,3047,5161,67,101025,34417,517,3489,128,1092741,27113,2020-08-06
29,Philippines,119460,3561,2150,28,66837,50473,239,1089,20,1669996,15221,2020-08-06
30,Indonesia,118753,1882,5521,69,75645,37587,0,434,20,1633156,5965,2020-08-06
31,Canada,118514,327,8966,4,103077,6471,2263,3137,237,4319172,114342,2020-08-06
32,Qatar,112092,287,178,0,108831,3083,77,39922,63,511000,181993,2020-08-06
33,Kazakhstan,95942,1060,1058,0,68871,26013,221,5104,56,2163713,115103,2020-08-06
34,Egypt,95006,131,4951,21,48898,41157,41,927,48,135000,1317,2020-08-06
35,Ecuador,90537,1671,5877,30,71318,13342,378,5124,333,258582,14636,2020-08-06
36,Bolivia,85141,1780,3385,65,26437,55319,71,7284,290,181985,15570,2020-08-06
37,Sweden,81967,63,5766,5,0,0,38,8111,571,863315,85431,2020-08-06
38,Oman,80713,427,492,4,70910,9311,177,15770,96,309212,60416,2020-08-06
39,Israel,79559,1640,576,11,53427,25556,358,8650,63,1872453,203581,2020-08-06
40,Ukraine,76808,1318,1819,31,42524,32465,158,1757,42,1116641,25549,2020-08-06
41,Dominican Republic,76536,876,1246,24,40539,34751,317,7049,115,281926,25964,2020-08-06
42,Belgium,71158,510,9859,7,17661,43638,61,6137,850,1767120,152409,2020-08-06
43,Panama,70231,0,1553,0,44792,23886,161,16253,359,237489,54960,2020-08-06
44,Kuwait,70045,620,469,1,61610,7966,127,16379,110,522200,122110,2020-08-06
