index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,8459305,43837,300488,1236,5311094,2847723,17631,0,0,0,0,2020-09-22
1,Asia,9682956,110283,180559,1717,8005329,1497068,19843,0,0,0,0,2020-09-22
2,South America,7613651,44738,240295,1078,6435992,937364,15668,0,0,0,0,2020-09-22
3,Europe,4536100,51288,217440,772,2413183,1905477,7479,0,0,0,0,2020-09-22
4,Africa,1427604,7349,34378,244,1173809,219417,1402,0,0,0,0,2020-09-22
5,Oceania,30736,163,890,3,27403,2443,19,0,0,0,0,2020-09-22
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-22
7,World,31751073,257658,974065,5050,23367461,7409547,62046,4073,1250,0,0,2020-09-22
8,USA,7097125,34884,205439,937,4343501,2548185,14076,21413,620,99642818,300635,2020-09-22
9,India,5640496,80391,90021,1056,4581820,968655,8944,4078,65,65325779,47233,2020-09-22
10,Brazil,4595335,35252,138159,809,3945627,511549,8318,21584,649,15011116,70508,2020-09-22
11,Russia,1115810,6215,19649,160,917949,178212,2300,7645,135,43300000,296679,2020-09-22
12,Colombia,777537,7102,24570,173,650801,102166,863,15245,482,3460714,67851,2020-09-22
13,Peru,772896,0,31474,0,622418,119004,1415,23369,952,3710694,112193,2020-09-22
14,Mexico,700580,2917,73697,204,502982,123901,2568,5421,570,1589975,12303,2020-09-22
15,Spain,682267,10799,30904,241,0,0,1417,14591,661,11820505,252797,2020-09-22
16,South Africa,663282,1346,16118,126,592904,54260,539,11152,271,4064117,68333,2020-09-22
17,Argentina,640147,0,13482,0,508563,118102,3387,14135,298,1765069,38973,2020-09-22
18,France,468069,10008,31416,78,93538,343115,951,7167,481,10000000,153124,2020-09-22
19,Chile,448523,1055,12321,23,423176,13026,918,23418,643,3068544,160211,2020-09-22
20,Iran,429193,3712,24656,178,363737,40800,3922,5095,293,3800619,45120,2020-09-22
21,UK,403551,4926,41825,37,0,0,181,5937,615,22390038,329426,2020-09-22
22,Bangladesh,352178,1557,5007,28,260790,86381,0,2134,30,1848487,11199,2020-09-22
23,Saudi Arabia,330798,552,4542,30,312684,13572,1121,9469,130,6141968,175816,2020-09-22
