index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,4710932,73840,198720,1474,2311699,2200513,23775,0,0,0,0,2020-07-21
1,South America,3373685,67029,121360,2061,2246666,1005659,14075,0,0,0,0,2020-07-21
2,Asia,3526032,66406,82647,1316,2512314,931071,19530,0,0,0,0,2020-07-21
3,Europe,2701933,13957,199749,435,1608474,893710,5329,0,0,0,0,2020-07-21
4,Africa,753543,13517,15770,305,412654,325119,1046,0,0,0,0,2020-07-21
5,Oceania,14121,368,149,3,10057,3915,38,0,0,0,0,2020-07-21
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-21
7,World,15080967,235117,618410,5594,9102515,5360042,63797,1935,793,0,0,2020-07-21
8,USA,4025726,64297,144909,1075,1884995,1995822,16717,12158,438,49876031,150634,2020-07-21
9,Brazil,2166532,44887,81597,1346,1465970,618965,8318,10189,384,4911063,23096,2020-07-21
10,India,1194085,39168,28771,672,752393,412921,8944,865,21,14381303,10416,2020-07-21
11,Russia,783328,5842,12580,153,562384,208364,2300,5368,86,25449167,174383,2020-07-21
12,South Africa,381798,8170,5368,195,208144,168286,539,6433,90,2536921,42747,2020-07-21
13,Peru,362087,4406,13579,195,248746,99762,1342,10974,412,2109202,63925,2020-07-21
14,Mexico,349396,5172,39485,301,222068,87843,3909,2708,306,827951,6418,2020-07-21
15,Chile,334683,1654,8677,44,306816,19190,1728,17500,454,1432980,74927,2020-07-21
16,Spain,313274,1358,28424,2,0,0,617,6700,608,6320836,135188,2020-07-21
17,UK,295817,445,45422,110,0,0,142,4356,669,13572759,199877,2020-07-21
18,Iran,278827,2625,14634,229,242351,21842,3589,3317,174,2201958,26199,2020-07-21
19,Pakistan,266096,1013,5639,40,208030,52427,1481,1204,26,1758551,7954,2020-07-21
20,Saudi Arabia,255825,2476,2557,34,207259,46009,2184,7343,73,2784874,79932,2020-07-21
21,Italy,244752,128,35073,15,197431,12248,49,4048,580,6305412,104296,2020-07-21
22,Turkey,221500,928,5526,18,204011,11963,1246,2625,65,4359627,51663,2020-07-21
23,Colombia,211038,7033,7166,237,98840,105032,1456,4145,141,1263700,24822,2020-07-21
24,Bangladesh,210510,3057,2709,41,115397,92404,1,1278,16,1054559,6400,2020-07-21
25,Germany,203890,403,9180,7,188100,6610,264,2433,110,6884614,82156,2020-07-21
26,France,177338,584,30165,13,79734,67439,455,2717,462,2884738,44189,2020-07-21
27,Argentina,136118,5344,2490,117,58598,75030,752,3010,55,563513,12462,2020-07-21
28,Canada,111669,545,8862,4,97742,5065,2183,2957,235,3616652,95781,2020-07-21
29,Qatar,107430,393,160,1,104191,3079,119,38261,57,451168,160684,2020-07-21
30,Iraq,97159,2466,3950,81,64950,28259,431,2413,98,809522,20105,2020-07-21
31,Indonesia,89869,1655,4320,81,48466,37083,0,328,16,1257807,4596,2020-07-21
32,Egypt,89078,676,4399,47,29473,55206,41,870,43,135000,1318,2020-07-21
33,Sweden,78166,20,5646,10,0,0,58,7737,559,681820,67489,2020-07-21
34,Ecuador,76217,1597,5366,48,32725,38126,347,4317,304,207780,11768,2020-07-21
35,Kazakhstan,73468,1630,585,0,45376,27507,221,3910,31,1791293,95341,2020-07-21
36,Philippines,70764,1951,1837,2,23281,45646,351,645,17,1190937,10861,2020-07-21
37,Oman,69887,1487,337,11,46608,22942,169,13670,66,279446,54660,2020-07-21
38,Belarus,66348,135,507,4,58592,7249,89,7022,54,1202214,127230,2020-07-21
39,Belgium,64094,201,9805,5,17321,36968,36,5529,846,1444885,124641,2020-07-21
40,Bolivia,60991,1409,2218,67,18875,39898,71,5221,190,132254,11322,2020-07-21
41,Kuwait,60434,671,412,4,50919,9103,127,14141,96,466861,109240,2020-07-21
42,Ukraine,60166,673,1518,20,32199,26449,89,1376,35,894393,20458,2020-07-21
