index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5515153,83605,218564,2270,2842659,2453930,25957,0,0,0,0,2020-07-31
1,South America,4111907,73735,143627,1807,2816436,1151844,14286,0,0,0,0,2020-07-31
2,Asia,4294701,84781,96718,1323,3167240,1030743,18988,0,0,0,0,2020-07-31
3,Europe,2871890,19412,203319,455,1729070,939501,5110,0,0,0,0,2020-07-31
4,Africa,931764,19143,19726,364,583659,328379,1138,0,0,0,0,2020-07-31
5,Oceania,18648,611,222,9,11613,6813,45,0,0,0,0,2020-07-31
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-31
7,World,17744784,281287,682191,6228,11151328,5911265,65528,2276,875,0,0,2020-07-31
8,USA,4705018,70033,156741,1456,2327072,2221205,18722,14208,473,58579205,176890,2020-07-31
9,Brazil,2666298,52509,92568,1191,1884051,689679,8318,12537,435,12601096,59249,2020-07-31
10,India,1697054,57704,36551,765,1095647,564856,8944,1229,26,18832970,13636,2020-07-31
11,Russia,839981,5482,13963,161,638410,187608,2300,5756,96,28161461,192966,2020-07-31
12,South Africa,493183,11014,8005,193,326171,159007,539,8307,135,2959535,49851,2020-07-31
13,Mexico,416179,7730,46000,639,272187,97992,3922,3225,356,968536,7506,2020-07-31
14,Peru,407492,0,19021,0,283915,104556,1421,12345,576,2318254,70234,2020-07-31
15,Chile,355667,2131,9457,80,328327,17883,1445,18593,494,1623992,84895,2020-07-31
16,Spain,335602,3092,28445,2,0,0,617,7178,608,6678414,142835,2020-07-31
17,Iran,304204,2674,16766,197,263519,23919,4021,3618,199,2456909,29222,2020-07-31
18,UK,303181,880,46119,120,0,0,84,4464,679,16019907,235881,2020-07-31
19,Colombia,295508,9488,10105,295,154387,131016,1493,5803,198,1573679,30901,2020-07-31
20,Pakistan,278305,903,5951,27,247177,25177,1146,1258,27,1973237,8920,2020-07-31
21,Saudi Arabia,275905,1686,2866,24,235658,37381,2033,7916,82,3350541,96126,2020-07-31
22,Italy,247537,379,35141,9,199974,12422,41,4095,581,6820613,112823,2020-07-31
23,Bangladesh,237661,2772,3111,28,135136,99414,1,1442,19,1176809,7140,2020-07-31
24,Turkey,230873,982,5691,17,214535,10647,582,2735,67,4800823,56874,2020-07-31
25,Germany,210665,1012,9224,3,192300,9141,261,2514,110,8006135,95532,2020-07-31
26,Argentina,191302,5929,3543,102,83780,103979,1104,4230,78,707508,15643,2020-07-31
27,France,187919,1346,30265,11,81500,76154,371,2878,464,2982302,45681,2020-07-31
28,Iraq,124609,3346,4741,70,87434,32434,454,3093,118,1000969,24845,2020-07-31
29,Canada,116312,513,8935,6,101227,6150,2240,3080,237,4050358,107241,2020-07-31
30,Qatar,110695,235,174,3,107377,3144,77,39424,62,495377,176429,2020-07-31
31,Indonesia,108376,2040,5131,73,65907,37338,0,396,19,1506191,5502,2020-07-31
32,Egypt,94078,321,4805,31,39638,49635,41,918,47,135000,1317,2020-07-31
33,Philippines,93354,4063,2023,40,65178,26153,351,851,18,1497313,13650,2020-07-31
34,Kazakhstan,89078,1414,793,0,59517,28768,221,4740,42,2079540,110647,2020-07-31
35,Ecuador,85355,985,5702,45,36044,43609,350,4832,323,242253,13715,2020-07-31
36,Sweden,80422,45,5743,9,0,0,40,7959,568,810356,80198,2020-07-31
37,Oman,79159,0,421,0,61421,17317,187,15473,82,305651,59745,2020-07-31
38,Bolivia,75234,1700,2894,86,23305,49035,71,6438,248,161929,13857,2020-07-31
39,Israel,70970,934,512,12,43850,26608,320,7716,56,1651766,179587,2020-07-31
40,Ukraine,69884,1090,1693,20,38752,29439,114,1599,39,1029220,23546,2020-07-31
41,Dominican Republic,69649,1734,1160,14,36470,32019,284,6415,107,260171,23964,2020-07-31
42,Belgium,68006,671,9840,4,17513,40653,42,5866,849,1644394,141834,2020-07-31
43,Belarus,67808,143,559,6,62444,4805,0,7176,59,1299428,137519,2020-07-31
44,Kuwait,66957,428,447,2,57932,8578,134,15661,105,505088,118137,2020-07-31
45,Panama,65256,1065,1421,24,39166,24669,161,15106,329,222990,51618,2020-07-31
46,UAE,60506,283,351,2,53909,6246,0,6112,35,5076384,512777,2020-07-31
47,Netherlands,54301,338,6147,0,0,0,19,3168,359,962965,56189,2020-07-31
48,Singapore,52205,396,27,0,46491,5687,0,8918,5,1321094,225672,2020-07-31
49,Portugal,51072,204,1735,8,36483,12854,41,5010,170,1591873,156155,2020-07-31
50,Romania,50886,1295,2343,39,27007,21536,409,2647,122,1202607,62550,2020-07-31
51,Guatemala,49789,963,1924,57,36816,11049,5,2775,107,156568,8727,2020-07-31
52,Poland,45688,657,1716,7,33987,9985,72,1207,45,2245168,59328,2020-07-31
53,Nigeria,43151,462,879,1,19565,22707,7,209,4,272748,1321,2020-07-31
54,Honduras,41426,482,1312,53,5443,34671,52,4177,132,102882,10375,2020-07-31
55,Bahrain,40982,227,147,1,37840,2995,41,24029,86,830998,487237,2020-07-31
56,Armenia,38550,354,738,10,28997,8815,10,13007,249,163736,55247,2020-07-31
57,Afghanistan,36675,133,1272,1,25509,9894,31,941,33,89066,2284,2020-07-31
58,Kyrgyzstan,35805,582,1378,14,25037,9390,24,5481,211,267718,40983,2020-07-31
59,Ghana,35501,359,182,7,32096,3223,8,1141,6,391378,12576,2020-07-31
60,Switzerland,35232,210,1981,1,31100,2151,27,4068,229,791725,91426,2020-07-31
61,Japan,34372,1323,1006,2,24929,8437,87,272,8,806067,6375,2020-07-31
62,Azerbaijan,31878,318,448,7,25882,5548,66,3142,44,724953,71449,2020-07-31
63,Algeria,30394,563,1210,10,20537,8647,65,692,28,0,0,2020-07-31
64,Ireland,26065,38,1763,0,23364,938,4,5274,357,632854,128052,2020-07-31
