index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,7941770,48489,288720,1315,4825957,2827093,18339,0,0,0,0,2020-09-12
1,Asia,8481547,125387,162532,1769,6837649,1481366,19369,0,0,0,0,2020-09-12
2,South America,7072271,61611,227101,1395,5769270,1075900,15251,0,0,0,0,2020-09-12
3,Europe,4049800,36655,212293,325,2238809,1598698,6424,0,0,0,0,2020-09-12
4,Africa,1352693,7494,32556,146,1087185,232952,1486,0,0,0,0,2020-09-12
5,Oceania,29921,44,836,6,25916,3169,23,0,0,0,0,2020-09-12
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-12
7,World,28928723,279680,924053,4956,20785437,7219233,60896,3711,1185,0,0,2020-09-12
8,USA,6674736,37417,198119,698,3945686,2530931,14375,20142,598,91617104,276464,2020-09-12
9,India,4751788,94409,78614,1108,3699306,973868,8944,3437,57,55189226,39915,2020-09-12
10,Brazil,4315858,31880,131274,800,3553421,631163,8318,20276,617,14505652,68147,2020-09-12
11,Russia,1057362,5488,18484,119,873535,165343,2300,7245,127,40200000,275442,2020-09-12
12,Peru,722832,6162,30593,123,559321,132918,1463,21863,925,3509997,106166,2020-09-12
13,Colombia,708964,6876,22734,216,592820,93410,863,13904,446,3132861,61441,2020-09-12
14,Mexico,658299,5935,70183,534,463764,124352,2892,5095,543,1496322,11582,2020-09-12
15,South Africa,648214,1816,15427,49,576423,56364,539,10903,259,3902786,65643,2020-09-12
16,Spain,576697,0,29747,0,0,0,1136,12334,636,9987326,213594,2020-09-12
17,Argentina,546481,10776,11263,115,409771,125447,2962,12070,249,1540101,34015,2020-09-12
18,Chile,432666,2131,11895,45,404919,15852,918,22595,621,2791831,145798,2020-09-12
19,Iran,399940,2139,23029,116,344516,32395,3768,4750,273,3532873,41956,2020-09-12
20,France,373911,10561,30910,17,89059,253942,635,5726,473,10000000,153134,2020-09-12
21,UK,365174,3497,41623,9,0,0,79,5374,612,19293329,283905,2020-09-12
22,Bangladesh,336044,1282,4702,34,238271,93071,0,2036,28,1715481,10396,2020-09-12
23,Saudi Arabia,325050,643,4240,27,301836,18974,1343,9309,121,5686255,162840,2020-09-12
24,Pakistan,300955,584,6373,3,288536,6046,534,1357,29,2908379,13117,2020-09-12
25,Turkey,289635,1509,6999,48,257731,24905,1241,3427,83,8423463,99665,2020-09-12
26,Iraq,286778,4106,7941,60,221283,57554,575,7099,197,1883048,46616,2020-09-12
27,Italy,286297,1501,35603,6,213191,37503,182,4737,589,9745975,161240,2020-09-12
28,Germany,260546,821,9427,4,235300,15819,233,3108,112,13436301,160266,2020-09-12
29,Philippines,257863,4935,4292,186,187116,66455,1048,2347,39,3040790,27677,2020-09-12
30,Indonesia,214746,3806,8650,106,152458,53638,0,783,32,2620004,9559,2020-09-12
31,Israel,152722,4158,1103,13,113496,38123,495,16605,120,2710687,294717,2020-09-12
32,Ukraine,151859,3103,3148,72,68346,80365,177,3477,72,1806428,41356,2020-09-12
33,Canada,136119,493,9170,7,120071,6878,53,3600,243,6069252,160530,2020-09-12
34,Bolivia,125172,967,7250,57,81240,36682,71,10695,619,269472,23024,2020-09-12
35,Qatar,121523,236,205,0,118475,2843,48,43280,73,685839,244262,2020-09-12
36,Ecuador,116451,1719,10864,28,91242,14345,381,6581,614,352675,19931,2020-09-12
37,Kazakhstan,106729,68,1634,0,100518,4577,221,5671,87,2571562,136634,2020-09-12
38,Dominican Republic,103092,860,1953,12,76531,24608,210,9485,180,408014,37538,2020-09-12
39,Romania,102386,1311,4127,27,42811,55448,467,5329,215,2066860,107585,2020-09-12
40,Panama,101041,711,2155,15,73476,25410,158,23346,498,394728,91204,2020-09-12
41,Egypt,100856,148,5627,20,83261,11968,41,982,55,135000,1314,2020-09-12
42,Kuwait,94211,736,558,1,84404,9249,94,21997,130,673003,157138,2020-09-12
43,Belgium,91537,969,9919,2,18689,62929,67,7891,855,2566088,221220,2020-09-12
44,Oman,88337,0,762,0,83325,4250,161,17215,149,309212,60260,2020-09-12
45,Sweden,86505,0,5846,0,0,0,13,8555,578,1250488,123666,2020-09-12
46,Morocco,84435,2238,1553,29,65867,17015,252,2282,42,2207396,59665,2020-09-12
47,Guatemala,81658,649,2949,20,70403,8306,5,4542,164,275853,15343,2020-09-12
