index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5193871,70306,209248,985,2610584,2374039,26344,0,0,0,0,2020-07-27
1,South America,3781900,40682,135352,1144,2536040,1110508,14294,0,0,0,0,2020-07-27
2,Asia,3971260,71185,91172,1206,2873308,1006780,19575,0,0,0,0,2020-07-27
3,Europe,2799950,14665,201664,218,1675874,922412,5246,0,0,0,0,2020-07-27
4,Africa,863658,13030,18211,403,510033,335414,1096,0,0,0,0,2020-07-27
5,Oceania,16664,532,183,6,10795,5686,48,0,0,0,0,2020-07-27
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-27
7,World,16628024,210400,655845,3962,10217285,5754894,66607,2133,841,0,0,2020-07-27
8,USA,4431367,59528,150404,556,2133578,2147385,19146,13382,454,54924443,165865,2020-07-27
9,Brazil,2443480,23579,87679,627,1667667,688134,8318,11490,412,12601096,59253,2020-07-27
10,India,1482503,46484,33448,636,953189,495866,8944,1074,24,16806803,12171,2020-07-27
11,Russia,818120,5635,13354,85,603329,201437,2300,5606,92,27141966,185982,2020-07-27
12,South Africa,452529,7096,7067,298,274925,170537,539,7624,119,2802211,47208,2020-07-27
13,Mexico,390516,5480,43680,306,251505,95331,3922,3027,339,918381,7118,2020-07-27
14,Peru,384797,0,18229,0,267850,98718,1424,11660,552,2230247,67578,2020-07-27
15,Chile,347923,2133,9187,75,319954,18782,1555,18190,480,1546097,80831,2020-07-27
16,Spain,325862,2120,28434,0,0,0,617,6969,608,6320836,135187,2020-07-27
17,UK,300111,685,45759,7,0,0,104,4419,674,14981525,220604,2020-07-27
18,Iran,293606,2434,15912,212,255144,22550,3819,3493,189,2353532,27996,2020-07-27
19,Pakistan,274289,1176,5842,20,241026,27421,1229,1240,26,1890236,8547,2020-07-27
20,Saudi Arabia,268934,1993,2760,27,222936,43238,2126,7717,79,3056956,87719,2020-07-27
21,Colombia,257101,8125,8777,252,131161,117163,1493,5049,172,1439436,28269,2020-07-27
22,Italy,246286,170,35112,5,198593,12581,45,4074,581,6586123,108942,2020-07-27
23,Turkey,227019,919,5630,17,210469,10920,1263,2690,67,4617971,54715,2020-07-27
24,Bangladesh,226225,2772,2965,37,125683,97577,1,1373,18,1124417,6823,2020-07-27
25,Germany,207379,638,9205,2,190600,7574,261,2475,110,7418812,88527,2020-07-27
26,France,183079,514,30209,9,80815,72055,410,2804,463,2982302,45682,2020-07-27
27,Argentina,167416,4890,3059,120,72575,91782,1002,3702,68,647714,14322,2020-07-27
28,Canada,114597,686,8901,11,99860,5836,2224,3034,236,3863930,102315,2020-07-27
29,Iraq,112585,2553,4458,96,77144,30983,415,2795,111,929839,23085,2020-07-27
30,Qatar,109597,292,165,0,106328,3104,92,39033,59,477194,169953,2020-07-27
31,Indonesia,100303,1525,4838,57,58173,37292,0,366,18,1394759,5096,2020-07-27
32,Egypt,92482,420,4652,46,34838,52992,41,903,45,135000,1318,2020-07-27
33,Kazakhstan,83122,1402,585,0,52571,29966,221,4423,31,2064778,109876,2020-07-27
34,Philippines,82040,1657,1945,16,26446,53649,351,748,18,1359829,12398,2020-07-27
35,Ecuador,81161,467,5532,17,34896,40733,350,4596,313,225293,12757,2020-07-27
36,Sweden,79395,12,5700,11,0,0,49,7858,564,820606,81218,2020-07-27
37,Oman,77058,1053,393,9,57028,19637,177,15066,77,300493,58753,2020-07-27
38,Bolivia,69429,1148,2583,48,21169,45677,71,5942,221,148857,12741,2020-07-27
39,Belarus,67251,119,538,4,60492,6221,89,7117,57,1257399,133071,2020-07-27
40,Belgium,66026,299,9821,0,17439,38766,47,5695,847,1562934,134814,2020-07-27
41,Ukraine,65656,807,1616,11,36112,27928,82,1502,37,970705,22206,2020-07-27
42,Kuwait,64379,606,438,5,55057,8884,121,15060,102,489566,114525,2020-07-27
43,Dominican Republic,64156,1248,1083,20,30204,32869,268,5910,100,244643,22537,2020-07-27
44,Israel,63985,2029,474,4,27133,36378,311,6957,52,1651766,179587,2020-07-27
45,Panama,61442,1146,1322,28,35086,25034,158,14225,306,211373,48938,2020-07-27
46,UAE,59177,264,345,1,52510,6322,0,5978,35,4875295,492529,2020-07-27
47,Netherlands,53151,205,6141,1,0,0,16,3101,358,851885,49708,2020-07-27
48,Singapore,50838,469,27,0,45692,5119,0,8685,5,1170049,199887,2020-07-27
49,Portugal,50299,135,1719,2,35375,13205,45,4934,169,1528600,149944,2020-07-27
50,Romania,45902,1104,2206,19,25794,17902,353,2387,115,1110534,57757,2020-07-27
51,Guatemala,45309,256,1761,27,32455,11093,5,2526,98,140925,7857,2020-07-27
52,Poland,43402,337,1676,5,32856,8870,69,1147,44,2134334,56399,2020-07-27
53,Nigeria,41180,648,860,2,18203,22117,7,199,4,266323,1290,2020-07-27
54,Bahrain,39482,351,141,1,36110,3231,44,23158,83,798799,468537,2020-07-27
55,Honduras,39276,838,1116,18,4922,33238,61,3961,113,95574,9639,2020-07-27
56,Armenia,37390,73,711,6,26665,10014,10,12616,240,157466,53133,2020-07-27
57,Afghanistan,36263,106,1269,10,25198,9796,31,930,33,87378,2241,2020-07-27
58,Switzerland,34477,65,1978,1,30900,1599,20,3982,228,764894,88335,2020-07-27
59,Ghana,33624,655,168,0,29801,3655,8,1081,5,378735,12173,2020-07-27
60,Kyrgyzstan,33296,483,1301,24,21205,10790,24,5098,199,267718,40990,2020-07-27
61,Azerbaijan,30446,396,423,6,23242,6781,66,3001,42,690386,68049,2020-07-27
62,Japan,29989,607,996,0,22116,6877,67,237,8,720501,5698,2020-07-27
63,Algeria,27973,616,1163,8,18837,7973,58,637,26,0,0,2020-07-27
64,Ireland,25892,11,1764,0,23364,764,6,5240,357,614784,124411,2020-07-27
65,Serbia,24141,411,543,9,14047,9551,171,2764,62,631274,72272,2020-07-27
66,Moldova,23154,120,748,13,16154,6252,362,5741,185,128076,31755,2020-07-27
67,Uzbekistan,21209,678,121,5,11674,9414,138,633,4,1377915,41130,2020-07-27
68,Morocco,20887,609,316,3,16553,4018,31,565,9,1168113,31622,2020-07-27
69,Austria,20558,86,713,1,18246,1599,16,2282,79,853169,94691,2020-07-27
70,Nepal,18752,139,48,3,13754,4950,0,643,2,659677,22614,2020-07-27
71,Kenya,17975,372,285,5,7833,9857,44,334,5,279612,5193,2020-07-27
72,Cameroon,16708,0,385,0,14539,1784,30,628,14,145000,5454,2020-07-27
73,Costa Rica,15841,612,115,11,3824,11902,56,3108,23,79544,15605,2020-07-27
74,Ivory Coast,15655,59,96,0,10361,5198,0,593,4,96097,3638,2020-07-27
75,Czechia,15516,192,373,2,11428,3715,15,1449,35,660855,61702,2020-07-27
76,Venezuela,15463,0,142,0,9746,5575,26,544,5,1491737,52471,2020-07-27
77,El Salvador,15035,405,408,8,7778,6849,491,2317,63,229186,35322,2020-07-27
78,Australia,14935,532,161,6,9171,5603,48,585,6,3977904,155874,2020-07-27
79,Ethiopia,14547,579,228,5,6386,7933,66,126,2,389348,3382,2020-07-27
80,S. Korea,14175,25,299,1,12905,971,14,276,6,1526974,29782,2020-07-27
81,Denmark,13547,109,613,0,12417,517,3,2338,106,1455354,251197,2020-07-27
82,Sudan,11424,39,720,3,5939,4765,0,260,16,401,9,2020-07-27
83,Bulgaria,10621,194,347,7,5585,4689,39,1529,50,243126,35010,2020-07-27
