index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,8890799,50910,310912,1573,5731306,2848581,17685,0,0,0,0,2020-09-30
1,Asia,10632161,125053,194761,1877,8925996,1511404,20736,0,0,0,0,2020-09-30
2,South America,8074962,56806,253080,1632,6945095,876787,17359,0,0,0,0,2020-09-30
3,Europe,5022106,66022,222459,788,2537927,2261720,8625,0,0,0,0,2020-09-30
4,Africa,1489710,8762,35922,193,1233125,220663,1609,0,0,0,0,2020-09-30
5,Oceania,31235,16,927,4,28523,1785,22,0,0,0,0,2020-09-30
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-30
7,World,34141694,307569,1018076,6067,25402623,7720995,66040,4380,1306,0,0,2020-09-30
8,USA,7445610,39257,211688,903,4688829,2545093,14209,22461,639,107461037,324182,2020-09-30
9,India,6310267,86748,98708,1179,5270007,941552,8944,4562,71,74196729,53636,2020-09-30
10,Brazil,4813586,33269,143962,952,4180376,489248,8318,22606,676,17900000,84064,2020-09-30
11,Russia,1176286,8481,20722,177,958257,197307,2300,8060,142,46000000,315176,2020-09-30
12,Colombia,829679,5637,25998,170,743653,60028,2220,16263,510,3737898,73269,2020-09-30
13,Peru,811768,0,32396,0,676925,102447,1362,24536,979,3878323,117226,2020-09-30
14,Spain,769188,11016,31791,177,0,0,1539,16450,680,12723989,272117,2020-09-30
15,Argentina,751001,14392,16937,418,594645,139419,3792,16579,374,1951789,43088,2020-09-30
16,Mexico,738163,4446,77163,560,530945,130055,2592,5710,597,1935334,14972,2020-09-30
17,South Africa,674339,1767,16734,67,608112,49493,539,11335,281,4187917,70395,2020-09-30
18,France,563535,12845,31956,63,96797,434782,1238,8629,489,10841327,165999,2020-09-30
19,Chile,462991,1691,12741,16,436589,13661,849,24169,665,3322315,173428,2020-09-30
20,Iran,457219,3582,26169,183,380956,50094,4093,5427,311,4014821,47650,2020-09-30
21,UK,453264,7108,42143,71,0,0,312,6668,620,24507007,360532,2020-09-30
22,Bangladesh,363479,1436,5251,32,275487,82741,0,2202,32,1947655,11797,2020-09-30
23,Iraq,362981,4691,9181,59,292197,61603,550,8976,227,2266355,56043,2020-09-30
24,Saudi Arabia,334605,418,4768,29,319154,10683,993,9575,136,6491493,185758,2020-09-30
25,Turkey,318663,1391,8195,65,279749,30719,1516,3768,97,10380261,122753,2020-09-30
26,Italy,314861,1851,35894,19,227704,51263,280,5210,594,11333922,187525,2020-09-30
27,Pakistan,312263,747,6479,5,296881,8903,467,1407,29,3514237,15835,2020-09-30
28,Philippines,311694,2426,5504,58,253488,52702,1758,2835,50,3712953,33773,2020-09-30
29,Germany,292911,2445,9571,15,256000,27340,355,3493,114,15642654,186554,2020-09-30
30,Indonesia,287008,4284,10740,139,214947,61321,0,1047,39,3321898,12113,2020-09-30
31,Israel,245494,8568,1569,41,174506,69419,834,26691,171,3497588,380272,2020-09-30
32,Ukraine,208959,4027,4129,64,92360,112470,177,4785,95,2250676,51541,2020-09-30
33,Canada,158758,1797,9297,6,134970,14491,110,4197,246,7295024,192869,2020-09-30
34,Ecuador,137047,1298,11355,43,112296,13396,355,7739,641,432319,24413,2020-09-30
35,Bolivia,134641,418,7931,31,94895,31815,71,11496,677,299928,25609,2020-09-30
36,Romania,127572,2158,4825,33,102476,20271,550,6643,251,2419691,125991,2020-09-30
37,Qatar,125760,227,214,0,122699,2847,56,44789,76,775914,276342,2020-09-30
38,Morocco,123653,2470,2194,42,102715,18744,432,3340,59,2621314,70812,2020-09-30
39,Netherlands,120845,3294,6406,13,0,0,163,7049,374,2449577,142880,2020-09-30
40,Belgium,117115,1762,10001,14,19386,87728,150,10094,862,3209770,276653,2020-09-30
41,Panama,112595,742,2372,8,89061,21162,116,25996,548,482245,111339,2020-09-30
42,Dominican Republic,112209,309,2105,4,87629,22475,184,10318,194,477407,43901,2020-09-30
43,Kazakhstan,107908,75,1725,0,102874,3309,221,5730,92,2895805,153772,2020-09-30
44,Kuwait,105182,614,610,3,96688,7884,133,24541,142,747233,174344,2020-09-30
45,Egypt,103198,119,5930,16,96494,774,41,1004,58,135000,1313,2020-09-30
46,Oman,98585,0,935,0,88528,9122,190,19189,182,376700,73321,2020-09-30
47,UAE,94190,1100,419,3,83724,10047,0,9495,42,9602111,967983,2020-09-30
48,Sweden,92863,0,5893,5,0,0,20,9181,583,1661484,164262,2020-09-30
49,Guatemala,91746,778,3246,8,80256,8244,5,5098,180,323669,17986,2020-09-30
50,Poland,91514,1552,2513,30,69695,19306,152,2419,66,3332451,88076,2020-09-30
51,Japan,83010,516,1564,7,76025,5421,151,657,12,2084894,16497,2020-09-30
52,Belarus,78631,371,833,5,74525,3273,0,8322,88,1858732,196722,2020-09-30
53,Nepal,77817,1559,498,7,56428,20891,0,2659,17,1021503,34907,2020-09-30
54,Honduras,76098,561,2323,22,27383,46392,21,7653,234,179028,18005,2020-09-30
55,Costa Rica,75760,1156,904,24,37841,37015,222,14839,177,224515,43974,2020-09-30
56,Portugal,75542,825,1971,8,48530,25041,105,7414,193,2553085,250567,2020-09-30
57,Ethiopia,75368,784,1198,7,31204,42966,269,652,10,1272352,11002,2020-09-30
58,Venezuela,74363,0,621,0,64200,9542,208,2617,22,1939282,68247,2020-09-30
59,Bahrain,70864,442,251,5,64838,5775,62,41309,146,1439332,839043,2020-09-30
60,Czechia,68919,1076,655,19,33443,34821,202,6433,61,1365607,127461,2020-09-30
61,Nigeria,58848,201,1112,1,50358,7378,7,284,5,509555,2457,2020-09-30
62,Singapore,57765,23,27,0,57488,250,0,9855,5,2885545,492270,2020-09-30
63,Uzbekistan,56717,363,470,4,53366,2881,283,1689,14,1377915,41024,2020-09-30
64,Switzerland,53282,411,2074,5,42700,8508,29,6145,239,1367695,157745,2020-09-30
65,Moldova,53042,1013,1320,10,38997,12725,568,13157,327,283009,70198,2020-09-30
66,Algeria,51530,162,1736,10,36174,13620,22,1170,39,0,0,2020-09-30
67,Armenia,50359,458,959,1,44001,5399,0,16987,323,292193,98560,2020-09-30
68,Kyrgyzstan,46669,147,1064,0,42879,2726,24,7125,162,267718,40871,2020-09-30
69,Ghana,46626,144,301,0,45757,568,6,1493,10,480715,15393,2020-09-30
70,Austria,44813,772,799,3,35644,8370,90,4969,89,1617987,179395,2020-09-30
71,Azerbaijan,40229,110,591,1,37954,1684,0,3959,58,1115748,109799,2020-09-30
72,Paraguay,40101,0,841,0,23748,15512,160,5605,118,274555,38378,2020-09-30
73,Palestine,39899,358,311,5,31743,7845,0,7778,61,418295,81541,2020-09-30
74,Lebanon,39634,1257,367,6,17565,21702,167,5813,54,837596,122856,2020-09-30
75,Afghanistan,39268,14,1458,0,32789,5021,93,1003,37,110935,2834,2020-09-30
76,Kenya,38529,151,711,4,24908,12910,44,713,13,547946,10137,2020-09-30
77,Ireland,36155,415,1804,1,23364,10987,20,7302,364,1180984,238518,2020-09-30
78,Libya,34525,511,551,11,19361,14613,0,5008,80,210475,30530,2020-09-30
79,Serbia,33551,72,749,0,31536,1266,21,3844,86,1134239,129947,2020-09-30
80,El Salvador,29077,96,843,4,23813,4421,42,4477,130,395921,60964,2020-09-30
81,Denmark,27998,534,650,0,20754,6594,25,4830,112,3860049,665838,2020-09-30
82,Bosnia and Herzegovina,27469,243,856,13,20616,5997,0,8386,261,241230,73643,2020-09-30
83,Australia,27078,15,886,4,24754,1438,9,1059,35,7627633,298275,2020-09-30
84,Hungary,26461,894,765,8,5890,19806,54,2741,79,715677,74131,2020-09-30
85,S. Korea,23812,113,413,6,21590,1809,109,464,8,2322999,45300,2020-09-30
86,Cameroon,20838,0,418,0,19440,980,30,780,16,149000,5580,2020-09-30
87,Bulgaria,20833,286,825,12,14634,5374,44,3004,119,529292,76320,2020-09-30
88,Ivory Coast,19724,55,120,0,19291,313,0,743,5,162781,6135,2020-09-30
89,Greece,18475,352,391,3,9989,8095,78,1775,38,1307549,125603,2020-09-30
90,Tunisia,18413,1008,265,19,5032,13116,87,1554,22,233680,19721,2020-09-30
91,North Macedonia,17977,191,739,2,14959,2279,6,8629,355,188777,90612,2020-09-30
92,Croatia,16593,213,280,5,15057,1256,23,4048,68,307084,74919,2020-09-30
93,Madagascar,16408,31,230,1,15301,877,19,589,8,70950,2547,2020-09-30
94,Senegal,14982,37,311,1,12437,2234,5,889,18,177154,10514,2020-09-30
95,Zambia,14759,44,332,0,13959,468,0,798,18,155551,8405,2020-09-30
96,Norway,14027,113,274,0,11190,2563,3,2582,50,1053346,193925,2020-09-30
97,Albania,13649,131,387,3,7847,5415,18,4744,135,83641,29072,2020-09-30
98,Sudan,13640,0,836,0,6764,6040,0,309,19,0,0,2020-09-30
99,Myanmar,13373,948,310,26,3755,9308,0,245,6,296041,5432,2020-09-30
100,Jordan,11825,1776,61,4,4626,7138,48,1156,6,1220822,119360,2020-09-30
101,Namibia,11265,125,121,0,9014,2130,14,4414,47,97952,38382,2020-09-30
102,Malaysia,11224,89,136,2,9967,1121,16,346,4,1451697,44712,2020-09-30
103,Montenegro,10772,197,169,5,7192,3411,17,17151,269,68964,109800,2020-09-30
