index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,8397453,42334,299208,657,5254602,2843643,17464,0,0,0,0,2020-09-21
1,Asia,9572709,104577,178842,1669,7891802,1502065,19725,0,0,0,0,2020-09-21
2,South America,7563385,31467,239087,1122,6356614,967684,15669,0,0,0,0,2020-09-21
3,Europe,4483613,37727,216668,370,2395059,1871886,7339,0,0,0,0,2020-09-21
4,Africa,1420232,6668,34133,135,1166475,219624,1465,0,0,0,0,2020-09-21
5,Oceania,30573,14,887,2,27103,2583,16,0,0,0,0,2020-09-21
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-21
7,World,31468686,222787,968840,3955,23092306,7407540,61682,4037,1243,0,0,2020-09-21
8,USA,7044271,33881,204459,341,4295777,2544035,14005,21254,617,98881882,298344,2020-09-21
9,India,5560105,74493,88965,1056,4494720,976420,8944,4020,64,64392594,46560,2020-09-21
10,Brazil,4560083,15454,137350,455,3887199,535534,8318,21419,645,15011116,70509,2020-09-21
11,Russia,1109595,6196,19489,71,911973,178133,2300,7603,134,43100000,295309,2020-09-21
12,Colombia,770435,5359,24397,189,640900,105138,863,15106,478,3424537,67144,2020-09-21
13,Peru,768895,0,31369,0,615255,122271,1425,23249,948,3693813,111687,2020-09-21
14,Mexico,697663,3542,73493,235,499302,124868,2481,5399,569,1586191,12274,2020-09-21
15,Spain,671468,2957,30663,56,0,0,1417,14360,656,11820505,252797,2020-09-21
16,South Africa,661936,725,15992,39,591208,54736,539,11130,269,4047723,68059,2020-09-21
17,Argentina,640147,8782,13482,429,508563,118102,3387,14135,298,1765069,38974,2020-09-21
18,France,458061,5298,31338,53,93008,333715,919,7014,480,10000000,153125,2020-09-21
19,Chile,447468,1194,12298,12,421111,14059,915,23363,642,3055155,159516,2020-09-21
20,Iran,425481,3341,24478,177,361523,39480,3912,5051,291,3773300,44798,2020-09-21
21,UK,398625,4368,41788,11,0,0,138,5865,615,22171979,326223,2020-09-21
22,Bangladesh,350621,1705,4979,40,258717,86925,0,2124,30,1834323,11114,2020-09-21
23,Saudi Arabia,330246,492,4512,27,311499,14235,1133,9454,129,6093601,174439,2020-09-21
24,Iraq,322856,3821,8625,70,258075,56156,537,7988,213,2076844,51385,2020-09-21
25,Pakistan,306304,633,6420,4,292869,7015,556,1381,29,3194317,14400,2020-09-21
26,Turkey,304610,1743,7574,68,268435,28601,1491,3603,90,9381957,110977,2020-09-21
27,Italy,299506,1350,35724,17,218703,45079,232,4955,591,10488676,173534,2020-09-21
28,Philippines,290190,3475,4999,15,230233,54958,1048,2640,45,3400019,30937,2020-09-21
29,Germany,275551,2074,9481,11,246300,19770,267,3286,113,14557136,173621,2020-09-21
30,Indonesia,248852,4176,9677,124,180797,58378,0,908,35,2950173,10761,2020-09-21
31,Israel,190929,3027,1273,17,136780,52876,653,20759,138,3099883,337032,2020-09-21
32,Ukraine,178353,2675,3583,26,78184,96586,177,4084,82,2038850,46684,2020-09-21
33,Canada,145418,1769,9228,11,125539,10651,82,3845,244,6618481,175020,2020-09-21
34,Bolivia,130676,206,7617,31,89617,33442,71,11161,651,287453,24552,2020-09-21
35,Ecuador,126711,292,11095,5,102852,12764,373,7158,627,388292,21935,2020-09-21
36,Qatar,123604,228,211,1,120540,2853,62,44022,75,729545,259828,2020-09-21
37,Romania,113589,808,4458,23,90649,18482,464,5914,232,2231402,116168,2020-09-21
38,Dominican Republic,108783,494,2054,7,82274,24455,210,10006,189,446239,41045,2020-09-21
39,Kazakhstan,107307,45,1671,0,101941,3695,221,5700,89,2733455,145194,2020-09-21
40,Panama,106810,607,2272,15,82320,22218,133,24669,525,437706,101095,2020-09-21
41,Morocco,103119,1376,1855,25,84158,17106,300,2786,50,2410576,65138,2020-09-21
42,Belgium,102295,1547,9948,4,18965,73382,77,8818,858,2884890,248678,2020-09-21
43,Egypt,102141,126,5787,17,90332,6022,41,994,56,135000,1314,2020-09-21
44,Kuwait,99964,530,585,1,90930,8449,93,23332,137,711236,166005,2020-09-21
45,Netherlands,95995,2217,6281,2,0,0,86,5600,366,2042887,119165,2020-09-21
46,Oman,94051,576,853,7,85781,7417,180,18318,166,309212,60223,2020-09-21
47,Sweden,88237,0,5865,0,0,0,15,8725,580,1393161,137755,2020-09-21
48,Guatemala,85681,237,3124,5,75172,7385,5,4763,174,292515,16262,2020-09-21
49,UAE,85595,679,405,1,75086,10104,0,8631,41,8835206,890936,2020-09-21
50,Poland,79988,748,2298,5,64604,13086,83,2114,61,3133119,82805,2020-09-21
51,Japan,79140,483,1500,0,71404,6236,163,626,12,1850661,14643,2020-09-21
52,Belarus,75898,224,785,5,73301,1812,0,8033,83,1739250,184074,2020-09-21
53,Honduras,71616,473,2184,18,22065,47367,21,7205,220,170765,17181,2020-09-21
54,Ethiopia,69709,889,1108,12,28634,39967,290,603,10,1210933,10477,2020-09-21
55,Portugal,69200,623,1920,8,45736,21544,61,6791,188,2415426,237040,2020-09-21
56,Venezuela,66656,0,547,0,56096,10013,146,2346,19,1897741,66780,2020-09-21
57,Bahrain,65752,713,224,3,58626,6902,52,38362,131,1344713,784555,2020-09-21
58,Costa Rica,65602,703,745,18,25127,39730,254,12852,146,199713,39125,2020-09-21
59,Nepal,65276,1154,427,16,47238,17611,0,2232,15,923823,31583,2020-09-21
60,Singapore,57606,30,27,0,57241,338,0,9829,5,2498073,426250,2020-09-21
61,Nigeria,57437,195,1100,2,48674,7663,7,277,5,482321,2327,2020-09-21
62,Uzbekistan,52070,430,437,4,48369,3264,245,1551,13,1377915,41039,2020-09-21
63,Czechia,50764,1474,522,19,25425,24817,101,4738,49,1198612,111879,2020-09-21
64,Switzerland,50378,1095,2050,5,40500,7828,37,5811,236,1279247,147570,2020-09-21
65,Algeria,50023,197,1679,7,35180,13164,31,1136,38,0,0,2020-09-21
66,Armenia,47552,121,936,6,42637,3979,0,16041,316,265241,89473,2020-09-21
67,Moldova,46796,200,1211,8,35018,10567,592,11607,300,247857,61475,2020-09-21
68,Ghana,46062,58,297,0,45258,507,5,1476,10,469176,15031,2020-09-21
69,Kyrgyzstan,45471,55,1063,0,41682,2726,24,6945,162,267718,40887,2020-09-21
70,Azerbaijan,39280,92,576,1,36836,1868,0,3866,57,1057803,104120,2020-09-21
71,Afghanistan,39074,30,1444,3,32576,5054,93,999,37,108756,2780,2020-09-21
72,Austria,38658,563,767,1,29516,8375,67,4287,85,1458095,161689,2020-09-21
73,Kenya,37079,98,650,2,23949,12480,44,686,12,506632,9377,2020-09-21
74,Palestine,36151,465,265,3,24428,11458,0,7051,52,384250,74947,2020-09-21
75,Paraguay,33520,0,659,0,18117,14744,147,4687,92,250882,35079,2020-09-21
76,Ireland,33121,188,1792,0,23364,7965,16,6691,362,1067365,215630,2020-09-21
77,Serbia,32938,30,743,2,31536,659,23,3773,85,1078079,123500,2020-09-21
78,Lebanon,29987,684,307,10,12507,17173,123,4398,45,731104,107224,2020-09-21
79,Libya,28796,847,450,16,15384,12962,0,4178,65,186755,27098,2020-09-21
80,El Salvador,27798,245,812,1,21782,5204,92,4281,125,367920,56659,2020-09-21
81,Australia,26912,14,851,2,24063,1998,8,1053,33,7313889,286087,2020-09-21
82,Bosnia and Herzegovina,25521,93,770,7,18109,6642,0,7790,235,224569,68547,2020-09-21
83,Denmark,23323,418,640,2,17738,4945,12,4023,110,3393359,585387,2020-09-21
84,S. Korea,23045,70,385,2,20248,2412,141,449,8,2231589,43518,2020-09-21
85,Cameroon,20598,167,416,0,19124,1058,30,772,16,149000,5583,2020-09-21
86,Ivory Coast,19327,7,120,0,18630,577,0,729,5,152682,5758,2020-09-21
87,Bulgaria,19014,151,765,4,13727,4522,33,2741,110,496017,71509,2020-09-21
88,Hungary,18866,876,686,3,4401,13779,35,1954,71,626021,64841,2020-09-21
89,North Macedonia,16780,45,700,7,13949,2131,4,8054,336,176017,84487,2020-09-21
90,Madagascar,16073,20,225,2,14682,1166,20,577,8,67835,2436,2020-09-21
91,Greece,15595,453,344,6,9989,5262,79,1498,33,1210118,116230,2020-09-21
92,Croatia,14992,70,253,5,12737,2002,24,3657,62,262132,63943,2020-09-21
93,Senegal,14738,24,302,0,11458,2978,26,875,18,167520,9949,2020-09-21
94,Zambia,14175,44,331,1,13629,215,0,766,18,141492,7651,2020-09-21
95,Sudan,13555,0,836,0,6760,5959,0,308,19,0,0,2020-09-21
96,Norway,13005,108,267,0,10371,2367,2,2395,49,940722,173224,2020-09-21
97,Albania,12535,150,364,2,6995,5176,16,4357,127,76140,26464,2020-09-21
98,Tunisia,10732,996,159,4,2386,8187,47,906,13,200459,16922,2020-09-21
99,Namibia,10526,149,113,1,8112,2301,13,4126,44,89831,35215,2020-09-21
100,DRC,10519,4,271,0,9952,296,0,117,3,0,0,2020-09-21
101,Guinea,10344,19,65,1,9757,522,24,783,5,32458,2457,2020-09-21
102,Malaysia,10276,57,130,0,9395,751,9,317,4,1451697,44726,2020-09-21
103,Maldives,9770,46,34,1,8390,1346,12,18005,63,141184,260189,2020-09-21
104,French Guiana,9712,20,65,0,9373,274,4,32337,216,63404,211107,2020-09-21
105,Tajikistan,9388,42,73,0,8152,1163,0,980,8,0,0,2020-09-21
106,Finland,9046,66,341,2,7700,1005,2,1632,62,891180,160786,2020-09-21
107,Montenegro,8842,230,138,2,5425,3279,0,14078,220,62644,99738,2020-09-21
108,Gabon,8704,8,54,1,7875,775,5,3891,24,152101,67992,2020-09-21
109,Haiti,8624,5,221,0,6482,1921,0,754,19,26732,2338,2020-09-21
110,Luxembourg,7916,9,124,0,6839,953,1,12601,197,781263,1243643,2020-09-21
111,Zimbabwe,7683,0,225,0,5924,1534,0,515,15,157772,10581,2020-09-21
112,Mauritania,7384,16,161,0,6977,246,3,1579,34,78262,16738,2020-09-21
113,Mozambique,6912,141,44,1,3738,3130,0,220,1,125633,3996,2020-09-21
114,Slovakia,6756,79,39,0,3571,3146,18,1237,7,414200,75857,2020-09-21
115,Uganda,6468,181,63,0,2731,3674,0,140,1,453593,9851,2020-09-21
116,Myanmar,6151,610,98,6,1445,4608,0,113,2,224383,4118,2020-09-21
117,Malawi,5733,2,179,0,4053,1501,4,298,9,50620,2632,2020-09-21
118,Djibouti,5404,1,61,0,5336,7,0,5452,62,74456,75121,2020-09-21
119,Eswatini,5282,13,104,0,4647,531,11,4542,89,31969,27493,2020-09-21
120,Cabo Verde,5281,24,52,1,4674,555,0,9476,93,76576,137400,2020-09-21
121,Jamaica,5143,155,70,3,1407,3666,7,1735,24,72956,24614,2020-09-21
122,Cuba,5141,50,116,1,4462,563,18,454,10,546250,48234,2020-09-21
123,Jordan,5045,266,32,2,3527,1486,13,493,3,1083488,105959,2020-09-21
124,Hong Kong,5039,6,103,0,4717,219,13,671,14,2783134,370565,2020-09-21
125,Congo,5002,16,89,0,3887,1026,0,902,16,0,0,2020-09-21
126,Equatorial Guinea,5002,0,83,0,4509,410,0,3541,59,57119,40433,2020-09-21
127,Nicaragua,4961,0,147,0,2913,1901,0,747,22,0,0,2020-09-21
128,CAR,4786,0,62,0,1830,2894,2,987,13,31723,6543,2020-09-21
129,Suriname,4740,17,97,0,4525,118,4,8064,165,12963,22053,2020-09-21
130,Rwanda,4722,11,27,1,2973,1722,0,363,2,477379,36662,2020-09-21
131,Slovenia,4470,50,142,0,3048,1280,26,2150,68,202680,97489,2020-09-21
132,Angola,4117,126,154,2,1449,2514,8,124,5,65951,1994,2020-09-21
133,Trinidad and Tobago,3945,44,65,0,1802,2078,7,2817,46,29328,20941,2020-09-21
134,Syria,3833,33,175,3,963,2695,0,218,10,0,0,2020-09-21
135,Lithuania,3814,70,87,0,2199,1528,0,1406,32,726496,267735,2020-09-21
