index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,7508505,53840,276425,1769,4377680,2854400,19336,0,0,0,0,2020-09-03
1,South America,6544393,75160,208364,1702,5168880,1167149,15307,0,0,0,0,2020-09-03
2,Asia,7409280,111783,147334,1682,5944660,1317286,18907,0,0,0,0,2020-09-03
3,Europe,3682961,36362,208957,383,2111494,1362510,5924,0,0,0,0,2020-09-03
4,Africa,1281149,7889,30667,296,1017753,232729,1445,0,0,0,0,2020-09-03
5,Oceania,28953,128,707,15,24148,4098,38,0,0,0,0,2020-09-03
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-03
7,World,26455962,285162,872469,5847,18645266,6938227,60961,3394,1119,0,0,2020-09-03
8,USA,6334055,43318,191023,1059,3571801,2571231,15129,19116,577,84776021,255857,2020-09-03
9,Brazil,4046150,44728,124729,830,3247610,673811,8318,19012,586,14408116,67700,2020-09-03
10,India,3933124,84156,68569,1083,3032916,831639,8944,2845,50,45509380,32922,2020-09-03
11,Russia,1009995,4995,17528,114,826935,165532,2300,6920,120,37484146,256837,2020-09-03
12,Peru,670145,6708,29405,146,489886,150854,1506,20277,890,3286526,99440,2020-09-03
13,Colombia,641574,8235,20618,270,489151,131805,1493,12586,404,2844145,55794,2020-09-03
14,South Africa,633015,2420,14563,174,554887,63565,539,10650,245,3747101,63044,2020-09-03
15,Mexico,610957,4921,65816,575,424990,120151,3191,4730,510,1376170,10654,2020-09-03
16,Spain,488513,8959,29234,40,0,0,930,10448,625,9210337,196979,2020-09-03
17,Argentina,451198,12026,9361,243,322461,119376,2394,9967,207,1324687,29264,2020-09-03
18,Chile,416501,1762,11422,78,389409,15670,940,21756,597,2508750,131042,2020-09-03
19,Iran,380746,1994,21926,129,328595,30225,3702,4523,260,3307383,39291,2020-09-03
20,UK,340411,1735,41527,13,0,0,80,5010,611,17619897,259313,2020-09-03
21,Bangladesh,319686,2158,4383,32,213980,101323,0,1938,27,1592038,9650,2020-09-03
22,Saudi Arabia,318319,833,3982,26,293964,20373,1495,9119,114,5261814,150743,2020-09-03
23,France,300181,7157,30706,20,87206,182269,464,4597,470,7500000,114856,2020-09-03
24,Pakistan,297014,424,6328,10,281925,8761,585,1340,29,2684252,12112,2020-09-03
25,Turkey,274943,1642,6511,49,248087,20345,1041,3254,77,7466087,88361,2020-09-03
26,Italy,272912,1397,35507,10,208490,28915,120,4515,587,8921658,147597,2020-09-03
27,Germany,248814,1423,9399,6,223100,16315,223,2968,112,12383035,147714,2020-09-03
28,Iraq,247039,4755,7275,74,187757,52007,496,6119,180,1670483,41376,2020-09-03
29,Philippines,228403,1987,3688,65,159475,65240,922,2080,34,2705817,24636,2020-09-03
