index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1472197,29447,88850,1760,295323,1088024,17985,0,0,0,0,2020-05-09
1,Europe,1605838,24582,151765,1251,647210,806863,14354,0,0,0,0,2020-05-09
2,South America,297930,15755,15392,815,103599,178939,10093,0,0,0,0,2020-05-09
3,Asia,650884,16053,21851,350,359308,269725,5010,0,0,0,0,2020-05-09
4,Africa,61983,2933,2232,71,21627,38124,222,0,0,0,0,2020-05-09
5,Oceania,8525,17,118,0,7599,808,22,0,0,0,0,2020-05-09
6,,721,0,15,0,645,61,4,0,0,0,0,2020-05-09
7,World,4098078,88787,280223,4247,1435311,2382544,47690,526,359,0,0,2020-05-09
8,USA,1347125,25340,80036,1421,237205,1029884,16816,4070,242,8917762,26942,2020-05-09
9,Spain,262783,2666,26478,179,173157,63148,1741,5620,566,2467761,52781,2020-05-09
10,Italy,218268,1083,30395,194,103031,84842,1034,3610,503,2514234,41584,2020-05-09
11,UK,215260,3896,31587,346,0,183329,1559,3171,465,1728443,25461,2020-05-09
12,Russia,198676,10817,1827,104,31916,164933,2300,1361,13,5221964,35783,2020-05-09
13,France,176658,579,26310,80,56038,94310,2812,2706,403,1384633,21213,2020-05-09
14,Germany,171324,736,7549,39,143300,20475,1650,2045,90,2755770,32891,2020-05-09
15,Brazil,156061,10169,10656,664,61685,83720,8318,734,50,339552,1597,2020-05-09
16,Turkey,137115,1546,3739,50,89480,43896,1168,1626,44,1334411,15822,2020-05-09
17,Iran,106220,1529,6589,48,85064,14567,2696,1265,78,573220,6825,2020-05-09
18,Canada,67702,1268,4693,124,31249,31760,502,1794,124,1068000,28297,2020-05-09
19,Peru,65015,3168,1814,100,20246,42955,748,1972,55,494250,14990,2020-05-09
20,India,62808,3113,2101,116,19301,41406,0,46,2,1523213,1104,2020-05-09
21,Belgium,52596,585,8581,60,13411,30604,502,4538,740,540643,46649,2020-05-09
22,Netherlands,42382,289,5422,63,0,36710,541,2473,316,249655,14570,2020-05-09
23,Saudi Arabia,37136,1704,239,10,10144,26753,140,1067,7,433500,12452,2020-05-09
24,Mexico,31522,1906,3160,199,20314,8048,378,244,25,123446,957,2020-05-09
25,Switzerland,30251,44,1830,7,26400,2021,101,3495,211,306223,35383,2020-05-09
26,Ecuador,29071,253,1717,13,3433,23921,181,1648,97,83657,4742,2020-05-09
27,Pakistan,28736,2301,636,37,7809,20291,111,130,3,270025,1222,2020-05-09
28,Portugal,27406,138,1126,12,2499,23781,120,2688,110,517660,50767,2020-05-09
29,Chile,27219,1247,304,10,12667,14248,544,1424,16,267904,14015,2020-05-09
30,Sweden,25921,656,3220,45,4971,17730,425,2567,319,148500,14704,2020-05-09
31,Ireland,22760,219,1446,17,17110,4204,72,4609,293,214761,43493,2020-05-09
32,Singapore,22460,753,20,0,2296,20144,23,3839,3,175604,30016,2020-05-09
33,Belarus,22052,951,126,5,6050,15876,92,2334,13,251771,26644,2020-05-09
34,Qatar,21331,1130,13,1,2449,18869,72,7404,5,124554,43232,2020-05-09
35,UAE,17417,624,185,11,4295,12937,1,1761,19,1200000,121330,2020-05-09
36,Israel,16454,18,247,2,11376,4831,78,1901,29,451028,52109,2020-05-09
37,Austria,15833,59,615,1,13928,1290,79,1758,68,311690,34608,2020-05-09
38,Japan,15663,88,607,17,5906,9150,287,124,5,211997,1676,2020-05-09
39,Poland,15651,285,785,9,5437,9429,160,414,21,460686,12172,2020-05-09
40,Romania,15131,320,939,16,6912,7280,245,787,49,248056,12894,2020-05-09
41,Ukraine,14710,515,376,15,2909,11425,190,336,9,167107,3821,2020-05-09
42,Bangladesh,13770,636,214,8,2414,11142,1,84,1,116919,710,2020-05-09
43,Indonesia,13645,533,959,16,2607,10079,0,50,4,150887,552,2020-05-09
44,S. Korea,10840,18,256,0,9568,1016,55,211,5,660030,12874,2020-05-09
45,Philippines,10610,147,704,8,1842,8064,31,97,6,157730,1439,2020-05-09
